date,MAMA,FAMA
2005-05-17 00:00:00,47.2416,34.8139
2005-05-16 00:00:00,47.3616,34.7515
2005-05-13 00:00:00,47.4809,34.6881
2005-05-12 00:00:00,47.6093,34.6238
2005-05-11 00:00:00,47.7454,34.5586
2005-05-10 00:00:00,47.868,34.4923
2005-05-09 00:00:00,47.9837,34.4251
2005-05-06 00:00:00,48.0949,34.357
2005-05-05 00:00:00,48.2046,34.2879
2005-05-04 00:00:00,48.321,34.218
2005-05-03 00:00:00,48.4338,34.1471
2005-05-02 00:00:00,48.5573,34.0753
2005-04-29 00:00:00,48.6798,34.0026
2005-04-28 00:00:00,48.8072,33.9288
2005-04-27 00:00:00,48.9413,33.8541
2005-04-26 00:00:00,49.0725,33.7782
2005-04-25 00:00:00,49.2026,33.7014
2005-04-22 00:00:00,49.3261,33.6235
2005-04-21 00:00:00,49.4657,33.5446
2005-04-20 00:00:00,49.5902,33.4646
2005-04-19 00:00:00,49.7324,33.3835
2005-04-18 00:00:00,49.8602,33.3014
2005-04-15 00:00:00,50.004,33.2182
2005-04-14 00:00:00,50.152,33.1338
2005-04-13 00:00:00,50.2822,33.0483
2005-04-12 00:00:00,50.3756,32.9617
2005-04-11 00:00:00,50.4535,32.8742
2005-04-08 00:00:00,50.5397,32.7859
2005-04-07 00:00:00,50.6084,32.6966
2005-04-06 00:00:00,50.6796,32.6066
2005-04-05 00:00:00,50.7639,32.5158
2005-04-04 00:00:00,50.8536,32.4241
2005-04-01 00:00:00,50.9522,32.3315
2005-03-31 00:00:00,51.0538,32.2379
2005-03-30 00:00:00,51.1486,32.1434
2005-03-29 00:00:00,51.233,32.0479
2005-03-28 00:00:00,51.3287,31.9515
2005-03-24 00:00:00,51.4176,31.8541
2005-03-23 00:00:00,51.5077,31.7558
2005-03-22 00:00:00,51.5982,31.6565
2005-03-21 00:00:00,51.6867,31.5563
2005-03-18 00:00:00,51.7674,31.4552
2005-03-17 00:00:00,51.8564,31.3531
2005-03-16 00:00:00,51.9534,31.2501
2005-03-15 00:00:00,52.0622,31.146
2005-03-14 00:00:00,52.1744,31.0409
2005-03-11 00:00:00,52.2941,30.9347
2005-03-10 00:00:00,52.4156,30.8274
2005-03-09 00:00:00,52.5427,30.7189
2005-03-08 00:00:00,52.676,30.6092
2005-03-07 00:00:00,52.7987,30.4983
2005-03-04 00:00:00,52.9002,30.3863
2005-03-03 00:00:00,53.0021,30.2732
2005-03-02 00:00:00,53.1153,30.1589
2005-03-01 00:00:00,53.2062,30.0436
2005-02-28 00:00:00,53.2941,29.9272
2005-02-25 00:00:00,53.3793,29.8098
2005-02-24 00:00:00,53.0196,29.6913
2005-02-23 00:00:00,52.6569,29.5741
2005-02-22 00:00:00,52.2976,29.4581
2005-02-18 00:00:00,51.9643,29.3433
2005-02-17 00:00:00,51.6123,29.2297
2005-02-16 00:00:00,51.2467,29.1172
2005-02-15 00:00:00,50.8539,29.006
2005-02-14 00:00:00,50.4746,28.8962
2005-02-11 00:00:00,50.1296,28.7878
2005-02-10 00:00:00,49.8156,28.6805
2005-02-09 00:00:00,49.5273,28.5743
2005-02-08 00:00:00,49.2322,28.469
2005-02-07 00:00:00,48.9123,28.3647
2005-02-04 00:00:00,48.609,28.2614
2005-02-03 00:00:00,48.3037,28.1592
2005-02-02 00:00:00,48.0056,28.0579
2005-02-01 00:00:00,47.6862,27.9577
2005-01-31 00:00:00,47.3847,27.8586
2005-01-28 00:00:00,47.0866,27.7604
2005-01-27 00:00:00,46.8149,27.6633
2005-01-26 00:00:00,46.5541,27.5671
2005-01-25 00:00:00,46.2945,27.4717
2005-01-24 00:00:00,46.0344,27.3771
2005-01-21 00:00:00,45.7846,27.2833
2005-01-20 00:00:00,45.5351,27.1904
2005-01-19 00:00:00,45.2833,27.0982
2005-01-18 00:00:00,45.0349,27.0068
2005-01-14 00:00:00,44.7761,26.9162
2005-01-13 00:00:00,44.5193,26.8265
2005-01-12 00:00:00,44.264,26.7375
2005-01-11 00:00:00,44.0498,26.6495
2005-01-10 00:00:00,43.8427,26.562
2005-01-07 00:00:00,43.589,26.4752
2005-01-06 00:00:00,43.3298,26.3892
2005-01-05 00:00:00,43.1154,26.3041
2005-01-04 00:00:00,42.8994,26.2196
2005-01-03 00:00:00,42.6869,26.1358
2004-12-31 00:00:00,42.4788,26.0526
2004-12-30 00:00:00,42.2573,25.9701
2004-12-29 00:00:00,42.0296,25.8882
2004-12-28 00:00:00,41.8033,25.8071
2004-12-27 00:00:00,41.5772,25.7267
2004-12-23 00:00:00,41.3592,25.6471
2004-12-22 00:00:00,41.1304,25.5681
2004-12-21 00:00:00,40.902,25.4899
2004-12-20 00:00:00,40.6718,25.4125
2004-12-17 00:00:00,40.4491,25.3358
2004-12-16 00:00:00,40.2012,25.2598
2004-12-15 00:00:00,39.9346,25.1847
2004-12-14 00:00:00,39.6788,25.1106
2004-12-13 00:00:00,39.4201,25.0374
2004-12-10 00:00:00,39.1626,24.9651
2004-12-09 00:00:00,38.9001,24.8938
2004-12-08 00:00:00,38.6466,24.8234
2004-12-07 00:00:00,38.3978,24.754
2004-12-06 00:00:00,38.1504,24.6854
2004-12-03 00:00:00,37.8713,24.6177
2004-12-02 00:00:00,37.6207,24.5511
2004-12-01 00:00:00,37.3421,24.4855
2004-11-30 00:00:00,37.0345,24.4208
2004-11-29 00:00:00,36.7313,24.3575
2004-11-26 00:00:00,36.411,24.2953
2004-11-24 00:00:00,36.1268,24.2344
2004-11-23 00:00:00,35.8448,24.1746
2004-11-22 00:00:00,35.5879,24.116
2004-11-19 00:00:00,35.3277,24.0583
2004-11-18 00:00:00,35.1273,24.0017
2004-11-17 00:00:00,34.9226,23.9458
2004-11-16 00:00:00,34.7208,23.8906
2004-11-15 00:00:00,34.5166,23.8362
2004-11-12 00:00:00,34.3073,23.7826
2004-11-11 00:00:00,34.0932,23.7297
2004-11-10 00:00:00,33.879,23.6776
2004-11-09 00:00:00,33.6682,23.6263
2004-11-08 00:00:00,33.4623,23.5759
2004-11-05 00:00:00,33.251,23.5262
2004-11-04 00:00:00,33.0342,23.4773
2004-11-03 00:00:00,32.8179,23.4293
2004-11-02 00:00:00,32.5907,23.3821
2004-11-01 00:00:00,32.3795,23.3358
2004-10-29 00:00:00,32.1767,23.2904
2004-10-28 00:00:00,31.9725,23.2457
2004-10-27 00:00:00,31.7682,23.2019
2004-10-26 00:00:00,31.5811,23.1588
2004-10-25 00:00:00,31.4155,23.1165
2004-10-22 00:00:00,31.2525,23.0748
2004-10-21 00:00:00,31.0893,23.0337
2004-10-20 00:00:00,30.9191,22.9932
2004-10-19 00:00:00,30.7519,22.9534
2004-10-18 00:00:00,30.5836,22.9142
2004-10-15 00:00:00,30.4102,22.8757
2004-10-14 00:00:00,30.2578,22.8378
2004-10-13 00:00:00,30.109,22.8005
2004-10-12 00:00:00,30.0117,22.7638
2004-10-11 00:00:00,29.928,22.7274
2004-10-08 00:00:00,29.8405,22.6912
2004-10-07 00:00:00,29.7474,22.6553
2004-10-06 00:00:00,29.6477,22.6196
2004-10-05 00:00:00,29.5367,22.5843
2004-10-04 00:00:00,29.4373,22.5494
2004-10-01 00:00:00,29.3429,22.5148
2004-09-30 00:00:00,29.2487,22.4805
2004-09-29 00:00:00,29.1527,22.4464
2004-09-28 00:00:00,29.0564,22.4127
2004-09-27 00:00:00,28.9657,22.3794
2004-09-24 00:00:00,28.8792,22.3463
2004-09-23 00:00:00,28.7942,22.3134
2004-09-22 00:00:00,28.7086,22.2809
2004-09-21 00:00:00,28.6257,22.2486
2004-09-20 00:00:00,28.5309,22.2165
2004-09-17 00:00:00,28.4382,22.1848
2004-09-16 00:00:00,28.3503,22.1534
2004-09-15 00:00:00,28.2695,22.1222
2004-09-14 00:00:00,28.1995,22.0913
2004-09-13 00:00:00,28.1258,22.0606
2004-09-10 00:00:00,28.0504,22.0302
2004-09-09 00:00:00,27.9714,21.9999
2004-09-08 00:00:00,27.8934,21.9699
2004-09-07 00:00:00,27.8079,21.9401
2004-09-03 00:00:00,27.7276,21.9106
2004-09-02 00:00:00,27.6518,21.8814
2004-09-01 00:00:00,27.571,21.8524
2004-08-31 00:00:00,27.4872,21.8237
2004-08-30 00:00:00,27.4165,21.7952
2004-08-27 00:00:00,27.3488,21.767
2004-08-26 00:00:00,27.2781,21.7389
2004-08-25 00:00:00,27.2035,21.7111
2004-08-24 00:00:00,27.1444,21.6835
2004-08-23 00:00:00,27.0959,21.6561
2004-08-20 00:00:00,27.0557,21.6287
2004-08-19 00:00:00,27.0178,21.6014
2004-08-18 00:00:00,26.9805,21.5742
2004-08-17 00:00:00,26.9325,21.5471
2004-08-16 00:00:00,26.8927,21.52
2004-08-13 00:00:00,26.8534,21.493
2004-08-12 00:00:00,26.8132,21.4661
2004-08-11 00:00:00,26.7772,21.4392
2004-08-10 00:00:00,26.7345,21.4124
2004-08-09 00:00:00,26.6861,21.3856
2004-08-06 00:00:00,26.6496,21.359
2004-08-05 00:00:00,26.618,21.3324
2004-08-04 00:00:00,26.5698,21.3058
2004-08-03 00:00:00,26.5171,21.2794
2004-08-02 00:00:00,26.4689,21.2531
2004-07-30 00:00:00,26.4172,21.2269
2004-07-29 00:00:00,26.3574,21.2008
2004-07-28 00:00:00,26.294,21.1749
2004-07-27 00:00:00,26.2336,21.1491
2004-07-26 00:00:00,26.171,21.1236
2004-07-23 00:00:00,26.1196,21.0982
2004-07-22 00:00:00,26.0733,21.073
2004-07-21 00:00:00,26.0167,21.0479
2004-07-20 00:00:00,25.9601,21.0229
2004-07-19 00:00:00,25.8971,20.9981
2004-07-16 00:00:00,25.8357,20.9735
2004-07-15 00:00:00,25.7714,20.949
2004-07-14 00:00:00,25.6991,20.9248
2004-07-13 00:00:00,25.6599,20.9008
2004-07-12 00:00:00,25.624,20.8769
2004-07-09 00:00:00,25.5885,20.853
2004-07-08 00:00:00,25.5436,20.8292
2004-07-07 00:00:00,25.4972,20.8056
2004-07-06 00:00:00,25.4477,20.782
2004-07-02 00:00:00,25.3922,20.7585
2004-07-01 00:00:00,25.3347,20.7352
2004-06-30 00:00:00,25.2644,20.7121
2004-06-29 00:00:00,25.1909,20.6893
2004-06-28 00:00:00,25.117,20.6666
2004-06-25 00:00:00,25.0426,20.6443
2004-06-24 00:00:00,24.9551,20.6222
2004-06-23 00:00:00,24.872,20.6004
2004-06-22 00:00:00,24.7829,20.5789
2004-06-21 00:00:00,24.6999,20.5578
2004-06-18 00:00:00,24.6228,20.537
2004-06-17 00:00:00,24.5391,20.5165
2004-06-16 00:00:00,24.4555,20.4962
2004-06-15 00:00:00,24.3718,20.4763
2004-06-14 00:00:00,24.308,20.4568
2004-06-10 00:00:00,24.2493,20.4374
2004-06-09 00:00:00,24.1838,20.4183
2004-06-08 00:00:00,24.123,20.3993
2004-06-07 00:00:00,24.0601,20.3806
2004-06-04 00:00:00,24.002,20.3621
2004-06-03 00:00:00,23.9537,20.3439
2004-06-02 00:00:00,23.9088,20.3257
2004-06-01 00:00:00,23.8582,20.3077
2004-05-28 00:00:00,23.8158,20.2899
2004-05-27 00:00:00,23.7729,20.2721
2004-05-26 00:00:00,23.7285,20.2546
2004-05-25 00:00:00,23.6802,20.2371
2004-05-24 00:00:00,23.6324,20.2198
2004-05-21 00:00:00,23.595,20.2026
2004-05-20 00:00:00,23.5595,20.1856
2004-05-19 00:00:00,23.5276,20.1686
2004-05-18 00:00:00,23.4979,20.1518
2004-05-17 00:00:00,23.4619,20.135
2004-05-14 00:00:00,23.4298,20.1182
2004-05-13 00:00:00,23.3932,20.1016
2004-05-12 00:00:00,23.3548,20.0851
2004-05-11 00:00:00,23.315,20.0686
2004-05-10 00:00:00,23.2763,20.0523
2004-05-07 00:00:00,23.246,20.0361
2004-05-06 00:00:00,23.2114,20.02
2004-05-05 00:00:00,23.1774,20.0039
2004-05-04 00:00:00,23.1423,19.988
2004-05-03 00:00:00,23.112,19.9721
2004-04-30 00:00:00,23.0821,19.9564
2004-04-29 00:00:00,23.0549,19.9407
2004-04-28 00:00:00,23.0174,19.925
2004-04-27 00:00:00,22.9827,19.9095
2004-04-26 00:00:00,22.9427,19.894
2004-04-23 00:00:00,22.9004,19.8787
2004-04-22 00:00:00,22.8519,19.8635
2004-04-21 00:00:00,22.8022,19.8485
2004-04-20 00:00:00,22.7524,19.8337
2004-04-19 00:00:00,22.7021,19.819
2004-04-16 00:00:00,22.6451,19.8045
2004-04-15 00:00:00,22.579,19.7902
2004-04-14 00:00:00,22.5112,19.7762
2004-04-13 00:00:00,22.4694,19.7625
2004-04-12 00:00:00,22.4244,19.7489
2004-04-08 00:00:00,22.3677,19.7354
2004-04-07 00:00:00,22.3155,19.7222
2004-04-06 00:00:00,22.2651,19.7092
2004-04-05 00:00:00,22.2089,19.6963
2004-04-02 00:00:00,22.1471,19.6837
2004-04-01 00:00:00,22.0931,19.6713
2004-03-31 00:00:00,22.0424,19.6591
2004-03-30 00:00:00,21.9919,19.6472
2004-03-29 00:00:00,21.932,19.6354
2004-03-26 00:00:00,21.8716,19.6238
2004-03-25 00:00:00,21.8194,19.6126
2004-03-24 00:00:00,21.7684,19.6015
2004-03-23 00:00:00,21.7307,19.5906
2004-03-22 00:00:00,21.6948,19.5798
2004-03-19 00:00:00,21.6527,19.5692
2004-03-18 00:00:00,21.6102,19.5587
2004-03-17 00:00:00,21.5692,19.5484
2004-03-16 00:00:00,21.5225,19.5383
2004-03-15 00:00:00,21.4791,19.5283
2004-03-12 00:00:00,21.4289,19.5185
2004-03-11 00:00:00,21.367,19.5089
2004-03-10 00:00:00,21.3086,19.4995
2004-03-09 00:00:00,21.2442,19.4905
2004-03-08 00:00:00,21.1851,19.4816
2004-03-05 00:00:00,21.1364,19.4731
2004-03-04 00:00:00,21.0798,19.4647
2004-03-03 00:00:00,21.0386,19.4566
2004-03-02 00:00:00,21.0095,19.4487
2004-03-01 00:00:00,20.9812,19.4408
2004-02-27 00:00:00,20.9505,19.4331
2004-02-26 00:00:00,20.9205,19.4254
2004-02-25 00:00:00,20.8991,19.4179
2004-02-24 00:00:00,20.8798,19.4105
2004-02-23 00:00:00,20.8649,19.4031
2004-02-20 00:00:00,20.8515,19.3958
2004-02-19 00:00:00,20.8358,19.3884
2004-02-18 00:00:00,20.8193,19.3812
2004-02-17 00:00:00,20.7947,19.3739
2004-02-13 00:00:00,20.7708,19.3668
2004-02-12 00:00:00,20.7483,19.3598
2004-02-11 00:00:00,20.7181,19.3528
2004-02-10 00:00:00,20.687,19.3459
2004-02-09 00:00:00,20.6639,19.3392
2004-02-06 00:00:00,20.6436,19.3325
2004-02-05 00:00:00,20.6227,19.3259
2004-02-04 00:00:00,20.6046,19.3194
2004-02-03 00:00:00,20.5926,19.313
2004-02-02 00:00:00,20.5758,19.3065
2004-01-30 00:00:00,20.5582,19.3001
2004-01-29 00:00:00,20.5379,19.2938
2004-01-28 00:00:00,20.5163,19.2876
2004-01-27 00:00:00,20.4961,19.2814
2004-01-26 00:00:00,20.4701,19.2753
2004-01-23 00:00:00,20.4444,19.2693
2004-01-22 00:00:00,20.423,19.2634
2004-01-21 00:00:00,20.4053,19.2576
2004-01-20 00:00:00,20.383,19.2518
2004-01-16 00:00:00,20.3593,19.2461
2004-01-15 00:00:00,20.3355,19.2405
2004-01-14 00:00:00,20.3101,19.235
2004-01-13 00:00:00,20.2708,19.2296
2004-01-12 00:00:00,20.2319,19.2244
2004-01-09 00:00:00,20.1966,19.2193
2004-01-08 00:00:00,20.1682,19.2144
2004-01-07 00:00:00,20.136,19.2096
2004-01-06 00:00:00,20.1112,19.205
2004-01-05 00:00:00,20.0912,19.2004
2004-01-02 00:00:00,20.0702,19.1959
2003-12-31 00:00:00,20.058,19.1915
2003-12-30 00:00:00,20.0448,19.1872
2003-12-29 00:00:00,20.0323,19.1829
2003-12-26 00:00:00,20.021,19.1786
2003-12-24 00:00:00,20.0133,19.1744
2003-12-23 00:00:00,20.0093,19.1701
2003-12-22 00:00:00,20.0113,19.1659
2003-12-19 00:00:00,20.013,19.1617
2003-12-18 00:00:00,20.0161,19.1574
2003-12-17 00:00:00,20.0159,19.1531
2003-12-16 00:00:00,20.0172,19.1488
2003-12-15 00:00:00,20.0162,19.1444
2003-12-12 00:00:00,20.0147,19.14
2003-12-11 00:00:00,20.0058,19.1356
2003-12-10 00:00:00,19.9937,19.1312
2003-12-09 00:00:00,19.9898,19.1269
2003-12-08 00:00:00,19.9851,19.1226
2003-12-05 00:00:00,19.9743,19.1182
2003-12-04 00:00:00,19.9655,19.1139
2003-12-03 00:00:00,19.9535,19.1097
2003-12-02 00:00:00,19.9427,19.1054
2003-12-01 00:00:00,19.9265,19.1012
2003-11-28 00:00:00,19.9085,19.0971
2003-11-26 00:00:00,19.8984,19.093
2003-11-25 00:00:00,19.8901,19.0889
2003-11-24 00:00:00,19.8821,19.0849
2003-11-21 00:00:00,19.8693,19.0809
2003-11-20 00:00:00,19.8652,19.0769
2003-11-19 00:00:00,19.86,19.073
2003-11-18 00:00:00,19.8544,19.069
2003-11-17 00:00:00,19.8487,19.0651
2003-11-14 00:00:00,19.8358,19.0611
2003-11-13 00:00:00,19.8194,19.0572
2003-11-12 00:00:00,19.7931,19.0534
2003-11-11 00:00:00,19.7675,19.0497
2003-11-10 00:00:00,19.7496,19.0461
2003-11-07 00:00:00,19.7279,19.0426
2003-11-06 00:00:00,19.6999,19.0391
2003-11-05 00:00:00,19.6653,19.0358
2003-11-04 00:00:00,19.6313,19.0326
2003-11-03 00:00:00,19.5982,19.0296
2003-10-31 00:00:00,19.5624,19.0268
2003-10-30 00:00:00,19.5287,19.0241
2003-10-29 00:00:00,19.4928,19.0215
2003-10-28 00:00:00,19.4504,19.0192
2003-10-27 00:00:00,19.4072,19.017
2003-10-24 00:00:00,19.375,19.015
2003-10-23 00:00:00,19.3424,19.0132
2003-10-22 00:00:00,19.3056,19.0116
2003-10-21 00:00:00,19.2707,19.0101
2003-10-20 00:00:00,19.2312,19.0088
2003-10-17 00:00:00,19.1909,19.0077
2003-10-16 00:00:00,19.1549,19.0068
2003-10-15 00:00:00,19.1136,19.006
2003-10-14 00:00:00,19.0559,19.0055
2003-10-13 00:00:00,19.0004,19.0052
2003-10-10 00:00:00,18.9464,19.0052
2003-10-09 00:00:00,18.8986,19.0055
2003-10-08 00:00:00,18.8526,19.0061
2003-10-07 00:00:00,18.8101,19.0068
2003-10-06 00:00:00,18.7656,19.0078
2003-10-03 00:00:00,18.73,19.0091
2003-10-02 00:00:00,18.7001,19.0105
2003-10-01 00:00:00,18.6812,19.012
2003-09-30 00:00:00,18.6599,19.0137
2003-09-29 00:00:00,18.6391,19.0155
2003-09-26 00:00:00,18.6122,19.0173
2003-09-25 00:00:00,18.5912,19.0194
2003-09-24 00:00:00,18.5726,19.0215
2003-09-23 00:00:00,18.5449,19.0238
2003-09-22 00:00:00,18.5056,19.0262
2003-09-19 00:00:00,18.4695,19.0288
2003-09-18 00:00:00,18.428,19.0316
2003-09-17 00:00:00,18.3831,19.0347
2003-09-16 00:00:00,18.3453,19.0379
2003-09-15 00:00:00,18.3048,19.0414
2003-09-12 00:00:00,18.2653,19.0451
2003-09-11 00:00:00,18.2165,19.049
2003-09-10 00:00:00,18.1726,19.0532
2003-09-09 00:00:00,18.1321,19.0576
2003-09-08 00:00:00,18.0893,19.0623
2003-09-05 00:00:00,18.0423,19.0672
2003-09-04 00:00:00,17.9973,19.0723
2003-09-03 00:00:00,17.9485,19.0777
2003-09-02 00:00:00,17.898,19.0834
2003-08-29 00:00:00,17.848,19.0894
2003-08-28 00:00:00,17.7999,19.0956
2003-08-27 00:00:00,17.7555,19.1021
2003-08-26 00:00:00,17.7179,19.1089
2003-08-25 00:00:00,17.6842,19.1159
2003-08-22 00:00:00,17.6522,19.1231
2003-08-21 00:00:00,17.6195,19.1305
2003-08-20 00:00:00,17.5785,19.138
2003-08-19 00:00:00,17.5439,19.1459
2003-08-18 00:00:00,17.5158,19.1539
2003-08-15 00:00:00,17.4873,19.1622
2003-08-14 00:00:00,17.4649,19.1706
2003-08-13 00:00:00,17.4395,19.1792
2003-08-12 00:00:00,17.4119,19.1879
2003-08-11 00:00:00,17.3888,19.1968
2003-08-08 00:00:00,17.3658,19.2059
2003-08-07 00:00:00,17.3428,19.2152
2003-08-06 00:00:00,17.3167,19.2246
2003-08-05 00:00:00,17.2933,19.2341
2003-08-04 00:00:00,17.2622,19.2439
2003-08-01 00:00:00,17.2223,19.2539
2003-07-31 00:00:00,17.1869,19.2641
2003-07-30 00:00:00,17.1475,19.2745
2003-07-29 00:00:00,17.1159,19.2852
2003-07-28 00:00:00,17.0795,19.2961
2003-07-25 00:00:00,17.04,19.3072
2003-07-24 00:00:00,16.9945,19.3186
2003-07-23 00:00:00,16.959,19.3303
2003-07-22 00:00:00,16.9203,19.3422
2003-07-21 00:00:00,16.8811,19.3544
2003-07-18 00:00:00,16.8435,19.3668
2003-07-17 00:00:00,16.8029,19.3795
2003-07-16 00:00:00,16.7615,19.3924
2003-07-15 00:00:00,16.7301,19.4057
2003-07-14 00:00:00,16.701,19.4191
2003-07-11 00:00:00,16.6687,19.4328
2003-07-10 00:00:00,16.6366,19.4467
2003-07-09 00:00:00,16.6069,19.4608
2003-07-08 00:00:00,16.5737,19.4751
2003-07-07 00:00:00,16.535,19.4897
2003-07-03 00:00:00,16.5014,19.5046
2003-07-02 00:00:00,16.4748,19.5196
2003-07-01 00:00:00,16.4466,19.5349
2003-06-30 00:00:00,16.4199,19.5505
2003-06-27 00:00:00,16.3932,19.5662
2003-06-26 00:00:00,16.3696,19.5821
2003-06-25 00:00:00,16.3401,19.5983
2003-06-24 00:00:00,16.3123,19.6147
2003-06-23 00:00:00,16.2874,19.6313
2003-06-20 00:00:00,16.2594,19.6481
2003-06-19 00:00:00,16.2297,19.6651
2003-06-18 00:00:00,16.2003,19.6823
2003-06-17 00:00:00,16.1708,19.6998
2003-06-16 00:00:00,16.1504,19.7176
2003-06-13 00:00:00,16.129,19.7355
2003-06-12 00:00:00,16.1159,19.7536
2003-06-11 00:00:00,16.0992,19.7719
2003-06-10 00:00:00,16.0856,19.7904
2003-06-09 00:00:00,16.0745,19.809
2003-06-06 00:00:00,16.0673,19.8277
2003-06-05 00:00:00,16.0564,19.8466
2003-06-04 00:00:00,16.0404,19.8657
2003-06-03 00:00:00,16.0246,19.8849
2003-06-02 00:00:00,16.0116,19.9043
2003-05-30 00:00:00,15.9971,19.9239
2003-05-29 00:00:00,15.9774,19.9436
2003-05-28 00:00:00,15.9559,19.9635
2003-05-27 00:00:00,15.9325,19.9837
2003-05-23 00:00:00,15.9027,20.004
2003-05-22 00:00:00,15.8783,20.0246
2003-05-21 00:00:00,15.8544,20.0455
2003-05-20 00:00:00,15.8343,20.0665
2003-05-19 00:00:00,15.8145,20.0878
2003-05-16 00:00:00,15.7914,20.1093
2003-05-15 00:00:00,15.761,20.131
2003-05-14 00:00:00,15.7311,20.1529
2003-05-13 00:00:00,15.7026,20.1752
2003-05-12 00:00:00,15.6726,20.1976
2003-05-09 00:00:00,15.6434,20.2204
2003-05-08 00:00:00,15.6166,20.2434
2003-05-07 00:00:00,15.5925,20.2666
2003-05-06 00:00:00,15.5717,20.2901
2003-05-05 00:00:00,15.5523,20.3138
2003-05-02 00:00:00,15.5468,20.3377
2003-05-01 00:00:00,15.5579,20.3618
2003-04-30 00:00:00,15.57,20.386
2003-04-29 00:00:00,15.5837,20.4102
2003-04-28 00:00:00,15.599,20.4344
2003-04-25 00:00:00,15.6166,20.4587
2003-04-24 00:00:00,15.6395,20.483
2003-04-23 00:00:00,15.6617,20.5074
2003-04-22 00:00:00,15.6828,20.5317
2003-04-21 00:00:00,15.7047,20.5561
2003-04-17 00:00:00,15.7306,20.5805
2003-04-16 00:00:00,15.757,20.6049
2003-04-15 00:00:00,15.7824,20.6292
2003-04-14 00:00:00,15.8066,20.6536
2003-04-11 00:00:00,15.8291,20.6779
2003-04-10 00:00:00,15.8556,20.7023
2003-04-09 00:00:00,15.8706,20.7266
2003-04-08 00:00:00,15.8876,20.751
2003-04-07 00:00:00,15.9021,20.7755
2003-04-04 00:00:00,15.9164,20.8
2003-04-03 00:00:00,15.9316,20.8245
2003-04-02 00:00:00,15.9465,20.8491
2003-04-01 00:00:00,15.9601,20.8737
2003-03-31 00:00:00,15.9782,20.8984
2003-03-28 00:00:00,15.9968,20.9232
2003-03-27 00:00:00,16.0112,20.9479
2003-03-26 00:00:00,16.0266,20.9727
2003-03-25 00:00:00,16.0429,20.9976
2003-03-24 00:00:00,16.058,21.0225
2003-03-21 00:00:00,16.075,21.0474
2003-03-20 00:00:00,16.0859,21.0724
2003-03-19 00:00:00,16.0978,21.0975
2003-03-18 00:00:00,16.1094,21.1226
2003-03-17 00:00:00,16.1206,21.1478
2003-03-14 00:00:00,16.1318,21.173
2003-03-13 00:00:00,16.1455,21.1984
2003-03-12 00:00:00,16.1599,21.2238
2003-03-11 00:00:00,16.1794,21.2492
2003-03-10 00:00:00,16.1991,21.2747
2003-03-07 00:00:00,16.2176,21.3002
2003-03-06 00:00:00,16.2347,21.3257
2003-03-05 00:00:00,16.2516,21.3513
2003-03-04 00:00:00,16.2681,21.3769
2003-03-03 00:00:00,16.2853,21.4026
2003-02-28 00:00:00,16.3018,21.4283
2003-02-27 00:00:00,16.3149,21.4541
2003-02-26 00:00:00,16.3296,21.4799
2003-02-25 00:00:00,16.3481,21.5058
2003-02-24 00:00:00,16.3615,21.5317
2003-02-21 00:00:00,16.3778,21.5577
2003-02-20 00:00:00,16.3918,21.5837
2003-02-19 00:00:00,16.4081,21.6098
2003-02-18 00:00:00,16.4239,21.636
2003-02-14 00:00:00,16.4355,21.6622
2003-02-13 00:00:00,16.4534,21.6884
2003-02-12 00:00:00,16.4727,21.7147
2003-02-11 00:00:00,16.4937,21.7411
2003-02-10 00:00:00,16.5154,21.7674
2003-02-07 00:00:00,16.5373,21.7938
2003-02-06 00:00:00,16.5614,21.8202
2003-02-05 00:00:00,16.5829,21.8467
2003-02-04 00:00:00,16.6045,21.8731
2003-02-03 00:00:00,16.6247,21.8996
2003-01-31 00:00:00,16.6445,21.9261
2003-01-30 00:00:00,16.6676,21.9526
2003-01-29 00:00:00,16.6913,21.9792
2003-01-28 00:00:00,16.7127,22.0058
2003-01-27 00:00:00,16.7342,22.0324
2003-01-24 00:00:00,16.7605,22.059
2003-01-23 00:00:00,16.7904,22.0856
2003-01-22 00:00:00,16.8169,22.1122
2003-01-21 00:00:00,16.8465,22.1388
2003-01-17 00:00:00,16.8751,22.1654
2003-01-16 00:00:00,16.9031,22.192
2003-01-15 00:00:00,16.9262,22.2186
2003-01-14 00:00:00,16.9514,22.2452
2003-01-13 00:00:00,16.9751,22.2718
2003-01-10 00:00:00,16.9987,22.2984
2003-01-09 00:00:00,17.0218,22.325
2003-01-08 00:00:00,17.0454,22.3517
2003-01-07 00:00:00,17.0706,22.3784
2003-01-06 00:00:00,17.0931,22.405
2003-01-03 00:00:00,17.1152,22.4317
2003-01-02 00:00:00,17.1376,22.4584
2002-12-31 00:00:00,17.1612,22.4852
2002-12-30 00:00:00,17.1898,22.5119
2002-12-27 00:00:00,17.2213,22.5387
2002-12-26 00:00:00,17.2532,22.5654
2002-12-24 00:00:00,17.2821,22.5921
2002-12-23 00:00:00,17.3116,22.6188
2002-12-20 00:00:00,17.3401,22.6454
2002-12-19 00:00:00,17.3724,22.6721
2002-12-18 00:00:00,17.4044,22.6987
2002-12-17 00:00:00,17.4331,22.7253
2002-12-16 00:00:00,17.4568,22.7519
2002-12-13 00:00:00,17.4832,22.7785
2002-12-12 00:00:00,17.5104,22.8052
2002-12-11 00:00:00,17.5338,22.8318
