date,MINUS_DI
2003-04-08 00:00:00,16.3745
2003-04-09 00:00:00,18.109
2003-04-10 00:00:00,17.666
2003-04-11 00:00:00,28.4817
2003-04-14 00:00:00,26.8084
2003-04-15 00:00:00,28.109
2003-04-16 00:00:00,29.8928
2003-04-17 00:00:00,30.3286
2003-04-21 00:00:00,29.6417
2003-04-22 00:00:00,27.9596
2003-04-23 00:00:00,27.1636
2003-04-24 00:00:00,29.3637
2003-04-25 00:00:00,28.2432
2003-04-28 00:00:00,26.3952
2003-04-29 00:00:00,24.7729
2003-04-30 00:00:00,23.4642
2003-05-01 00:00:00,22.4888
2003-05-02 00:00:00,21.8752
2003-05-05 00:00:00,17.1011
2003-05-06 00:00:00,14.6025
2003-05-07 00:00:00,13.3232
2003-05-08 00:00:00,12.5345
2003-05-09 00:00:00,12.0289
2003-05-12 00:00:00,11.4583
2003-05-13 00:00:00,10.5753
2003-05-14 00:00:00,10.2413
2003-05-15 00:00:00,9.9352
2003-05-16 00:00:00,10.8608
2003-05-19 00:00:00,11.9433
2003-05-20 00:00:00,15.0112
2003-05-21 00:00:00,14.5106
2003-05-22 00:00:00,13.7519
2003-05-23 00:00:00,13.2015
2003-05-27 00:00:00,12.185
2003-05-28 00:00:00,11.4979
2003-05-29 00:00:00,12.9013
2003-05-30 00:00:00,15.119
2003-06-02 00:00:00,15.9157
2003-06-03 00:00:00,17.0206
2003-06-04 00:00:00,16.1857
2003-06-05 00:00:00,15.6751
2003-06-06 00:00:00,14.6102
2003-06-09 00:00:00,17.922
2003-06-10 00:00:00,17.177
2003-06-11 00:00:00,16.26
2003-06-12 00:00:00,15.7144
2003-06-13 00:00:00,17.1853
2003-06-16 00:00:00,16.0782
2003-06-17 00:00:00,15.4497
2003-06-18 00:00:00,13.9931
2003-06-19 00:00:00,13.1437
2003-06-20 00:00:00,12.4973
2003-06-23 00:00:00,12.7284
2003-06-24 00:00:00,12.0935
2003-06-25 00:00:00,11.5797
2003-06-26 00:00:00,11.1446
2003-06-27 00:00:00,12.0349
2003-06-30 00:00:00,11.5104
2003-07-01 00:00:00,11.5307
2003-07-02 00:00:00,11.2144
2003-07-03 00:00:00,10.7489
2003-07-07 00:00:00,9.9481
2003-07-08 00:00:00,9.2504
2003-07-09 00:00:00,8.8835
2003-07-10 00:00:00,12.1762
2003-07-11 00:00:00,11.7644
2003-07-14 00:00:00,11.2929
2003-07-15 00:00:00,13.8098
2003-07-16 00:00:00,13.5512
2003-07-17 00:00:00,12.5181
2003-07-18 00:00:00,11.8323
2003-07-21 00:00:00,12.0733
2003-07-22 00:00:00,11.6721
2003-07-23 00:00:00,11.5375
2003-07-24 00:00:00,10.6202
2003-07-25 00:00:00,9.7663
2003-07-28 00:00:00,9.3085
2003-07-29 00:00:00,11.3161
2003-07-30 00:00:00,13.1791
2003-07-31 00:00:00,12.2201
2003-08-01 00:00:00,11.6928
2003-08-04 00:00:00,13.1332
2003-08-05 00:00:00,13.1925
2003-08-06 00:00:00,16.2682
2003-08-07 00:00:00,16.0825
2003-08-08 00:00:00,15.5278
2003-08-11 00:00:00,15.6928
2003-08-12 00:00:00,15.6698
2003-08-13 00:00:00,14.8562
2003-08-14 00:00:00,14.4508
2003-08-15 00:00:00,16.0288
2003-08-18 00:00:00,15.2268
2003-08-19 00:00:00,14.7281
2003-08-20 00:00:00,13.5548
2003-08-21 00:00:00,12.8337
2003-08-22 00:00:00,13.7673
2003-08-25 00:00:00,14.3729
2003-08-26 00:00:00,13.6618
2003-08-27 00:00:00,12.8968
2003-08-28 00:00:00,12.1213
2003-08-29 00:00:00,11.4681
2003-09-02 00:00:00,11.0759
2003-09-03 00:00:00,10.6466
2003-09-04 00:00:00,10.2869
2003-09-05 00:00:00,12.2809
2003-09-08 00:00:00,11.9971
2003-09-09 00:00:00,13.9984
2003-09-10 00:00:00,13.5567
2003-09-11 00:00:00,12.8686
2003-09-12 00:00:00,12.0915
2003-09-15 00:00:00,12.6009
2003-09-16 00:00:00,12.1499
2003-09-17 00:00:00,14.208
2003-09-18 00:00:00,13.1541
2003-09-19 00:00:00,12.569
2003-09-22 00:00:00,15.6407
2003-09-23 00:00:00,15.2729
2003-09-24 00:00:00,19.3694
2003-09-25 00:00:00,23.5158
2003-09-26 00:00:00,22.2285
2003-09-29 00:00:00,20.7773
2003-09-30 00:00:00,20.9767
2003-10-01 00:00:00,21.3502
2003-10-02 00:00:00,20.6365
2003-10-03 00:00:00,18.9798
2003-10-06 00:00:00,18.0909
2003-10-07 00:00:00,16.4673
2003-10-08 00:00:00,15.6681
2003-10-09 00:00:00,14.8441
2003-10-10 00:00:00,14.4443
2003-10-13 00:00:00,13.7955
2003-10-14 00:00:00,13.3192
2003-10-15 00:00:00,12.9269
2003-10-16 00:00:00,23.6884
2003-10-17 00:00:00,22.2515
2003-10-20 00:00:00,21.3198
2003-10-21 00:00:00,20.5203
2003-10-22 00:00:00,20.3042
2003-10-23 00:00:00,20.1623
2003-10-24 00:00:00,21.4062
2003-10-27 00:00:00,20.8774
2003-10-28 00:00:00,19.1699
2003-10-29 00:00:00,18.5183
2003-10-30 00:00:00,20.0722
2003-10-31 00:00:00,19.9243
2003-11-03 00:00:00,19.285
2003-11-04 00:00:00,19.799
2003-11-05 00:00:00,19.7315
2003-11-06 00:00:00,19.0961
2003-11-07 00:00:00,19.4123
2003-11-10 00:00:00,22.3196
2003-11-11 00:00:00,23.8812
2003-11-12 00:00:00,22.0079
2003-11-13 00:00:00,21.1084
2003-11-14 00:00:00,23.3254
2003-11-17 00:00:00,24.6523
2003-11-18 00:00:00,26.8632
2003-11-19 00:00:00,26.7691
2003-11-20 00:00:00,25.1171
2003-11-21 00:00:00,25.5385
2003-11-24 00:00:00,23.9598
2003-11-25 00:00:00,22.9984
2003-11-26 00:00:00,23.9871
2003-11-28 00:00:00,23.1474
2003-12-01 00:00:00,21.7759
2003-12-02 00:00:00,21.0903
2003-12-03 00:00:00,22.7782
2003-12-04 00:00:00,23.4254
2003-12-05 00:00:00,23.0345
2003-12-08 00:00:00,24.1493
2003-12-09 00:00:00,22.7779
2003-12-10 00:00:00,24.7413
2003-12-11 00:00:00,22.9087
2003-12-12 00:00:00,21.9688
2003-12-15 00:00:00,23.9847
2003-12-16 00:00:00,23.6283
2003-12-17 00:00:00,24.5573
2003-12-18 00:00:00,24.0521
2003-12-19 00:00:00,24.6498
2003-12-22 00:00:00,26.1074
2003-12-23 00:00:00,25.4631
2003-12-24 00:00:00,23.8025
2003-12-26 00:00:00,22.8513
2003-12-29 00:00:00,22.2279
2003-12-30 00:00:00,21.6552
2003-12-31 00:00:00,21.0834
2004-01-02 00:00:00,20.1703
2004-01-05 00:00:00,18.5257
2004-01-06 00:00:00,17.5616
2004-01-07 00:00:00,16.4213
2004-01-08 00:00:00,15.1128
2004-01-09 00:00:00,13.7566
2004-01-12 00:00:00,12.8507
2004-01-13 00:00:00,11.9326
2004-01-14 00:00:00,11.8808
2004-01-15 00:00:00,18.4173
2004-01-16 00:00:00,17.924
2004-01-20 00:00:00,19.5784
2004-01-21 00:00:00,18.8986
2004-01-22 00:00:00,19.7192
2004-01-23 00:00:00,18.9937
2004-01-26 00:00:00,18.2004
2004-01-27 00:00:00,17.6439
2004-01-28 00:00:00,19.0883
2004-01-29 00:00:00,19.7846
2004-01-30 00:00:00,19.174
2004-02-02 00:00:00,20.5459
2004-02-03 00:00:00,20.5306
2004-02-04 00:00:00,21.843
2004-02-05 00:00:00,20.1574
2004-02-06 00:00:00,19.4656
2004-02-09 00:00:00,18.9623
2004-02-10 00:00:00,18.0352
2004-02-11 00:00:00,16.897
2004-02-12 00:00:00,16.419
2004-02-13 00:00:00,20.3269
2004-02-17 00:00:00,19.6225
2004-02-18 00:00:00,19.4306
2004-02-19 00:00:00,22.2228
2004-02-20 00:00:00,23.179
2004-02-23 00:00:00,24.5394
2004-02-24 00:00:00,23.2298
2004-02-25 00:00:00,22.0735
2004-02-26 00:00:00,21.4544
2004-02-27 00:00:00,19.8078
2004-03-01 00:00:00,19.1849
2004-03-02 00:00:00,19.4604
2004-03-03 00:00:00,19.877
2004-03-04 00:00:00,18.0027
2004-03-05 00:00:00,15.0494
2004-03-08 00:00:00,14.1175
2004-03-09 00:00:00,12.8641
2004-03-10 00:00:00,11.9579
2004-03-11 00:00:00,11.2949
2004-03-12 00:00:00,10.874
2004-03-15 00:00:00,15.3012
2004-03-16 00:00:00,19.1588
2004-03-17 00:00:00,18.4992
2004-03-18 00:00:00,18.9597
2004-03-19 00:00:00,17.46
2004-03-22 00:00:00,18.1895
2004-03-23 00:00:00,17.5548
2004-03-24 00:00:00,17.0656
2004-03-25 00:00:00,15.7118
2004-03-26 00:00:00,15.2688
2004-03-29 00:00:00,14.4379
2004-03-30 00:00:00,13.9256
2004-03-31 00:00:00,15.3456
2004-04-01 00:00:00,16.6885
2004-04-02 00:00:00,15.8886
2004-04-05 00:00:00,15.0287
2004-04-06 00:00:00,14.3098
2004-04-07 00:00:00,16.5097
2004-04-08 00:00:00,15.7418
2004-04-12 00:00:00,15.1753
2004-04-13 00:00:00,17.8795
2004-04-14 00:00:00,20.1711
2004-04-15 00:00:00,17.0949
2004-04-16 00:00:00,16.3708
2004-04-19 00:00:00,18.6713
2004-04-20 00:00:00,19.2452
2004-04-21 00:00:00,19.4834
2004-04-22 00:00:00,19.7506
2004-04-23 00:00:00,19.0882
2004-04-26 00:00:00,18.6483
2004-04-27 00:00:00,19.553
2004-04-28 00:00:00,20.7345
2004-04-29 00:00:00,21.5317
2004-04-30 00:00:00,22.4368
2004-05-03 00:00:00,21.7326
2004-05-04 00:00:00,21.7951
2004-05-05 00:00:00,20.8769
2004-05-06 00:00:00,20.2477
2004-05-07 00:00:00,19.1464
2004-05-10 00:00:00,21.682
2004-05-11 00:00:00,20.6171
2004-05-12 00:00:00,20.2599
2004-05-13 00:00:00,19.3661
2004-05-14 00:00:00,20.8856
2004-05-17 00:00:00,20.5785
2004-05-18 00:00:00,19.8369
2004-05-19 00:00:00,20.7469
2004-05-20 00:00:00,20.1303
2004-05-21 00:00:00,19.5645
2004-05-24 00:00:00,18.6736
2004-05-25 00:00:00,17.3867
2004-05-26 00:00:00,16.616
2004-05-27 00:00:00,16.904
2004-05-28 00:00:00,16.5562
2004-06-01 00:00:00,17.1048
2004-06-02 00:00:00,15.7547
2004-06-03 00:00:00,15.1131
2004-06-04 00:00:00,14.3653
2004-06-07 00:00:00,13.3814
2004-06-08 00:00:00,12.8934
2004-06-09 00:00:00,12.3587
2004-06-10 00:00:00,11.8
2004-06-14 00:00:00,14.978
2004-06-15 00:00:00,14.1085
2004-06-16 00:00:00,12.0882
2004-06-17 00:00:00,11.5158
2004-06-18 00:00:00,10.9357
2004-06-21 00:00:00,11.7374
2004-06-22 00:00:00,11.2596
2004-06-23 00:00:00,10.7198
2004-06-24 00:00:00,10.321
2004-06-25 00:00:00,9.9423
2004-06-28 00:00:00,12.8922
2004-06-29 00:00:00,15.7753
2004-06-30 00:00:00,14.9534
2004-07-01 00:00:00,14.4827
2004-07-02 00:00:00,22.6973
2004-07-06 00:00:00,22.0401
2004-07-07 00:00:00,23.8894
2004-07-08 00:00:00,23.9158
2004-07-09 00:00:00,23.371
2004-07-12 00:00:00,27.43
2004-07-13 00:00:00,26.6445
2004-07-14 00:00:00,25.0435
2004-07-15 00:00:00,20.7271
2004-07-16 00:00:00,20.0013
2004-07-19 00:00:00,21.5455
2004-07-20 00:00:00,21.4093
2004-07-21 00:00:00,20.0955
2004-07-22 00:00:00,20.7599
2004-07-23 00:00:00,22.1942
2004-07-26 00:00:00,21.4272
2004-07-27 00:00:00,19.9831
2004-07-28 00:00:00,20.6845
2004-07-29 00:00:00,20.0312
2004-07-30 00:00:00,19.1105
2004-08-02 00:00:00,22.0301
2004-08-03 00:00:00,21.4421
2004-08-04 00:00:00,20.4829
2004-08-05 00:00:00,19.4696
2004-08-06 00:00:00,25.0566
2004-08-09 00:00:00,24.2732
2004-08-10 00:00:00,22.8797
2004-08-11 00:00:00,21.9693
2004-08-12 00:00:00,21.2206
2004-08-13 00:00:00,20.3123
2004-08-16 00:00:00,19.2813
2004-08-17 00:00:00,19.9463
2004-08-18 00:00:00,18.6729
2004-08-19 00:00:00,17.9824
2004-08-20 00:00:00,17.5573
2004-08-23 00:00:00,16.9908
2004-08-24 00:00:00,16.2731
2004-08-25 00:00:00,15.1719
2004-08-26 00:00:00,13.5175
2004-08-27 00:00:00,13.0509
2004-08-30 00:00:00,12.7779
2004-08-31 00:00:00,12.2144
2004-09-01 00:00:00,11.227
2004-09-02 00:00:00,10.7057
2004-09-03 00:00:00,10.2625
2004-09-07 00:00:00,9.8115
2004-09-08 00:00:00,9.408
2004-09-09 00:00:00,10.7919
2004-09-10 00:00:00,10.4021
2004-09-13 00:00:00,10.6972
2004-09-14 00:00:00,12.8808
2004-09-15 00:00:00,12.4454
2004-09-16 00:00:00,11.4532
2004-09-17 00:00:00,10.8928
2004-09-20 00:00:00,10.32
2004-09-21 00:00:00,9.642
2004-09-22 00:00:00,12.0443
2004-09-23 00:00:00,11.715
2004-09-24 00:00:00,11.2409
2004-09-27 00:00:00,12.1447
2004-09-28 00:00:00,11.6563
2004-09-29 00:00:00,11.0758
2004-09-30 00:00:00,10.6362
2004-10-01 00:00:00,10.3155
2004-10-04 00:00:00,10.049
2004-10-05 00:00:00,9.4114
2004-10-06 00:00:00,8.7703
2004-10-07 00:00:00,8.1522
2004-10-08 00:00:00,10.7756
2004-10-11 00:00:00,13.4369
2004-10-12 00:00:00,15.506
2004-10-13 00:00:00,14.4166
2004-10-14 00:00:00,11.074
2004-10-15 00:00:00,10.4692
2004-10-18 00:00:00,9.3187
2004-10-19 00:00:00,8.9651
2004-10-20 00:00:00,11.0952
2004-10-21 00:00:00,10.7717
2004-10-22 00:00:00,11.698
2004-10-25 00:00:00,11.3445
2004-10-26 00:00:00,10.8598
2004-10-27 00:00:00,9.7807
2004-10-28 00:00:00,8.8324
2004-10-29 00:00:00,8.3916
2004-11-01 00:00:00,8.0243
2004-11-02 00:00:00,7.5455
2004-11-03 00:00:00,6.8746
2004-11-04 00:00:00,6.5956
2004-11-05 00:00:00,13.5773
2004-11-08 00:00:00,12.8727
2004-11-09 00:00:00,13.9607
2004-11-10 00:00:00,13.2775
2004-11-11 00:00:00,12.7451
2004-11-12 00:00:00,12.3752
2004-11-15 00:00:00,13.6052
2004-11-16 00:00:00,13.2397
2004-11-17 00:00:00,13.5853
2004-11-18 00:00:00,13.0197
2004-11-19 00:00:00,11.9331
2004-11-22 00:00:00,9.0275
2004-11-23 00:00:00,8.6749
2004-11-24 00:00:00,7.7775
2004-11-26 00:00:00,7.4256
2004-11-29 00:00:00,6.5149
2004-11-30 00:00:00,7.122
2004-12-01 00:00:00,8.7618
2004-12-02 00:00:00,11.9892
2004-12-03 00:00:00,17.8221
2004-12-06 00:00:00,16.3866
2004-12-07 00:00:00,14.9062
2004-12-08 00:00:00,15.242
2004-12-09 00:00:00,14.4741
2004-12-10 00:00:00,13.8259
2004-12-13 00:00:00,13.6487
2004-12-14 00:00:00,13.3459
2004-12-15 00:00:00,13.9441
2004-12-16 00:00:00,13.2084
2004-12-17 00:00:00,15.2505
2004-12-20 00:00:00,20.8425
2004-12-21 00:00:00,20.1861
2004-12-22 00:00:00,19.7381
2004-12-23 00:00:00,19.4308
2004-12-27 00:00:00,18.3789
2004-12-28 00:00:00,19.3916
2004-12-29 00:00:00,18.7302
2004-12-30 00:00:00,18.3518
2004-12-31 00:00:00,18.3825
2005-01-03 00:00:00,20.8278
2005-01-04 00:00:00,19.5303
2005-01-05 00:00:00,18.8815
2005-01-06 00:00:00,19.9615
2005-01-07 00:00:00,17.5568
2005-01-10 00:00:00,16.4022
2005-01-11 00:00:00,22.7814
2005-01-12 00:00:00,23.3191
2005-01-13 00:00:00,19.3557
2005-01-14 00:00:00,19.4513
2005-01-18 00:00:00,18.8882
2005-01-19 00:00:00,18.2499
2005-01-20 00:00:00,18.1527
2005-01-21 00:00:00,17.5597
2005-01-24 00:00:00,17.0861
2005-01-25 00:00:00,16.3381
2005-01-26 00:00:00,15.8024
2005-01-27 00:00:00,15.3287
2005-01-28 00:00:00,14.8037
2005-01-31 00:00:00,13.5621
2005-02-01 00:00:00,13.2072
2005-02-02 00:00:00,12.5177
2005-02-03 00:00:00,12.6757
2005-02-04 00:00:00,12.279
2005-02-07 00:00:00,11.7666
2005-02-08 00:00:00,11.0851
2005-02-09 00:00:00,11.6432
2005-02-10 00:00:00,14.0751
2005-02-11 00:00:00,13.0726
2005-02-14 00:00:00,12.1161
2005-02-15 00:00:00,11.0575
2005-02-16 00:00:00,10.4424
2005-02-17 00:00:00,9.755
2005-02-18 00:00:00,11.7956
2005-02-22 00:00:00,12.9689
2005-02-23 00:00:00,12.183
2005-02-24 00:00:00,11.8064
2005-02-25 00:00:00,11.4025
2005-02-28 00:00:00,53.5324
2005-03-01 00:00:00,52.9616
2005-03-02 00:00:00,52.5533
2005-03-03 00:00:00,53.9559
2005-03-04 00:00:00,53.1471
2005-03-07 00:00:00,52.5355
2005-03-08 00:00:00,53.6502
2005-03-09 00:00:00,54.1288
2005-03-10 00:00:00,53.2594
2005-03-11 00:00:00,52.6531
2005-03-14 00:00:00,52.0747
2005-03-15 00:00:00,51.3587
2005-03-16 00:00:00,50.112
2005-03-17 00:00:00,48.7284
2005-03-18 00:00:00,47.7569
2005-03-21 00:00:00,46.8399
2005-03-22 00:00:00,46.0934
2005-03-23 00:00:00,46.137
2005-03-24 00:00:00,45.6979
2005-03-28 00:00:00,45.3131
2005-03-29 00:00:00,46.0596
2005-03-30 00:00:00,45.0478
2005-03-31 00:00:00,44.374
2005-04-01 00:00:00,45.0398
2005-04-04 00:00:00,44.7986
2005-04-05 00:00:00,43.6187
2005-04-06 00:00:00,42.6722
2005-04-07 00:00:00,41.1401
2005-04-08 00:00:00,40.218
2005-04-11 00:00:00,41.902
2005-04-12 00:00:00,40.576
2005-04-13 00:00:00,41.9633
2005-04-14 00:00:00,46.1309
2005-04-15 00:00:00,47.6443
2005-04-18 00:00:00,48.0737
2005-04-19 00:00:00,46.0182
2005-04-20 00:00:00,44.5478
2005-04-21 00:00:00,42.7777
2005-04-22 00:00:00,42.8762
2005-04-25 00:00:00,41.3174
2005-04-26 00:00:00,39.9202
2005-04-27 00:00:00,40.5986
2005-04-28 00:00:00,40.1459
2005-04-29 00:00:00,39.1332
2005-05-02 00:00:00,38.4631
2005-05-03 00:00:00,37.6974
2005-05-04 00:00:00,36.5119
2005-05-05 00:00:00,35.6536
2005-05-06 00:00:00,34.9509
2005-05-09 00:00:00,34.187
2005-05-10 00:00:00,34.5235
2005-05-11 00:00:00,40.8009
2005-05-12 00:00:00,38.8132
2005-05-13 00:00:00,37.4301
2005-05-16 00:00:00,36.0545
2005-05-17 00:00:00,34.8989
2005-05-18 00:00:00,32.1396
2005-05-19 00:00:00,30.2768
2005-05-20 00:00:00,29.8361
2005-05-23 00:00:00,27.6701
2005-05-24 00:00:00,26.8325
2005-05-25 00:00:00,26.2829
2005-05-26 00:00:00,24.4893
2005-05-27 00:00:00,23.8645
2005-05-31 00:00:00,24.3716
2005-06-01 00:00:00,23.5503
2005-06-02 00:00:00,23.8629
2005-06-03 00:00:00,28.193
2005-06-06 00:00:00,27.8806
2005-06-07 00:00:00,30.2671
2005-06-08 00:00:00,29.5152
2005-06-09 00:00:00,28.3447
2005-06-10 00:00:00,30.7424
2005-06-13 00:00:00,29.8745
2005-06-14 00:00:00,29.6934
2005-06-15 00:00:00,28.2772
2005-06-16 00:00:00,26.9651
2005-06-17 00:00:00,26.2428
2005-06-20 00:00:00,26.8353
2005-06-21 00:00:00,25.9846
2005-06-22 00:00:00,25.2158
2005-06-23 00:00:00,23.9747
2005-06-24 00:00:00,26.4558
2005-06-27 00:00:00,28.9193
2005-06-28 00:00:00,28.3425
2005-06-29 00:00:00,31.2484
2005-06-30 00:00:00,30.1486
2005-07-01 00:00:00,29.3654
2005-07-05 00:00:00,27.3542
2005-07-06 00:00:00,26.253
2005-07-07 00:00:00,26.8796
2005-07-08 00:00:00,25.943
2005-07-11 00:00:00,24.9596
2005-07-12 00:00:00,24.411
2005-07-13 00:00:00,23.7385
2005-07-14 00:00:00,20.1705
2005-07-15 00:00:00,19.247
2005-07-18 00:00:00,18.6557
2005-07-19 00:00:00,17.0264
2005-07-20 00:00:00,16.232
2005-07-21 00:00:00,15.4783
2005-07-22 00:00:00,15.0211
2005-07-25 00:00:00,14.6678
2005-07-26 00:00:00,15.7999
2005-07-27 00:00:00,17.8192
2005-07-28 00:00:00,17.271
2005-07-29 00:00:00,20.1097
2005-08-01 00:00:00,20.0201
2005-08-02 00:00:00,19.2542
2005-08-03 00:00:00,18.795
2005-08-04 00:00:00,20.1552
2005-08-05 00:00:00,18.9631
2005-08-08 00:00:00,18.4155
2005-08-09 00:00:00,17.3913
2005-08-10 00:00:00,16.5476
2005-08-11 00:00:00,16.1662
2005-08-12 00:00:00,14.2217
2005-08-15 00:00:00,12.9438
2005-08-16 00:00:00,13.1423
2005-08-17 00:00:00,12.5164
2005-08-18 00:00:00,14.2859
2005-08-19 00:00:00,13.7503
2005-08-22 00:00:00,14.968
2005-08-23 00:00:00,14.4931
2005-08-24 00:00:00,13.6021
2005-08-25 00:00:00,13.2001
2005-08-26 00:00:00,14.5292
2005-08-29 00:00:00,14.4785
2005-08-30 00:00:00,13.892
2005-08-31 00:00:00,13.4338
2005-09-01 00:00:00,13.5858
2005-09-02 00:00:00,13.1752
2005-09-06 00:00:00,11.7172
2005-09-07 00:00:00,11.0039
2005-09-08 00:00:00,10.3582
2005-09-09 00:00:00,9.7046
2005-09-12 00:00:00,9.2918
2005-09-13 00:00:00,9.9426
2005-09-14 00:00:00,12.6836
2005-09-15 00:00:00,12.7818
2005-09-16 00:00:00,12.0895
2005-09-19 00:00:00,11.2118
2005-09-20 00:00:00,10.6922
2005-09-21 00:00:00,14.3178
2005-09-22 00:00:00,15.8073
2005-09-23 00:00:00,14.7823
2005-09-26 00:00:00,13.9994
2005-09-27 00:00:00,13.5495
2005-09-28 00:00:00,22.7074
2005-09-29 00:00:00,21.2233
2005-09-30 00:00:00,19.8644
2005-10-03 00:00:00,19.185
2005-10-04 00:00:00,17.9938
2005-10-05 00:00:00,20.1552
2005-10-06 00:00:00,24.8161
2005-10-07 00:00:00,24.7385
2005-10-10 00:00:00,24.2809
2005-10-11 00:00:00,23.032
2005-10-12 00:00:00,28.3565
2005-10-13 00:00:00,24.4994
2005-10-14 00:00:00,23.3879
2005-10-17 00:00:00,22.65
2005-10-18 00:00:00,22.8941
2005-10-19 00:00:00,20.5285
2005-10-20 00:00:00,19.3235
2005-10-21 00:00:00,18.4639
2005-10-24 00:00:00,18.343
2005-10-25 00:00:00,17.746
2005-10-26 00:00:00,16.9262
2005-10-27 00:00:00,17.5933
2005-10-28 00:00:00,19.9439
2005-10-31 00:00:00,18.0799
2005-11-01 00:00:00,17.4585
2005-11-02 00:00:00,16.2977
2005-11-03 00:00:00,15.2836
2005-11-04 00:00:00,15.5678
2005-11-07 00:00:00,14.9414
2005-11-08 00:00:00,17.2106
2005-11-09 00:00:00,16.5987
2005-11-10 00:00:00,18.2832
2005-11-11 00:00:00,17.8143
2005-11-14 00:00:00,18.4883
2005-11-15 00:00:00,17.6363
2005-11-16 00:00:00,16.2888
2005-11-17 00:00:00,15.5552
2005-11-18 00:00:00,15.09
2005-11-21 00:00:00,16.3084
2005-11-22 00:00:00,15.283
2005-11-23 00:00:00,14.651
2005-11-25 00:00:00,13.6612
2005-11-28 00:00:00,12.9058
2005-11-29 00:00:00,16.4952
2005-11-30 00:00:00,15.8987
2005-12-01 00:00:00,14.2985
2005-12-02 00:00:00,13.5495
2005-12-05 00:00:00,13.1445
2005-12-06 00:00:00,12.1362
2005-12-07 00:00:00,12.3107
2005-12-08 00:00:00,13.1647
2005-12-09 00:00:00,12.7304
2005-12-12 00:00:00,12.377
2005-12-13 00:00:00,12.9173
2005-12-14 00:00:00,21.4507
2005-12-15 00:00:00,20.6115
2005-12-16 00:00:00,20.7023
2005-12-19 00:00:00,19.8428
2005-12-20 00:00:00,19.1662
2005-12-21 00:00:00,18.3809
2005-12-22 00:00:00,17.8721
2005-12-23 00:00:00,18.2397
2005-12-27 00:00:00,17.2866
2005-12-28 00:00:00,18.3845
2005-12-29 00:00:00,22.5081
2005-12-30 00:00:00,24.2158
2006-01-03 00:00:00,22.3324
2006-01-04 00:00:00,21.4247
2006-01-05 00:00:00,22.7891
2006-01-06 00:00:00,21.3343
2006-01-09 00:00:00,20.4687
2006-01-10 00:00:00,17.3866
2006-01-11 00:00:00,15.7623
2006-01-12 00:00:00,14.7396
2006-01-13 00:00:00,14.1423
2006-01-17 00:00:00,15.0183
2006-01-18 00:00:00,18.672
2006-01-19 00:00:00,24.0148
2006-01-20 00:00:00,28.0501
2006-01-23 00:00:00,25.9811
2006-01-24 00:00:00,24.5299
2006-01-25 00:00:00,27.4112
2006-01-26 00:00:00,28.1019
2006-01-27 00:00:00,28.3465
2006-01-30 00:00:00,25.4055
2006-01-31 00:00:00,24.2103
2006-02-01 00:00:00,23.3962
2006-02-02 00:00:00,26.6845
2006-02-03 00:00:00,27.6938
2006-02-06 00:00:00,32.4445
2006-02-07 00:00:00,30.9516
2006-02-08 00:00:00,30.4727
2006-02-09 00:00:00,30.5369
2006-02-10 00:00:00,30.8223
2006-02-13 00:00:00,29.4593
2006-02-14 00:00:00,27.8153
2006-02-15 00:00:00,26.4975
2006-02-16 00:00:00,25.6982
2006-02-17 00:00:00,25.1277
2006-02-21 00:00:00,25.826
2006-02-22 00:00:00,24.1838
2006-02-23 00:00:00,23.4649
2006-02-24 00:00:00,23.1641
2006-02-27 00:00:00,23.5515
2006-02-28 00:00:00,26.3128
2006-03-01 00:00:00,25.7484
2006-03-02 00:00:00,25.1066
2006-03-03 00:00:00,26.1361
2006-03-06 00:00:00,29.6628
2006-03-07 00:00:00,28.6249
2006-03-08 00:00:00,27.5919
2006-03-09 00:00:00,29.1613
2006-03-10 00:00:00,30.6664
2006-03-13 00:00:00,28.8222
2006-03-14 00:00:00,27.7862
2006-03-15 00:00:00,26.403
2006-03-16 00:00:00,27.4555
2006-03-17 00:00:00,27.0469
2006-03-20 00:00:00,26.6566
2006-03-21 00:00:00,30.0981
2006-03-22 00:00:00,29.1214
2006-03-23 00:00:00,31.1655
2006-03-24 00:00:00,31.1338
2006-03-27 00:00:00,29.8399
2006-03-28 00:00:00,31.0828
2006-03-29 00:00:00,28.046
2006-03-30 00:00:00,27.0315
2006-03-31 00:00:00,26.2576
2006-04-03 00:00:00,25.4135
2006-04-04 00:00:00,27.9088
2006-04-05 00:00:00,24.5341
2006-04-06 00:00:00,22.2634
2006-04-07 00:00:00,21.0876
2006-04-10 00:00:00,20.126
2006-04-11 00:00:00,21.9195
2006-04-12 00:00:00,22.6212
2006-04-13 00:00:00,22.8625
2006-04-17 00:00:00,24.6352
2006-04-18 00:00:00,23.7958
2006-04-19 00:00:00,23.0448
2006-04-20 00:00:00,21.0559
2006-04-21 00:00:00,20.143
2006-04-24 00:00:00,21.4871
2006-04-25 00:00:00,21.0228
2006-04-26 00:00:00,20.0868
2006-04-27 00:00:00,19.0261
2006-04-28 00:00:00,18.1806
2006-05-01 00:00:00,17.2653
2006-05-02 00:00:00,16.3963
2006-05-03 00:00:00,15.7748
2006-05-04 00:00:00,14.9556
2006-05-05 00:00:00,14.588
2006-05-08 00:00:00,13.9193
2006-05-09 00:00:00,15.7618
2006-05-10 00:00:00,17.4219
2006-05-11 00:00:00,20.6842
2006-05-12 00:00:00,21.3744
