date,ULTOSC
2003-04-21 00:00:00,43.0134
2003-04-22 00:00:00,45.2994
2003-04-23 00:00:00,54.1468
2003-04-24 00:00:00,55.6731
2003-04-25 00:00:00,55.7138
2003-04-28 00:00:00,62.6529
2003-04-29 00:00:00,64.6228
2003-04-30 00:00:00,65.7209
2003-05-01 00:00:00,66.9032
2003-05-02 00:00:00,68.2121
2003-05-05 00:00:00,67.2259
2003-05-06 00:00:00,70.7946
2003-05-07 00:00:00,67.7386
2003-05-08 00:00:00,68.9638
2003-05-09 00:00:00,69.6118
2003-05-12 00:00:00,68.9278
2003-05-13 00:00:00,69.3322
2003-05-14 00:00:00,68.0277
2003-05-15 00:00:00,66.575
2003-05-16 00:00:00,69.8866
2003-05-19 00:00:00,59.9931
2003-05-20 00:00:00,56.2736
2003-05-21 00:00:00,53.6416
2003-05-22 00:00:00,53.8288
2003-05-23 00:00:00,56.5029
2003-05-27 00:00:00,61.9676
2003-05-28 00:00:00,56.4183
2003-05-29 00:00:00,57.9328
2003-05-30 00:00:00,59.9268
2003-06-02 00:00:00,54.0363
2003-06-03 00:00:00,50.8852
2003-06-04 00:00:00,51.8492
2003-06-05 00:00:00,47.5796
2003-06-06 00:00:00,43.057
2003-06-09 00:00:00,43.4253
2003-06-10 00:00:00,44.8546
2003-06-11 00:00:00,53.5102
2003-06-12 00:00:00,55.4107
2003-06-13 00:00:00,50.895
2003-06-16 00:00:00,54.5774
2003-06-17 00:00:00,60.5175
2003-06-18 00:00:00,64.4519
2003-06-19 00:00:00,60.968
2003-06-20 00:00:00,58.295
2003-06-23 00:00:00,54.5582
2003-06-24 00:00:00,49.9112
2003-06-25 00:00:00,45.9189
2003-06-26 00:00:00,51.2381
2003-06-27 00:00:00,46.4466
2003-06-30 00:00:00,48.6456
2003-07-01 00:00:00,51.7791
2003-07-02 00:00:00,54.2107
2003-07-03 00:00:00,57.8856
2003-07-07 00:00:00,58.8061
2003-07-08 00:00:00,61.1885
2003-07-09 00:00:00,58.8052
2003-07-10 00:00:00,55.9215
2003-07-11 00:00:00,54.8362
2003-07-14 00:00:00,51.0108
2003-07-15 00:00:00,50.3132
2003-07-16 00:00:00,50.2768
2003-07-17 00:00:00,52.5358
2003-07-18 00:00:00,57.4229
2003-07-21 00:00:00,58.2142
2003-07-22 00:00:00,57.4371
2003-07-23 00:00:00,61.1227
2003-07-24 00:00:00,57.1656
2003-07-25 00:00:00,61.4286
2003-07-28 00:00:00,52.6869
2003-07-29 00:00:00,51.4109
2003-07-30 00:00:00,47.6122
2003-07-31 00:00:00,50.5016
2003-08-01 00:00:00,47.5474
2003-08-04 00:00:00,56.5474
2003-08-05 00:00:00,46.1862
2003-08-06 00:00:00,43.1049
2003-08-07 00:00:00,45.9259
2003-08-08 00:00:00,45.1925
2003-08-11 00:00:00,40.984
2003-08-12 00:00:00,43.7031
2003-08-13 00:00:00,44.0073
2003-08-14 00:00:00,43.3067
2003-08-15 00:00:00,44.9468
2003-08-18 00:00:00,48.1135
2003-08-19 00:00:00,54.48
2003-08-20 00:00:00,58.9427
2003-08-21 00:00:00,63.6873
2003-08-22 00:00:00,52.7892
2003-08-25 00:00:00,57.8938
2003-08-26 00:00:00,64.6028
2003-08-27 00:00:00,66.59
2003-08-28 00:00:00,70.7201
2003-08-29 00:00:00,70.5852
2003-09-02 00:00:00,70.0151
2003-09-03 00:00:00,75.9305
2003-09-04 00:00:00,71.044
2003-09-05 00:00:00,63.0201
2003-09-08 00:00:00,59.7464
2003-09-09 00:00:00,52.9279
2003-09-10 00:00:00,46.0392
2003-09-11 00:00:00,44.7065
2003-09-12 00:00:00,54.3933
2003-09-15 00:00:00,49.8689
2003-09-16 00:00:00,51.0721
2003-09-17 00:00:00,48.4424
2003-09-18 00:00:00,54.4279
2003-09-19 00:00:00,53.4729
2003-09-22 00:00:00,48.971
2003-09-23 00:00:00,48.7597
2003-09-24 00:00:00,47.5635
2003-09-25 00:00:00,44.523
2003-09-26 00:00:00,43.5535
2003-09-29 00:00:00,41.783
2003-09-30 00:00:00,41.9404
2003-10-01 00:00:00,44.6728
2003-10-02 00:00:00,42.2394
2003-10-03 00:00:00,51.9214
2003-10-06 00:00:00,59.1292
2003-10-07 00:00:00,65.5261
2003-10-08 00:00:00,62.7602
2003-10-09 00:00:00,66.7205
2003-10-10 00:00:00,67.8332
2003-10-13 00:00:00,70.1101
2003-10-14 00:00:00,69.9079
2003-10-15 00:00:00,69.0133
2003-10-16 00:00:00,57.3289
2003-10-17 00:00:00,55.1753
2003-10-20 00:00:00,57.7367
2003-10-21 00:00:00,57.7746
2003-10-22 00:00:00,52.9002
2003-10-23 00:00:00,52.9084
2003-10-24 00:00:00,51.7799
2003-10-27 00:00:00,52.9022
2003-10-28 00:00:00,63.8827
2003-10-29 00:00:00,61.1329
2003-10-30 00:00:00,54.3045
2003-10-31 00:00:00,52.9636
2003-11-03 00:00:00,53.2704
2003-11-04 00:00:00,54.1851
2003-11-05 00:00:00,59.3692
2003-11-06 00:00:00,56.7159
2003-11-07 00:00:00,49.4404
2003-11-10 00:00:00,47.5635
2003-11-11 00:00:00,46.8439
2003-11-12 00:00:00,48.9092
2003-11-13 00:00:00,50.919
2003-11-14 00:00:00,42.2723
2003-11-17 00:00:00,37.4118
2003-11-18 00:00:00,35.241
2003-11-19 00:00:00,38.1062
2003-11-20 00:00:00,38.3534
2003-11-21 00:00:00,35.8748
2003-11-24 00:00:00,39.5717
2003-11-25 00:00:00,39.8749
2003-11-26 00:00:00,41.0568
2003-11-28 00:00:00,47.6298
2003-12-01 00:00:00,53.0815
2003-12-02 00:00:00,54.8612
2003-12-03 00:00:00,48.1705
2003-12-04 00:00:00,46.0494
2003-12-05 00:00:00,48.9482
2003-12-08 00:00:00,53.5968
2003-12-09 00:00:00,47.1457
2003-12-10 00:00:00,44.6165
2003-12-11 00:00:00,53.7749
2003-12-12 00:00:00,56.2449
2003-12-15 00:00:00,44.3514
2003-12-16 00:00:00,44.0656
2003-12-17 00:00:00,39.2695
2003-12-18 00:00:00,42.6806
2003-12-19 00:00:00,36.1857
2003-12-22 00:00:00,34.857
2003-12-23 00:00:00,37.1175
2003-12-24 00:00:00,49.6206
2003-12-26 00:00:00,54.8903
2003-12-29 00:00:00,58.3743
2003-12-30 00:00:00,58.7967
2003-12-31 00:00:00,64.9627
2004-01-02 00:00:00,55.5457
2004-01-05 00:00:00,60.0909
2004-01-06 00:00:00,58.9231
2004-01-07 00:00:00,60.5467
2004-01-08 00:00:00,60.4678
2004-01-09 00:00:00,53.4501
2004-01-12 00:00:00,56.5462
2004-01-13 00:00:00,55.1177
2004-01-14 00:00:00,53.0817
2004-01-15 00:00:00,46.7427
2004-01-16 00:00:00,43.5015
2004-01-20 00:00:00,43.0468
2004-01-21 00:00:00,45.7875
2004-01-22 00:00:00,38.986
2004-01-23 00:00:00,41.3207
2004-01-26 00:00:00,43.7216
2004-01-27 00:00:00,50.727
2004-01-28 00:00:00,45.4239
2004-01-29 00:00:00,45.2385
2004-01-30 00:00:00,46.0083
2004-02-02 00:00:00,47.763
2004-02-03 00:00:00,47.5603
2004-02-04 00:00:00,40.4007
2004-02-05 00:00:00,43.1352
2004-02-06 00:00:00,48.8063
2004-02-09 00:00:00,45.1581
2004-02-10 00:00:00,50.2242
2004-02-11 00:00:00,59.0509
2004-02-12 00:00:00,57.0526
2004-02-13 00:00:00,50.4102
2004-02-17 00:00:00,48.2522
2004-02-18 00:00:00,48.6409
2004-02-19 00:00:00,40.1785
2004-02-20 00:00:00,38.5037
2004-02-23 00:00:00,33.7054
2004-02-24 00:00:00,35.23
2004-02-25 00:00:00,44.4911
2004-02-26 00:00:00,46.4597
2004-02-27 00:00:00,53.2177
2004-03-01 00:00:00,60.0471
2004-03-02 00:00:00,56.7103
2004-03-03 00:00:00,55.9441
2004-03-04 00:00:00,64.7085
2004-03-05 00:00:00,65.9416
2004-03-08 00:00:00,61.3167
2004-03-09 00:00:00,63.9382
2004-03-10 00:00:00,65.9724
2004-03-11 00:00:00,62.0202
2004-03-12 00:00:00,62.7208
2004-03-15 00:00:00,54.7045
2004-03-16 00:00:00,48.6446
2004-03-17 00:00:00,51.7074
2004-03-18 00:00:00,42.8807
2004-03-19 00:00:00,37.8249
2004-03-22 00:00:00,43.0748
2004-03-23 00:00:00,38.7409
2004-03-24 00:00:00,40.4265
2004-03-25 00:00:00,49.2662
2004-03-26 00:00:00,47.9606
2004-03-29 00:00:00,53.2268
2004-03-30 00:00:00,61.1395
2004-03-31 00:00:00,54.9104
2004-04-01 00:00:00,60.2006
2004-04-02 00:00:00,60.5449
2004-04-05 00:00:00,60.3052
2004-04-06 00:00:00,59.5971
2004-04-07 00:00:00,55.2088
2004-04-08 00:00:00,52.6819
2004-04-12 00:00:00,59.9715
2004-04-13 00:00:00,52.2871
2004-04-14 00:00:00,51.5246
2004-04-15 00:00:00,58.3673
2004-04-16 00:00:00,61.6439
2004-04-19 00:00:00,59.064
2004-04-20 00:00:00,56.5005
2004-04-21 00:00:00,55.7678
2004-04-22 00:00:00,60.0301
2004-04-23 00:00:00,62.0419
2004-04-26 00:00:00,51.4543
2004-04-27 00:00:00,47.6116
2004-04-28 00:00:00,46.1222
2004-04-29 00:00:00,52.4977
2004-04-30 00:00:00,47.075
2004-05-03 00:00:00,47.1212
2004-05-04 00:00:00,46.9915
2004-05-05 00:00:00,49.7799
2004-05-06 00:00:00,53.2846
2004-05-07 00:00:00,50.7895
2004-05-10 00:00:00,48.5227
2004-05-11 00:00:00,57.9693
2004-05-12 00:00:00,62.6702
2004-05-13 00:00:00,60.1798
2004-05-14 00:00:00,59.741
2004-05-17 00:00:00,57.0238
2004-05-18 00:00:00,62.9296
2004-05-19 00:00:00,56.0634
2004-05-20 00:00:00,53.0493
2004-05-21 00:00:00,49.8764
2004-05-24 00:00:00,48.6355
2004-05-25 00:00:00,52.4979
2004-05-26 00:00:00,54.0484
2004-05-27 00:00:00,53.625
2004-05-28 00:00:00,59.8833
2004-06-01 00:00:00,61.3473
2004-06-02 00:00:00,62.6964
2004-06-03 00:00:00,61.5888
2004-06-04 00:00:00,56.0209
2004-06-07 00:00:00,60.2059
2004-06-08 00:00:00,63.587
2004-06-09 00:00:00,62.2061
2004-06-10 00:00:00,62.7679
2004-06-14 00:00:00,58.1794
2004-06-15 00:00:00,61.1047
2004-06-16 00:00:00,65.9822
2004-06-17 00:00:00,64.2266
2004-06-18 00:00:00,62.4932
2004-06-21 00:00:00,58.4695
2004-06-22 00:00:00,59.6298
2004-06-23 00:00:00,61.8293
2004-06-24 00:00:00,60.7547
2004-06-25 00:00:00,59.6052
2004-06-28 00:00:00,49.8253
2004-06-29 00:00:00,52.3218
2004-06-30 00:00:00,57.3485
2004-07-01 00:00:00,55.6474
2004-07-02 00:00:00,53.3663
2004-07-06 00:00:00,53.0661
2004-07-07 00:00:00,46.5725
2004-07-08 00:00:00,48.8993
2004-07-09 00:00:00,44.0632
2004-07-12 00:00:00,40.5999
2004-07-13 00:00:00,38.3034
2004-07-14 00:00:00,37.2849
2004-07-15 00:00:00,53.5769
2004-07-16 00:00:00,52.7129
2004-07-19 00:00:00,55.1181
2004-07-20 00:00:00,58.7309
2004-07-21 00:00:00,57.1371
2004-07-22 00:00:00,59.7757
2004-07-23 00:00:00,54.7916
2004-07-26 00:00:00,47.4872
2004-07-27 00:00:00,55.3877
2004-07-28 00:00:00,59.6837
2004-07-29 00:00:00,59.171
2004-07-30 00:00:00,61.9088
2004-08-02 00:00:00,57.6375
2004-08-03 00:00:00,59.5098
2004-08-04 00:00:00,57.2613
2004-08-05 00:00:00,50.3099
2004-08-06 00:00:00,38.8061
2004-08-09 00:00:00,38.6125
2004-08-10 00:00:00,47.023
2004-08-11 00:00:00,48.8337
2004-08-12 00:00:00,48.0383
2004-08-13 00:00:00,46.7831
2004-08-16 00:00:00,45.032
2004-08-17 00:00:00,51.5556
2004-08-18 00:00:00,55.4935
2004-08-19 00:00:00,47.3374
2004-08-20 00:00:00,47.0661
2004-08-23 00:00:00,51.1316
2004-08-24 00:00:00,54.8755
2004-08-25 00:00:00,65.1892
2004-08-26 00:00:00,69.4328
2004-08-27 00:00:00,65.6537
2004-08-30 00:00:00,66.7838
2004-08-31 00:00:00,65.4253
2004-09-01 00:00:00,70.1403
2004-09-02 00:00:00,69.693
2004-09-03 00:00:00,64.9699
2004-09-07 00:00:00,61.1878
2004-09-08 00:00:00,62.6264
2004-09-09 00:00:00,63.8115
2004-09-10 00:00:00,64.0189
2004-09-13 00:00:00,57.0144
2004-09-14 00:00:00,56.8302
2004-09-15 00:00:00,59.0289
2004-09-16 00:00:00,62.0466
2004-09-17 00:00:00,62.901
2004-09-20 00:00:00,66.9667
2004-09-21 00:00:00,64.0763
2004-09-22 00:00:00,57.632
2004-09-23 00:00:00,55.5456
2004-09-24 00:00:00,53.0259
2004-09-27 00:00:00,50.8334
2004-09-28 00:00:00,49.685
2004-09-29 00:00:00,51.4088
2004-09-30 00:00:00,51.2022
2004-10-01 00:00:00,53.8511
2004-10-04 00:00:00,50.7962
2004-10-05 00:00:00,56.9547
2004-10-06 00:00:00,61.05
2004-10-07 00:00:00,52.2774
2004-10-08 00:00:00,46.4418
2004-10-11 00:00:00,47.1886
2004-10-12 00:00:00,51.5256
2004-10-13 00:00:00,58.8692
2004-10-14 00:00:00,69.0384
2004-10-15 00:00:00,69.9548
2004-10-18 00:00:00,78.4044
2004-10-19 00:00:00,76.5229
2004-10-20 00:00:00,78.5651
2004-10-21 00:00:00,79.495
2004-10-22 00:00:00,76.8738
2004-10-25 00:00:00,73.5043
2004-10-26 00:00:00,73.1441
2004-10-27 00:00:00,72.0237
2004-10-28 00:00:00,81.6895
2004-10-29 00:00:00,78.1231
2004-11-01 00:00:00,74.9723
2004-11-02 00:00:00,75.129
2004-11-03 00:00:00,74.1023
2004-11-04 00:00:00,68.2989
2004-11-05 00:00:00,68.6888
2004-11-08 00:00:00,62.1596
2004-11-09 00:00:00,62.7465
2004-11-10 00:00:00,63.7761
2004-11-11 00:00:00,65.7417
2004-11-12 00:00:00,65.6551
2004-11-15 00:00:00,69.9742
2004-11-16 00:00:00,64.785
2004-11-17 00:00:00,66.2256
2004-11-18 00:00:00,70.4747
2004-11-19 00:00:00,63.9652
2004-11-22 00:00:00,65.5077
2004-11-23 00:00:00,61.4661
2004-11-24 00:00:00,62.9888
2004-11-26 00:00:00,59.6794
2004-11-29 00:00:00,63.477
2004-11-30 00:00:00,58.894
2004-12-01 00:00:00,62.442
2004-12-02 00:00:00,54.3069
2004-12-03 00:00:00,52.1584
2004-12-06 00:00:00,54.3513
2004-12-07 00:00:00,48.7461
2004-12-08 00:00:00,44.2843
2004-12-09 00:00:00,49.2732
2004-12-10 00:00:00,48.3048
2004-12-13 00:00:00,48.4558
2004-12-14 00:00:00,50.7042
2004-12-15 00:00:00,45.8069
2004-12-16 00:00:00,54.696
2004-12-17 00:00:00,47.5755
2004-12-20 00:00:00,39.3397
2004-12-21 00:00:00,43.5014
2004-12-22 00:00:00,44.7797
2004-12-23 00:00:00,46.186
2004-12-27 00:00:00,39.9631
2004-12-28 00:00:00,46.0855
2004-12-29 00:00:00,50.7408
2004-12-30 00:00:00,57.4627
2004-12-31 00:00:00,51.356
2005-01-03 00:00:00,48.0126
2005-01-04 00:00:00,46.3579
2005-01-05 00:00:00,49.3812
2005-01-06 00:00:00,46.7555
2005-01-07 00:00:00,58.3057
2005-01-10 00:00:00,56.8859
2005-01-11 00:00:00,46.8731
2005-01-12 00:00:00,52.1001
2005-01-13 00:00:00,51.8499
2005-01-14 00:00:00,51.5552
2005-01-18 00:00:00,52.3729
2005-01-19 00:00:00,45.2472
2005-01-20 00:00:00,45.8513
2005-01-21 00:00:00,49.9148
2005-01-24 00:00:00,46.429
2005-01-25 00:00:00,47.016
2005-01-26 00:00:00,49.6219
2005-01-27 00:00:00,48.1824
2005-01-28 00:00:00,55.0979
2005-01-31 00:00:00,59.447
2005-02-01 00:00:00,64.634
2005-02-02 00:00:00,69.2459
2005-02-03 00:00:00,65.1729
2005-02-04 00:00:00,68.0863
2005-02-07 00:00:00,67.7151
2005-02-08 00:00:00,68.6235
2005-02-09 00:00:00,58.2493
2005-02-10 00:00:00,58.6362
2005-02-11 00:00:00,60.6011
2005-02-14 00:00:00,68.4008
2005-02-15 00:00:00,70.0796
2005-02-16 00:00:00,72.2253
2005-02-17 00:00:00,64.1635
2005-02-18 00:00:00,67.1804
2005-02-22 00:00:00,60.7216
2005-02-23 00:00:00,61.6899
2005-02-24 00:00:00,60.0532
2005-02-25 00:00:00,54.992
2005-02-28 00:00:00,20.0291
2005-03-01 00:00:00,19.9007
2005-03-02 00:00:00,19.4817
2005-03-03 00:00:00,19.5052
2005-03-04 00:00:00,17.3682
2005-03-07 00:00:00,15.6087
2005-03-08 00:00:00,13.8404
2005-03-09 00:00:00,25.6742
2005-03-10 00:00:00,27.4893
2005-03-11 00:00:00,29.4601
2005-03-14 00:00:00,35.2904
2005-03-15 00:00:00,33.3564
2005-03-16 00:00:00,31.4613
2005-03-17 00:00:00,38.0229
2005-03-18 00:00:00,48.9965
2005-03-21 00:00:00,50.4341
2005-03-22 00:00:00,46.4682
2005-03-23 00:00:00,45.4125
2005-03-24 00:00:00,40.6092
2005-03-28 00:00:00,40.7225
2005-03-29 00:00:00,35.7756
2005-03-30 00:00:00,40.1601
2005-03-31 00:00:00,32.6469
2005-04-01 00:00:00,32.2595
2005-04-04 00:00:00,36.4564
2005-04-05 00:00:00,40.1351
2005-04-06 00:00:00,41.8656
2005-04-07 00:00:00,49.0904
2005-04-08 00:00:00,46.4445
2005-04-11 00:00:00,40.0726
2005-04-12 00:00:00,44.7556
2005-04-13 00:00:00,39.0864
2005-04-14 00:00:00,30.6186
2005-04-15 00:00:00,27.2089
2005-04-18 00:00:00,29.3947
2005-04-19 00:00:00,33.5247
2005-04-20 00:00:00,32.9426
2005-04-21 00:00:00,37.2101
2005-04-22 00:00:00,36.4797
2005-04-25 00:00:00,45.5265
2005-04-26 00:00:00,46.1512
2005-04-27 00:00:00,43.3611
2005-04-28 00:00:00,39.0512
2005-04-29 00:00:00,48.0825
2005-05-02 00:00:00,43.9507
2005-05-03 00:00:00,46.6654
2005-05-04 00:00:00,47.7542
2005-05-05 00:00:00,52.7519
2005-05-06 00:00:00,54.8602
2005-05-09 00:00:00,55.0877
2005-05-10 00:00:00,49.2153
2005-05-11 00:00:00,55.0721
2005-05-12 00:00:00,50.8646
2005-05-13 00:00:00,47.3859
2005-05-16 00:00:00,53.2078
2005-05-17 00:00:00,54.0042
2005-05-18 00:00:00,51.5421
2005-05-19 00:00:00,58.1058
2005-05-20 00:00:00,55.8859
2005-05-23 00:00:00,66.9126
2005-05-24 00:00:00,67.794
2005-05-25 00:00:00,67.8454
2005-05-26 00:00:00,70.1621
2005-05-27 00:00:00,76.8895
2005-05-31 00:00:00,70.6839
2005-06-01 00:00:00,68.3545
2005-06-02 00:00:00,65.5289
2005-06-03 00:00:00,56.5583
2005-06-06 00:00:00,53.7941
2005-06-07 00:00:00,41.7591
2005-06-08 00:00:00,41.7968
2005-06-09 00:00:00,45.4885
2005-06-10 00:00:00,39.5094
2005-06-13 00:00:00,34.978
2005-06-14 00:00:00,36.506
2005-06-15 00:00:00,42.4693
2005-06-16 00:00:00,50.4005
2005-06-17 00:00:00,51.1663
2005-06-20 00:00:00,47.3513
2005-06-21 00:00:00,54.7641
2005-06-22 00:00:00,61.6271
2005-06-23 00:00:00,57.9285
2005-06-24 00:00:00,47.3731
2005-06-27 00:00:00,41.3147
2005-06-28 00:00:00,39.8215
2005-06-29 00:00:00,37.9459
2005-06-30 00:00:00,39.5232
2005-07-01 00:00:00,35.7422
2005-07-05 00:00:00,44.7961
2005-07-06 00:00:00,45.4903
2005-07-07 00:00:00,50.0301
2005-07-08 00:00:00,53.8429
2005-07-11 00:00:00,56.4863
2005-07-12 00:00:00,57.0273
2005-07-13 00:00:00,59.325
2005-07-14 00:00:00,58.3625
2005-07-15 00:00:00,66.2515
2005-07-18 00:00:00,62.9195
2005-07-19 00:00:00,67.5231
2005-07-20 00:00:00,71.5412
2005-07-21 00:00:00,68.9819
2005-07-22 00:00:00,71.0757
2005-07-25 00:00:00,69.541
2005-07-26 00:00:00,65.2577
2005-07-27 00:00:00,71.1831
2005-07-28 00:00:00,66.1052
2005-07-29 00:00:00,54.9893
2005-08-01 00:00:00,57.8059
2005-08-02 00:00:00,55.8678
2005-08-03 00:00:00,59.1035
2005-08-04 00:00:00,58.6956
2005-08-05 00:00:00,57.466
2005-08-08 00:00:00,51.7814
2005-08-09 00:00:00,62.8617
2005-08-10 00:00:00,56.4096
2005-08-11 00:00:00,58.0643
2005-08-12 00:00:00,66.7007
2005-08-15 00:00:00,69.0213
2005-08-16 00:00:00,60.8062
2005-08-17 00:00:00,63.6611
2005-08-18 00:00:00,60.8196
2005-08-19 00:00:00,60.0943
2005-08-22 00:00:00,56.894
2005-08-23 00:00:00,49.5804
2005-08-24 00:00:00,41.1201
2005-08-25 00:00:00,44.0992
2005-08-26 00:00:00,40.664
2005-08-29 00:00:00,41.8611
2005-08-30 00:00:00,48.4441
2005-08-31 00:00:00,51.2073
2005-09-01 00:00:00,44.9373
2005-09-02 00:00:00,46.1035
2005-09-06 00:00:00,59.9042
2005-09-07 00:00:00,59.6849
2005-09-08 00:00:00,61.5625
2005-09-09 00:00:00,65.972
2005-09-12 00:00:00,66.8185
2005-09-13 00:00:00,68.4191
2005-09-14 00:00:00,64.0781
2005-09-15 00:00:00,59.2271
2005-09-16 00:00:00,64.9702
2005-09-19 00:00:00,66.8312
2005-09-20 00:00:00,62.0381
2005-09-21 00:00:00,56.1109
2005-09-22 00:00:00,56.4452
2005-09-23 00:00:00,65.0078
2005-09-26 00:00:00,62.2885
2005-09-27 00:00:00,55.4116
2005-09-28 00:00:00,43.9074
2005-09-29 00:00:00,48.0689
2005-09-30 00:00:00,55.6311
2005-10-03 00:00:00,58.2341
2005-10-04 00:00:00,51.6061
2005-10-05 00:00:00,46.425
2005-10-06 00:00:00,45.0866
2005-10-07 00:00:00,48.4572
2005-10-10 00:00:00,40.5699
2005-10-11 00:00:00,39.7206
2005-10-12 00:00:00,37.6672
2005-10-13 00:00:00,51.6469
2005-10-14 00:00:00,55.9206
2005-10-17 00:00:00,58.2407
2005-10-18 00:00:00,54.5943
2005-10-19 00:00:00,63.562
2005-10-20 00:00:00,63.8787
2005-10-21 00:00:00,64.1848
2005-10-24 00:00:00,63.514
2005-10-25 00:00:00,61.812
2005-10-26 00:00:00,63.7555
2005-10-27 00:00:00,62.812
2005-10-28 00:00:00,50.9416
2005-10-31 00:00:00,54.9655
2005-11-01 00:00:00,57.9045
2005-11-02 00:00:00,58.6959
2005-11-03 00:00:00,62.0441
2005-11-04 00:00:00,62.7273
2005-11-07 00:00:00,63.5706
2005-11-08 00:00:00,66.4352
2005-11-09 00:00:00,58.8321
2005-11-10 00:00:00,64.8298
2005-11-11 00:00:00,59.1306
2005-11-14 00:00:00,56.3721
2005-11-15 00:00:00,54.0611
2005-11-16 00:00:00,66.416
2005-11-17 00:00:00,63.0798
2005-11-18 00:00:00,62.0128
2005-11-21 00:00:00,60.3189
2005-11-22 00:00:00,63.9767
2005-11-23 00:00:00,61.9425
2005-11-25 00:00:00,66.8179
2005-11-28 00:00:00,60.0668
2005-11-29 00:00:00,56.9539
2005-11-30 00:00:00,56.5953
2005-12-01 00:00:00,61.9708
2005-12-02 00:00:00,63.087
2005-12-05 00:00:00,62.5995
2005-12-06 00:00:00,61.9174
2005-12-07 00:00:00,63.5781
2005-12-08 00:00:00,71.7391
2005-12-09 00:00:00,75.2506
2005-12-12 00:00:00,70.6144
2005-12-13 00:00:00,66.6377
2005-12-14 00:00:00,61.139
2005-12-15 00:00:00,58.0485
2005-12-16 00:00:00,54.6984
2005-12-19 00:00:00,49.7811
2005-12-20 00:00:00,50.789
2005-12-21 00:00:00,52.3293
2005-12-22 00:00:00,50.8272
2005-12-23 00:00:00,50.6831
2005-12-27 00:00:00,49.1566
2005-12-28 00:00:00,48.5322
2005-12-29 00:00:00,42.1773
2005-12-30 00:00:00,43.8411
2006-01-03 00:00:00,49.8558
2006-01-04 00:00:00,47.8398
2006-01-05 00:00:00,50.5008
2006-01-06 00:00:00,54.5811
2006-01-09 00:00:00,54.9678
2006-01-10 00:00:00,67.6519
2006-01-11 00:00:00,68.7525
2006-01-12 00:00:00,60.4648
2006-01-13 00:00:00,62.6588
2006-01-17 00:00:00,60.7264
2006-01-18 00:00:00,55.3278
2006-01-19 00:00:00,50.8308
2006-01-20 00:00:00,39.6234
2006-01-23 00:00:00,35.7671
2006-01-24 00:00:00,31.7713
2006-01-25 00:00:00,28.9153
2006-01-26 00:00:00,26.6286
2006-01-27 00:00:00,26.7114
2006-01-30 00:00:00,35.6553
2006-01-31 00:00:00,39.1638
2006-02-01 00:00:00,37.6428
2006-02-02 00:00:00,36.4676
2006-02-03 00:00:00,38.3119
2006-02-06 00:00:00,35.4202
2006-02-07 00:00:00,35.2338
2006-02-08 00:00:00,36.2818
2006-02-09 00:00:00,31.0211
2006-02-10 00:00:00,38.778
2006-02-13 00:00:00,39.0931
2006-02-14 00:00:00,43.8457
2006-02-15 00:00:00,52.9597
2006-02-16 00:00:00,55.8597
2006-02-17 00:00:00,52.4112
2006-02-21 00:00:00,55.5966
2006-02-22 00:00:00,55.5779
2006-02-23 00:00:00,59.7655
2006-02-24 00:00:00,53.5637
2006-02-27 00:00:00,49.5542
2006-02-28 00:00:00,40.6813
2006-03-01 00:00:00,41.4306
2006-03-02 00:00:00,46.6383
2006-03-03 00:00:00,33.6225
2006-03-06 00:00:00,33.4778
2006-03-07 00:00:00,36.2707
2006-03-08 00:00:00,34.22
2006-03-09 00:00:00,33.4385
2006-03-10 00:00:00,30.929
2006-03-13 00:00:00,36.2612
2006-03-14 00:00:00,42.1919
2006-03-15 00:00:00,43.4115
2006-03-16 00:00:00,37.2068
2006-03-17 00:00:00,39.1879
2006-03-20 00:00:00,41.4022
2006-03-21 00:00:00,37.2701
2006-03-22 00:00:00,30.4334
2006-03-23 00:00:00,24.9625
2006-03-24 00:00:00,27.1269
2006-03-27 00:00:00,26.4219
2006-03-28 00:00:00,25.4158
2006-03-29 00:00:00,41.6732
2006-03-30 00:00:00,46.7207
2006-03-31 00:00:00,47.0204
2006-04-03 00:00:00,44.5277
2006-04-04 00:00:00,41.7221
2006-04-05 00:00:00,58.8791
2006-04-06 00:00:00,64.8161
2006-04-07 00:00:00,60.507
2006-04-10 00:00:00,56.1886
2006-04-11 00:00:00,56.2008
2006-04-12 00:00:00,56.7716
2006-04-13 00:00:00,58.1813
2006-04-17 00:00:00,47.4863
2006-04-18 00:00:00,43.9823
2006-04-19 00:00:00,39.1243
2006-04-20 00:00:00,42.991
2006-04-21 00:00:00,41.252
2006-04-24 00:00:00,40.9523
2006-04-25 00:00:00,42.3161
2006-04-26 00:00:00,47.6114
2006-04-27 00:00:00,47.5906
2006-04-28 00:00:00,50.5408
2006-05-01 00:00:00,48.9206
2006-05-02 00:00:00,55.6758
2006-05-03 00:00:00,58.6834
2006-05-04 00:00:00,55.135
2006-05-05 00:00:00,53.8477
2006-05-08 00:00:00,45.9155
2006-05-09 00:00:00,42.4712
2006-05-10 00:00:00,46.0985
2006-05-11 00:00:00,38.1441
2006-05-12 00:00:00,38.1875
2006-05-15 00:00:00,39.8506
2006-05-16 00:00:00,31.6923
2006-05-17 00:00:00,35.1497
2006-05-18 00:00:00,30.8035
2006-05-19 00:00:00,34.5456
2006-05-22 00:00:00,35.269
2006-05-23 00:00:00,31.2659
2006-05-24 00:00:00,35.6794
