date,SlowK,SlowD
2014-07-31 00:00:00,46.3433,70.3387
2014-07-30 00:00:00,76.0545,85.2453
2014-07-29 00:00:00,88.6182,89.2818
2014-07-28 00:00:00,91.0631,83.851
2014-07-25 00:00:00,88.164,71.7952
2014-07-24 00:00:00,72.3258,55.6008
2014-07-23 00:00:00,54.8959,40.6874
2014-07-22 00:00:00,39.5806,32.1368
2014-07-21 00:00:00,27.5857,30.0638
2014-07-18 00:00:00,29.244,40.3743
2014-07-17 00:00:00,33.3616,51.9802
2014-07-16 00:00:00,58.5172,61.9425
2014-07-15 00:00:00,64.0618,60.7474
2014-07-14 00:00:00,63.2484,58.7138
2014-07-11 00:00:00,54.932,62.3363
2014-07-10 00:00:00,57.9611,72.7201
2014-07-09 00:00:00,74.1156,84.9015
2014-07-08 00:00:00,86.0834,90.3782
2014-07-07 00:00:00,94.5055,89.9315
2014-07-03 00:00:00,90.5457,88.1182
2014-07-02 00:00:00,84.7433,82.6855
2014-07-01 00:00:00,89.0654,72.9638
2014-06-30 00:00:00,74.2477,51.2087
2014-06-27 00:00:00,55.5784,30.8204
2014-06-26 00:00:00,23.7999,13.995
2014-06-25 00:00:00,13.0829,13.1616
2014-06-24 00:00:00,5.1022,19.1418
2014-06-23 00:00:00,21.2998,31.1586
2014-06-20 00:00:00,31.0235,35.4705
2014-06-19 00:00:00,41.1526,33.1487
2014-06-18 00:00:00,34.2353,24.0249
2014-06-17 00:00:00,24.0583,13.7316
2014-06-16 00:00:00,13.7812,5.8144
2014-06-13 00:00:00,3.3553,1.351
2014-06-12 00:00:00,0.3068,9.2338
2014-06-11 00:00:00,0.3908,28.3589
2014-06-10 00:00:00,27.0036,57.1849
2014-06-09 00:00:00,57.6823,75.9388
2014-06-06 00:00:00,86.869,79.2596
2014-06-05 00:00:00,83.2653,70.9029
2014-06-04 00:00:00,67.6445,66.6416
2014-06-03 00:00:00,61.7987,71.3008
2014-06-02 00:00:00,70.4816,81.099
2014-05-30 00:00:00,81.6222,88.1255
2014-05-29 00:00:00,91.1933,92.5945
2014-05-28 00:00:00,91.5608,93.4581
2014-05-27 00:00:00,95.0294,93.2545
2014-05-23 00:00:00,93.7841,91.6788
2014-05-22 00:00:00,90.9499,91.0167
2014-05-21 00:00:00,90.3025,87.042
2014-05-20 00:00:00,91.7979,82.3737
2014-05-19 00:00:00,79.0257,74.9125
2014-05-16 00:00:00,76.2973,71.9503
2014-05-15 00:00:00,69.4144,63.4893
2014-05-14 00:00:00,70.1391,49.5052
2014-05-13 00:00:00,50.9145,33.1866
2014-05-12 00:00:00,27.4619,25.8264
2014-05-09 00:00:00,21.1834,36.3836
2014-05-08 00:00:00,28.834,53.6382
2014-05-07 00:00:00,59.1334,72.008
2014-05-06 00:00:00,72.9472,77.6267
2014-05-05 00:00:00,83.9433,80.9053
2014-05-02 00:00:00,75.9896,82.7503
2014-05-01 00:00:00,82.7832,89.9166
2014-04-30 00:00:00,89.4782,94.8975
2014-04-29 00:00:00,97.4883,93.3449
2014-04-28 00:00:00,97.726,88.8983
2014-04-25 00:00:00,84.8204,84.3424
2014-04-24 00:00:00,84.1487,86.7418
2014-04-23 00:00:00,84.0582,82.5705
2014-04-22 00:00:00,92.0186,71.3591
2014-04-21 00:00:00,71.6346,51.6309
2014-04-17 00:00:00,50.424,36.4338
2014-04-16 00:00:00,32.834,27.2775
2014-04-15 00:00:00,26.0436,26.0686
2014-04-14 00:00:00,22.9549,27.431
2014-04-11 00:00:00,29.2073,28.1426
2014-04-10 00:00:00,30.1308,22.4134
2014-04-09 00:00:00,25.0898,19.7162
2014-04-08 00:00:00,12.0195,27.8778
2014-04-07 00:00:00,22.0393,44.9026
2014-04-04 00:00:00,49.5747,54.9978
2014-04-03 00:00:00,63.0937,47.8891
2014-04-02 00:00:00,52.325,36.1548
2014-04-01 00:00:00,28.2486,32.7264
2014-03-31 00:00:00,27.8907,46.0338
2014-03-28 00:00:00,42.04,64.1651
2014-03-27 00:00:00,68.1706,78.7071
2014-03-26 00:00:00,82.2846,78.6462
2014-03-25 00:00:00,85.6662,69.2298
2014-03-24 00:00:00,67.9879,56.5689
2014-03-21 00:00:00,54.0352,47.5118
2014-03-20 00:00:00,47.6838,38.7237
2014-03-19 00:00:00,40.8163,30.206
2014-03-18 00:00:00,27.6711,30.7292
2014-03-17 00:00:00,22.1306,43.2979
2014-03-14 00:00:00,42.386,60.1776
2014-03-13 00:00:00,65.3771,68.1598
2014-03-12 00:00:00,72.7699,67.2796
2014-03-11 00:00:00,66.3324,67.4064
2014-03-10 00:00:00,62.7364,72.7116
2014-03-07 00:00:00,73.1505,79.5015
2014-03-06 00:00:00,82.248,80.0225
2014-03-05 00:00:00,83.1061,74.4477
2014-03-04 00:00:00,74.7133,61.6174
2014-03-03 00:00:00,65.5238,45.1461
2014-02-28 00:00:00,44.6151,26.6496
2014-02-27 00:00:00,25.2995,14.4857
2014-02-26 00:00:00,10.0343,9.3819
2014-02-25 00:00:00,8.1233,9.9418
2014-02-24 00:00:00,9.9882,19.3144
2014-02-21 00:00:00,11.714,37.3097
2014-02-20 00:00:00,36.2411,63.1145
2014-02-19 00:00:00,63.9741,82.1335
2014-02-18 00:00:00,89.1283,92.067
2014-02-14 00:00:00,93.2982,92.6453
2014-02-13 00:00:00,93.7745,91.5792
2014-02-12 00:00:00,90.863,89.5695
2014-02-11 00:00:00,90.1001,88.2951
2014-02-10 00:00:00,87.7453,88.3354
2014-02-07 00:00:00,87.04,83.5994
2014-02-06 00:00:00,90.2208,70.6418
2014-02-05 00:00:00,73.5375,46.562
2014-02-04 00:00:00,48.1673,24.3185
2014-02-03 00:00:00,17.9813,10.1442
2014-01-31 00:00:00,6.807,12.0898
2014-01-30 00:00:00,5.6444,21.2934
2014-01-29 00:00:00,23.8178,40.395
2014-01-28 00:00:00,34.4179,53.1546
2014-01-27 00:00:00,62.9494,64.0631
2014-01-24 00:00:00,62.0964,59.0133
2014-01-23 00:00:00,67.1434,56.8239
2014-01-22 00:00:00,47.8001,57.3979
2014-01-21 00:00:00,55.5281,71.2691
2014-01-17 00:00:00,68.8654,77.4617
2014-01-16 00:00:00,89.4138,70.4291
2014-01-15 00:00:00,74.1059,47.3572
2014-01-14 00:00:00,47.7678,30.2357
2014-01-13 00:00:00,20.1979,23.1867
2014-01-10 00:00:00,22.7414,27.8606
2014-01-09 00:00:00,26.6207,27.2657
2014-01-08 00:00:00,34.2197,23.4985
2014-01-07 00:00:00,20.9566,17.9935
2014-01-06 00:00:00,15.3192,17.9039
2014-01-03 00:00:00,17.7047,25.2589
2014-01-02 00:00:00,20.6878,34.8383
2013-12-31 00:00:00,37.3843,51.8712
2013-12-30 00:00:00,46.443,67.9599
2013-12-27 00:00:00,71.7864,77.8313
2013-12-26 00:00:00,85.6505,72.1694
2013-12-24 00:00:00,76.0569,56.0057
2013-12-23 00:00:00,54.8008,39.2962
2013-12-20 00:00:00,37.1593,29.5203
2013-12-19 00:00:00,25.9285,21.1017
2013-12-18 00:00:00,25.4731,16.3523
2013-12-17 00:00:00,11.9035,10.5725
2013-12-16 00:00:00,11.6802,13.0964
2013-12-13 00:00:00,8.1338,20.319
2013-12-12 00:00:00,19.4753,31.6499
2013-12-11 00:00:00,33.3479,43.101
2013-12-10 00:00:00,42.1265,54.1687
2013-12-09 00:00:00,53.8287,69.202
2013-12-06 00:00:00,66.5507,79.9172
2013-12-05 00:00:00,87.2266,87.0616
2013-12-04 00:00:00,85.9743,87.3155
2013-12-03 00:00:00,87.9839,89.9912
2013-12-02 00:00:00,87.9883,90.688
2013-11-29 00:00:00,94.0013,85.3238
2013-11-27 00:00:00,90.0744,73.5788
2013-11-26 00:00:00,71.8957,54.4695
2013-11-25 00:00:00,58.7663,38.7178
2013-11-22 00:00:00,32.7465,23.4681
2013-11-21 00:00:00,24.6407,24.3
2013-11-20 00:00:00,13.0171,35.8635
2013-11-19 00:00:00,35.2422,57.7434
2013-11-18 00:00:00,59.3311,71.1019
2013-11-15 00:00:00,78.6571,70.554
2013-11-14 00:00:00,75.3174,61.1237
2013-11-13 00:00:00,57.6876,46.0889
2013-11-12 00:00:00,50.3661,36.7688
2013-11-11 00:00:00,30.2131,32.5669
2013-11-08 00:00:00,29.7271,40.4976
2013-11-07 00:00:00,37.7604,46.732
2013-11-06 00:00:00,54.0052,45.7743
2013-11-05 00:00:00,48.4304,38.568
2013-11-04 00:00:00,34.8874,31.7128
2013-11-01 00:00:00,32.3863,35.334
2013-10-31 00:00:00,27.8646,43.0369
2013-10-30 00:00:00,45.751,62.1644
2013-10-29 00:00:00,55.4952,75.4608
2013-10-28 00:00:00,85.2469,85.452
2013-10-25 00:00:00,85.6402,84.6243
2013-10-24 00:00:00,85.4689,84.8067
2013-10-23 00:00:00,82.7637,88.151
2013-10-22 00:00:00,86.1874,92.6256
2013-10-21 00:00:00,95.502,94.6103
2013-10-18 00:00:00,96.1875,92.7621
2013-10-17 00:00:00,92.1414,90.8571
2013-10-16 00:00:00,89.9574,89.527
2013-10-15 00:00:00,90.4725,85.1243
2013-10-14 00:00:00,88.1512,72.0234
2013-10-11 00:00:00,76.7493,58.2096
2013-10-10 00:00:00,51.1698,47.1111
2013-10-09 00:00:00,46.7098,48.2623
2013-10-08 00:00:00,43.4536,53.2845
2013-10-07 00:00:00,54.6235,63.9389
2013-10-04 00:00:00,61.7763,66.5304
2013-10-03 00:00:00,75.4171,58.451
2013-10-02 00:00:00,62.3979,43.2076
2013-10-01 00:00:00,37.538,36.6525
2013-09-30 00:00:00,29.6871,45.708
2013-09-27 00:00:00,42.7323,59.8132
2013-09-26 00:00:00,64.7045,71.1478
2013-09-25 00:00:00,72.0027,76.1813
2013-09-24 00:00:00,76.7362,75.9652
2013-09-23 00:00:00,79.805,70.2047
2013-09-20 00:00:00,71.3545,54.2161
2013-09-19 00:00:00,59.4548,34.2115
2013-09-18 00:00:00,31.8392,17.0106
2013-09-17 00:00:00,11.3405,9.2274
2013-09-16 00:00:00,7.8521,11.3261
2013-09-13 00:00:00,8.4895,22.7225
2013-09-12 00:00:00,17.6368,41.4323
2013-09-11 00:00:00,42.0413,60.1835
2013-09-10 00:00:00,64.619,69.3169
2013-09-09 00:00:00,73.8901,64.3874
2013-09-06 00:00:00,69.4415,50.7349
2013-09-05 00:00:00,49.8305,32.4994
2013-09-04 00:00:00,32.9327,21.3126
2013-09-03 00:00:00,14.7351,16.2647
2013-08-30 00:00:00,16.27,18.9501
2013-08-29 00:00:00,17.7889,20.8922
2013-08-28 00:00:00,22.7913,24.6669
2013-08-27 00:00:00,22.0964,28.4724
2013-08-26 00:00:00,29.1128,35.8948
2013-08-23 00:00:00,34.2079,47.227
2013-08-22 00:00:00,44.3637,61.5411
2013-08-21 00:00:00,63.1095,76.7873
2013-08-20 00:00:00,77.1502,85.9813
2013-08-19 00:00:00,90.1022,89.564
2013-08-16 00:00:00,90.6916,87.4621
2013-08-15 00:00:00,87.8984,75.8026
2013-08-14 00:00:00,83.7964,58.5156
2013-08-13 00:00:00,55.7129,41.2343
2013-08-12 00:00:00,36.0375,40.6531
2013-08-09 00:00:00,31.9524,53.9356
2013-08-08 00:00:00,53.9692,72.5489
2013-08-07 00:00:00,75.8851,86.7862
2013-08-06 00:00:00,87.7925,92.0259
2013-08-05 00:00:00,96.6812,91.5829
2013-08-02 00:00:00,91.6041,87.7174
2013-08-01 00:00:00,86.4633,86.3233
2013-07-31 00:00:00,85.0847,85.8938
2013-07-30 00:00:00,87.4218,84.9537
2013-07-29 00:00:00,85.1749,73.8615
2013-07-26 00:00:00,82.2643,57.244
2013-07-25 00:00:00,54.1453,33.0473
2013-07-24 00:00:00,35.3225,26.1249
2013-07-23 00:00:00,9.6741,32.4451
2013-07-22 00:00:00,33.3781,56.5519
2013-07-19 00:00:00,54.2831,73.6557
2013-07-18 00:00:00,81.9945,83.8341
2013-07-17 00:00:00,84.6895,85.2413
2013-07-16 00:00:00,84.8184,84.733
2013-07-15 00:00:00,86.216,85.1485
2013-07-12 00:00:00,83.1645,81.548
2013-07-11 00:00:00,86.0651,80.2057
2013-07-10 00:00:00,75.4143,78.0973
2013-07-09 00:00:00,79.1378,82.6225
2013-07-08 00:00:00,79.7397,86.3532
2013-07-05 00:00:00,88.99,83.783
2013-07-03 00:00:00,90.33,68.1841
2013-07-02 00:00:00,72.0291,43.3587
2013-07-01 00:00:00,42.1931,21.8471
2013-06-28 00:00:00,15.854,11.5338
2013-06-27 00:00:00,7.4942,11.291
2013-06-26 00:00:00,11.2533,13.1982
2013-06-25 00:00:00,15.1255,12.4985
2013-06-24 00:00:00,13.2157,11.1838
2013-06-21 00:00:00,9.1542,12.3554
2013-06-20 00:00:00,11.1816,15.7177
2013-06-19 00:00:00,16.7305,19.498
2013-06-18 00:00:00,19.2411,19.1377
2013-06-17 00:00:00,22.5225,20.0933
2013-06-14 00:00:00,15.6494,19.1512
2013-06-13 00:00:00,22.1081,24.7018
2013-06-12 00:00:00,19.696,27.2355
2013-06-11 00:00:00,32.3012,29.4326
2013-06-10 00:00:00,29.7092,29.0111
2013-06-07 00:00:00,26.2873,34.4338
2013-06-06 00:00:00,31.0367,45.4862
2013-06-05 00:00:00,45.9775,58.1115
2013-06-04 00:00:00,59.4444,65.294
2013-06-03 00:00:00,68.9127,66.2562
2013-05-31 00:00:00,67.5248,63.8482
2013-05-30 00:00:00,62.3312,62.5898
2013-05-29 00:00:00,61.6888,66.7776
2013-05-28 00:00:00,63.7494,70.5916
2013-05-24 00:00:00,74.8946,73.7438
2013-05-23 00:00:00,73.1308,68.8004
2013-05-22 00:00:00,73.2059,60.1386
2013-05-21 00:00:00,60.0645,45.8707
2013-05-20 00:00:00,47.1453,32.7104
2013-05-17 00:00:00,30.4024,22.6877
2013-05-16 00:00:00,20.5836,18.2835
2013-05-15 00:00:00,17.0772,21.4343
2013-05-14 00:00:00,17.1896,32.9204
2013-05-13 00:00:00,30.036,51.1555
2013-05-10 00:00:00,51.5355,70.5698
2013-05-09 00:00:00,71.8951,82.5757
2013-05-08 00:00:00,88.2788,89.4622
2013-05-07 00:00:00,87.5532,89.7057
2013-05-06 00:00:00,92.5547,90.7575
2013-05-03 00:00:00,89.0092,90.0427
2013-05-02 00:00:00,90.7085,91.6089
2013-05-01 00:00:00,90.4103,90.5973
2013-04-30 00:00:00,93.708,87.0228
2013-04-29 00:00:00,87.6735,78.4523
2013-04-26 00:00:00,79.687,66.9462
2013-04-25 00:00:00,67.9963,52.0084
2013-04-24 00:00:00,53.1553,34.9627
2013-04-23 00:00:00,34.8734,20.5384
2013-04-22 00:00:00,16.8594,14.8292
2013-04-19 00:00:00,9.8825,14.728
2013-04-18 00:00:00,17.7458,20.8858
2013-04-17 00:00:00,16.5557,29.2816
2013-04-16 00:00:00,28.356,48.1285
2013-04-15 00:00:00,42.933,62.4105
2013-04-12 00:00:00,73.0965,66.8737
2013-04-11 00:00:00,71.2019,52.6756
2013-04-10 00:00:00,56.3228,35.5335
2013-04-09 00:00:00,30.5022,21.4637
2013-04-08 00:00:00,19.7753,15.3279
2013-04-05 00:00:00,14.1135,12.0429
2013-04-04 00:00:00,12.095,9.0099
2013-04-03 00:00:00,9.9201,6.8024
2013-04-02 00:00:00,5.0144,11.3129
2013-04-01 00:00:00,5.4726,24.8622
2013-03-28 00:00:00,23.4517,48.1606
2013-03-27 00:00:00,45.6624,66.4162
2013-03-26 00:00:00,75.3677,77.3314
2013-03-25 00:00:00,78.2184,76.4239
2013-03-22 00:00:00,78.408,77.8237
2013-03-21 00:00:00,72.6453,82.0651
2013-03-20 00:00:00,82.418,85.0342
2013-03-19 00:00:00,91.1321,78.7495
2013-03-18 00:00:00,81.5526,63.3427
2013-03-15 00:00:00,63.5637,55.6505
2013-03-14 00:00:00,44.9118,58.0443
2013-03-13 00:00:00,58.4761,68.8028
2013-03-12 00:00:00,70.7449,67.1865
2013-03-11 00:00:00,77.1874,56.9135
2013-03-08 00:00:00,53.6271,38.1323
2013-03-07 00:00:00,39.9259,24.8571
2013-03-06 00:00:00,20.8439,14.494
2013-03-05 00:00:00,13.8016,14.54
2013-03-04 00:00:00,8.8365,22.9908
2013-03-01 00:00:00,20.9819,30.8433
2013-02-28 00:00:00,39.154,33.4972
2013-02-27 00:00:00,32.3941,25.069
2013-02-26 00:00:00,28.9436,18.7896
2013-02-25 00:00:00,13.8692,12.8045
2013-02-22 00:00:00,13.556,10.7016
2013-02-21 00:00:00,10.9882,10.4047
2013-02-20 00:00:00,7.5606,13.2196
2013-02-19 00:00:00,12.6654,22.3307
2013-02-15 00:00:00,19.4328,37.8243
2013-02-14 00:00:00,34.8938,56.37
2013-02-13 00:00:00,59.1461,74.9066
2013-02-12 00:00:00,75.07,82.5124
2013-02-11 00:00:00,90.5035,83.4011
2013-02-08 00:00:00,81.9637,68.911
2013-02-07 00:00:00,77.7362,57.6858
2013-02-06 00:00:00,47.0332,47.5727
2013-02-05 00:00:00,48.288,55.4166
2013-02-04 00:00:00,47.3968,58.6948
2013-02-01 00:00:00,70.5649,56.0813
2013-01-31 00:00:00,58.1228,38.5299
2013-01-30 00:00:00,39.5563,21.9364
2013-01-29 00:00:00,17.9106,20.0962
2013-01-28 00:00:00,8.3422,33.4768
2013-01-25 00:00:00,34.0357,56.7511
2013-01-24 00:00:00,58.0526,65.9495
2013-01-23 00:00:00,78.165,64.0242
2013-01-22 00:00:00,61.6309,49.2701
2013-01-18 00:00:00,52.2766,35.9928
2013-01-17 00:00:00,33.9028,23.6634
2013-01-16 00:00:00,21.7989,20.7771
2013-01-15 00:00:00,15.2886,21.4593
2013-01-14 00:00:00,25.2437,23.7388
2013-01-11 00:00:00,23.8456,22.3582
2013-01-10 00:00:00,22.1272,25.3059
2013-01-09 00:00:00,21.1018,34.2669
2013-01-08 00:00:00,32.6888,49.7641
2013-01-07 00:00:00,49.0102,66.8688
2013-01-04 00:00:00,67.5933,73.0659
2013-01-03 00:00:00,84.0029,67.7997
2013-01-02 00:00:00,67.6015,48.4259
2012-12-31 00:00:00,51.7947,36.1968
2012-12-28 00:00:00,25.8816,30.6852
2012-12-27 00:00:00,30.9142,39.2693
2012-12-26 00:00:00,35.2597,49.3563
2012-12-24 00:00:00,51.6341,59.7831
2012-12-21 00:00:00,61.175,62.033
2012-12-20 00:00:00,66.5402,54.5136
2012-12-19 00:00:00,58.3837,40.1247
2012-12-18 00:00:00,38.6168,30.5974
2012-12-17 00:00:00,23.3735,31.5898
2012-12-14 00:00:00,29.8019,36.9515
2012-12-13 00:00:00,41.5942,36.1199
2012-12-12 00:00:00,39.4585,30.5477
2012-12-11 00:00:00,27.307,23.7235
2012-12-10 00:00:00,24.8777,20.6492
2012-12-07 00:00:00,18.9858,21.1305
2012-12-06 00:00:00,18.0842,30.1501
2012-12-05 00:00:00,26.3216,47.0266
2012-12-04 00:00:00,46.0445,62.8795
2012-12-03 00:00:00,68.7136,74.942
2012-11-30 00:00:00,73.8805,81.0607
2012-11-29 00:00:00,82.232,87.8306
2012-11-28 00:00:00,87.0695,91.8448
2012-11-27 00:00:00,94.1903,92.4984
2012-11-26 00:00:00,94.2747,90.5437
2012-11-23 00:00:00,89.0301,84.1679
2012-11-21 00:00:00,88.3262,71.3149
2012-11-20 00:00:00,75.1475,49.1355
2012-11-19 00:00:00,50.4711,28.8494
2012-11-16 00:00:00,21.7879,17.5306
2012-11-15 00:00:00,14.2891,17.1409
2012-11-14 00:00:00,16.5149,17.1959
2012-11-13 00:00:00,20.6187,15.2632
2012-11-12 00:00:00,14.4539,12.5488
2012-11-09 00:00:00,10.7169,14.2404
2012-11-08 00:00:00,12.4754,17.1301
2012-11-07 00:00:00,19.5287,18.7763
2012-11-06 00:00:00,19.3862,17.1096
2012-11-05 00:00:00,17.4139,18.2631
2012-11-02 00:00:00,14.5287,19.0312
2012-11-01 00:00:00,22.8466,21.398
2012-10-31 00:00:00,19.7184,18.6989
2012-10-26 00:00:00,21.6291,21.8397
2012-10-25 00:00:00,14.7492,21.9307
2012-10-24 00:00:00,29.1408,26.7284
2012-10-23 00:00:00,21.9021,28.4181
2012-10-22 00:00:00,29.1422,43.362
2012-10-19 00:00:00,34.21,57.7844
2012-10-18 00:00:00,66.7338,65.3981
2012-10-17 00:00:00,72.4093,52.4636
2012-10-16 00:00:00,57.0512,36.1751
2012-10-15 00:00:00,27.9302,24.8491
2012-10-12 00:00:00,23.5439,22.6393
2012-10-11 00:00:00,23.0732,18.9129
2012-10-10 00:00:00,21.3007,18.539
2012-10-09 00:00:00,12.3648,25.488
2012-10-08 00:00:00,21.9515,38.3475
2012-10-05 00:00:00,42.1477,43.0054
2012-10-04 00:00:00,50.9433,35.7576
2012-10-03 00:00:00,35.9252,27.0304
2012-10-02 00:00:00,20.4044,23.4322
2012-10-01 00:00:00,24.7618,23.0361
2012-09-28 00:00:00,25.1306,19.8992
2012-09-27 00:00:00,19.2159,21.9146
2012-09-26 00:00:00,15.351,33.1748
2012-09-25 00:00:00,31.1769,52.194
2012-09-24 00:00:00,52.9966,70.6648
2012-09-21 00:00:00,72.4083,85.5083
2012-09-20 00:00:00,86.5894,93.0545
2012-09-19 00:00:00,97.5273,95.0253
2012-09-18 00:00:00,95.047,87.8584
2012-09-17 00:00:00,92.5017,73.649
2012-09-14 00:00:00,76.0266,50.4616
2012-09-13 00:00:00,52.4186,37.364
2012-09-12 00:00:00,22.9395,40.4838
2012-09-11 00:00:00,36.7339,60.1571
2012-09-10 00:00:00,61.778,74.6616
2012-09-07 00:00:00,81.9596,74.5323
2012-09-06 00:00:00,80.2473,64.2632
2012-09-05 00:00:00,61.39,52.7848
2012-09-04 00:00:00,51.1521,52.8861
2012-08-31 00:00:00,45.8124,62.1006
2012-08-30 00:00:00,61.6937,71.5054
2012-08-29 00:00:00,78.7957,73.9016
2012-08-28 00:00:00,74.0267,70.8527
2012-08-27 00:00:00,68.8823,69.7959
2012-08-24 00:00:00,69.6491,74.2273
2012-08-23 00:00:00,70.8561,79.8722
2012-08-22 00:00:00,82.1767,88.2844
2012-08-21 00:00:00,86.5838,88.769
2012-08-20 00:00:00,96.0926,84.2457
2012-08-17 00:00:00,83.6307,77.8196
2012-08-16 00:00:00,73.0139,75.937
2012-08-15 00:00:00,76.8143,77.6377
2012-08-14 00:00:00,77.9827,75.7641
2012-08-13 00:00:00,78.1161,75.4312
2012-08-10 00:00:00,71.1935,77.5378
2012-08-09 00:00:00,76.9841,83.4195
2012-08-08 00:00:00,84.4358,87.0703
2012-08-07 00:00:00,88.8385,86.9691
2012-08-06 00:00:00,87.9367,85.9898
2012-08-03 00:00:00,84.132,83.3437
2012-08-02 00:00:00,85.9005,77.4143
2012-08-01 00:00:00,79.9986,61.2548
2012-07-31 00:00:00,66.3437,41.2715
2012-07-30 00:00:00,37.4221,26.9051
2012-07-27 00:00:00,20.0486,27.4392
2012-07-26 00:00:00,23.2445,33.5942
2012-07-25 00:00:00,39.0245,43.7391
2012-07-24 00:00:00,38.5135,50.1105
2012-07-23 00:00:00,53.6791,63.9704
2012-07-20 00:00:00,58.1387,68.2247
2012-07-19 00:00:00,80.0935,68.0481
2012-07-18 00:00:00,66.442,54.7293
2012-07-17 00:00:00,57.6087,43.683
2012-07-16 00:00:00,40.1373,36.6619
2012-07-13 00:00:00,33.3029,43.8714
2012-07-12 00:00:00,36.5456,58.5884
2012-07-11 00:00:00,61.7656,76.2292
2012-07-10 00:00:00,77.454,85.4354
2012-07-09 00:00:00,89.4681,91.378
2012-07-06 00:00:00,89.3842,94.3191
2012-07-05 00:00:00,95.2817,88.6731
2012-07-03 00:00:00,98.2915,74.1426
2012-07-02 00:00:00,72.446,49.8775
2012-06-29 00:00:00,51.6902,32.1459
2012-06-28 00:00:00,25.4964,24.1588
2012-06-27 00:00:00,19.2512,26.9349
2012-06-26 00:00:00,27.7288,40.5993
2012-06-25 00:00:00,33.8248,54.6439
2012-06-22 00:00:00,60.2443,72.2494
2012-06-21 00:00:00,69.8626,75.8052
2012-06-20 00:00:00,86.6412,68.7711
2012-06-19 00:00:00,70.9118,48.9223
2012-06-18 00:00:00,48.7603,35.6795
2012-06-15 00:00:00,27.0948,32.0874
2012-06-14 00:00:00,31.1832,43.954
2012-06-13 00:00:00,37.9842,58.2602
2012-06-12 00:00:00,62.6946,73.3012
2012-06-11 00:00:00,74.1017,73.9107
2012-06-08 00:00:00,83.1073,67.0822
2012-06-07 00:00:00,64.523,50.7361
2012-06-06 00:00:00,53.6162,45.0519
2012-06-05 00:00:00,34.0691,48.4575
2012-06-04 00:00:00,47.4705,66.3101
2012-06-01 00:00:00,63.833,77.7952
2012-05-31 00:00:00,87.6268,81.8797
2012-05-30 00:00:00,81.9257,79.2843
2012-05-29 00:00:00,76.0865,78.6745
2012-05-25 00:00:00,79.8406,81.7727
2012-05-24 00:00:00,80.0962,75.2318
2012-05-23 00:00:00,85.3811,61.1289
2012-05-22 00:00:00,60.2182,36.2843
2012-05-21 00:00:00,37.7875,18.4712
2012-05-18 00:00:00,10.8471,8.5118
2012-05-17 00:00:00,6.7789,11.0969
2012-05-16 00:00:00,7.9094,21.0576
2012-05-15 00:00:00,18.6024,33.8188
2012-05-14 00:00:00,36.6611,41.0594
2012-05-11 00:00:00,46.1928,38.1871
2012-05-10 00:00:00,40.3244,28.6102
2012-05-09 00:00:00,28.044,18.9793
2012-05-08 00:00:00,17.4621,13.0698
2012-05-07 00:00:00,11.4317,10.9329
2012-05-04 00:00:00,10.3156,14.7133
2012-05-03 00:00:00,11.0513,25.1235
2012-05-02 00:00:00,22.7731,44.311
2012-05-01 00:00:00,41.546,64.1803
2012-04-30 00:00:00,68.6138,70.2254
2012-04-27 00:00:00,82.381,60.5867
2012-04-26 00:00:00,59.6814,37.2296
2012-04-25 00:00:00,39.6977,23.8086
2012-04-24 00:00:00,12.3096,21.2277
2012-04-23 00:00:00,19.4185,33.6692
2012-04-20 00:00:00,31.9551,40.79
2012-04-19 00:00:00,49.634,37.3918
2012-04-18 00:00:00,40.781,22.7101
2012-04-17 00:00:00,21.7605,14.4478
2012-04-16 00:00:00,5.589,16.7614
2012-04-13 00:00:00,15.9939,33.4868
2012-04-12 00:00:00,28.7013,53.7726
2012-04-11 00:00:00,55.7653,73.6644
2012-04-10 00:00:00,76.851,84.6144
2012-04-09 00:00:00,88.3768,87.4996
2012-04-05 00:00:00,88.6153,79.8131
2012-04-04 00:00:00,85.5066,68.2233
2012-04-03 00:00:00,65.3175,57.4291
2012-04-02 00:00:00,53.8457,61.7417
2012-03-30 00:00:00,53.1242,73.5661
2012-03-29 00:00:00,78.2551,81.7392
2012-03-28 00:00:00,89.319,78.83
2012-03-27 00:00:00,77.6434,70.7956
2012-03-26 00:00:00,69.5274,71.7867
2012-03-23 00:00:00,65.216,78.9408
2012-03-22 00:00:00,80.6167,87.0154
2012-03-21 00:00:00,90.9897,87.4664
2012-03-20 00:00:00,89.4399,83.7091
2012-03-19 00:00:00,81.9695,83.4753
2012-03-16 00:00:00,79.7179,88.5533
2012-03-15 00:00:00,88.7385,94.3883
2012-03-14 00:00:00,97.2036,95.2847
2012-03-13 00:00:00,97.2226,87.274
2012-03-12 00:00:00,91.4277,73.9281
2012-03-09 00:00:00,73.1715,56.9867
2012-03-08 00:00:00,57.1851,51.1617
2012-03-07 00:00:00,40.6035,55.5989
2012-03-06 00:00:00,55.6966,71.5345
2012-03-05 00:00:00,70.4966,83.4935
2012-03-02 00:00:00,88.4105,90.5719
2012-03-01 00:00:00,91.5736,92.9455
2012-02-29 00:00:00,91.7318,93.7519
2012-02-28 00:00:00,95.531,92.0423
2012-02-27 00:00:00,93.993,86.1022
2012-02-24 00:00:00,86.6029,74.4159
2012-02-23 00:00:00,77.7106,62.1589
