date,QUADRATURE,PHASE
2000-07-20 00:00:00,-6.0607,2.7003
2000-07-19 00:00:00,-2.8876,4.5645
2000-07-18 00:00:00,0.5679,4.8033
2000-07-17 00:00:00,4.4545,4.2604
2000-07-14 00:00:00,6.614,1.6861
2000-07-13 00:00:00,3.7478,-0.3398
2000-07-12 00:00:00,0.6505,-0.2575
2000-07-11 00:00:00,2.9118,0.0648
2000-07-10 00:00:00,4.4774,-1.6101
2000-07-07 00:00:00,8.8715,-1.2712
2000-07-06 00:00:00,24.6583,-3.969
2000-07-05 00:00:00,42.9228,-13.3842
2000-07-03 00:00:00,33.5011,-26.8901
2000-06-30 00:00:00,19.7142,-34.8535
2000-06-29 00:00:00,-20.0652,-41.68
2000-06-28 00:00:00,-58.4062,-21.7298
2000-06-27 00:00:00,-30.6997,1.4443
2000-06-26 00:00:00,-5.8895,-0.8482
2000-06-23 00:00:00,-1.8862,-0.1108
2000-06-22 00:00:00,3.3626,-2.493
2000-06-21 00:00:00,-0.7474,-2.4938
2000-06-20 00:00:00,-2.8384,-2.4284
2000-06-19 00:00:00,-7.9718,-0.9392
2000-06-16 00:00:00,-8.5034,2.446
2000-06-15 00:00:00,-7.1267,4.403
2000-06-14 00:00:00,-2.9933,6.4804
2000-06-13 00:00:00,0.6286,5.5258
2000-06-12 00:00:00,0.6006,6.3146
2000-06-09 00:00:00,9.3785,6.0045
2000-06-08 00:00:00,11.9674,0.5353
2000-06-07 00:00:00,5.3299,-1.2348
2000-06-06 00:00:00,8.5698,-1.2014
2000-06-05 00:00:00,12.0196,-4.368
2000-06-02 00:00:00,14.8611,-6.86
2000-06-01 00:00:00,14.1143,-12.0121
2000-05-31 00:00:00,1.1507,-14.4666
2000-05-30 00:00:00,-10.858,-12.7049
2000-05-26 00:00:00,-13.7113,-7.9975
2000-05-25 00:00:00,-12.3543,-4.6244
2000-05-24 00:00:00,-7.5429,-0.764
2000-05-23 00:00:00,0.144,-0.4088
2000-05-22 00:00:00,2.4185,-0.848
2000-05-19 00:00:00,9.4589,-1.7297
2000-05-18 00:00:00,9.6083,-8.2194
2000-05-17 00:00:00,0.7421,-9.4735
2000-05-16 00:00:00,-1.5396,-7.579
2000-05-15 00:00:00,1.4338,-6.5955
2000-05-12 00:00:00,3.3359,-8.8157
2000-05-11 00:00:00,-1.228,-10.4303
2000-05-10 00:00:00,-7.7605,-8.7202
2000-05-09 00:00:00,-10.1758,-4.8212
2000-05-08 00:00:00,-10.699,-1.3919
2000-05-05 00:00:00,-6.6008,2.4233
2000-05-04 00:00:00,-1.9339,2.5222
2000-05-03 00:00:00,-0.968,3.4303
2000-05-02 00:00:00,4.1265,2.7427
2000-05-01 00:00:00,-1.1305,-0.7997
2000-04-28 00:00:00,-11.3544,2.1523
2000-04-27 00:00:00,-9.1827,8.0728
2000-04-26 00:00:00,9.5735,11.192
2000-04-25 00:00:00,24.7655,2.0485
2000-04-24 00:00:00,20.502,-6.5178
2000-04-20 00:00:00,10.415,-12.2571
2000-04-19 00:00:00,-3.7752,-13.1646
2000-04-18 00:00:00,-11.7893,-8.0057
2000-04-17 00:00:00,-6.7104,-2.7207
2000-04-14 00:00:00,-0.2204,-3.226
2000-04-13 00:00:00,-1.1867,-3.9359
2000-04-12 00:00:00,1.5745,-3.1519
2000-04-11 00:00:00,-0.4129,-4.6278
2000-04-10 00:00:00,3.0548,-1.7198
2000-04-07 00:00:00,8.3392,-7.3895
2000-04-06 00:00:00,-5.2052,-9.5354
2000-04-05 00:00:00,-11.317,-4.113
2000-04-04 00:00:00,-14.2424,-1.6075
2000-04-03 00:00:00,-21.5537,3.7088
2000-03-31 00:00:00,-23.2118,10.7432
2000-03-30 00:00:00,-16.6527,18.7888
2000-03-29 00:00:00,6.3871,21.5517
2000-03-28 00:00:00,20.4903,13.8556
2000-03-27 00:00:00,16.5175,8.8182
2000-03-24 00:00:00,19.4662,5.5333
2000-03-23 00:00:00,18.7424,-1.3834
2000-03-22 00:00:00,7.1412,-6.1657
2000-03-21 00:00:00,-5.0476,-5.2526
2000-03-20 00:00:00,-5.043,-0.8949
2000-03-17 00:00:00,0.2078,-0.9544
2000-03-16 00:00:00,-0.716,-2.0764
