date,DCPERIOD
2003-04-25 00:00:00,16.3927
2003-04-28 00:00:00,16.5506
2003-04-29 00:00:00,16.7607
2003-04-30 00:00:00,17.0543
2003-05-01 00:00:00,17.4836
2003-05-02 00:00:00,17.9322
2003-05-05 00:00:00,18.2181
2003-05-06 00:00:00,18.4798
2003-05-07 00:00:00,19.2541
2003-05-08 00:00:00,20.4601
2003-05-09 00:00:00,22.0241
2003-05-12 00:00:00,23.9036
2003-05-13 00:00:00,26.0776
2003-05-14 00:00:00,26.8701
2003-05-15 00:00:00,28.3408
2003-05-16 00:00:00,28.9011
2003-05-19 00:00:00,28.6223
2003-05-20 00:00:00,27.9194
2003-05-21 00:00:00,27.2601
2003-05-22 00:00:00,26.7755
2003-05-23 00:00:00,26.4282
2003-05-27 00:00:00,26.1349
2003-05-28 00:00:00,25.9068
2003-05-29 00:00:00,25.8252
2003-05-30 00:00:00,25.7884
2003-06-02 00:00:00,25.5921
2003-06-03 00:00:00,25.2463
2003-06-04 00:00:00,24.9362
2003-06-05 00:00:00,24.7949
2003-06-06 00:00:00,24.931
2003-06-09 00:00:00,25.3638
2003-06-10 00:00:00,25.7957
2003-06-11 00:00:00,26.0059
2003-06-12 00:00:00,25.8604
2003-06-13 00:00:00,25.4636
2003-06-16 00:00:00,25.007
2003-06-17 00:00:00,24.4864
2003-06-18 00:00:00,23.9244
2003-06-19 00:00:00,23.5166
2003-06-20 00:00:00,23.4229
2003-06-23 00:00:00,23.318
2003-06-24 00:00:00,23.0187
2003-06-25 00:00:00,22.7078
2003-06-26 00:00:00,22.4304
2003-06-27 00:00:00,22.1314
2003-06-30 00:00:00,21.8114
2003-07-01 00:00:00,21.5021
2003-07-02 00:00:00,21.3767
2003-07-03 00:00:00,21.4331
2003-07-07 00:00:00,21.4403
2003-07-08 00:00:00,21.3509
2003-07-09 00:00:00,21.2555
2003-07-10 00:00:00,21.1549
2003-07-11 00:00:00,21.0182
2003-07-14 00:00:00,20.8219
2003-07-15 00:00:00,20.5709
2003-07-16 00:00:00,20.262
2003-07-17 00:00:00,19.9073
2003-07-18 00:00:00,19.6345
2003-07-21 00:00:00,19.5586
2003-07-22 00:00:00,19.6069
2003-07-23 00:00:00,19.763
2003-07-24 00:00:00,20.0189
2003-07-25 00:00:00,20.4025
2003-07-28 00:00:00,20.9524
2003-07-29 00:00:00,21.0707
2003-07-30 00:00:00,20.6859
2003-07-31 00:00:00,20.2861
2003-08-01 00:00:00,20.417
2003-08-04 00:00:00,20.5867
2003-08-05 00:00:00,20.495
2003-08-06 00:00:00,20.4956
2003-08-07 00:00:00,21.1121
2003-08-08 00:00:00,21.7247
2003-08-11 00:00:00,21.8641
2003-08-12 00:00:00,22.0436
2003-08-13 00:00:00,22.9033
2003-08-14 00:00:00,24.2927
2003-08-15 00:00:00,24.6331
2003-08-18 00:00:00,24.9023
2003-08-19 00:00:00,24.5284
2003-08-20 00:00:00,23.768
2003-08-21 00:00:00,23.1314
2003-08-22 00:00:00,22.6513
2003-08-25 00:00:00,22.039
2003-08-26 00:00:00,21.3336
2003-08-27 00:00:00,20.8578
2003-08-28 00:00:00,20.6583
2003-08-29 00:00:00,20.5497
2003-09-02 00:00:00,20.5416
2003-09-03 00:00:00,20.5963
2003-09-04 00:00:00,20.9539
2003-09-05 00:00:00,21.9089
2003-09-08 00:00:00,23.3358
2003-09-09 00:00:00,25.1574
2003-09-10 00:00:00,27.3302
2003-09-11 00:00:00,28.0946
2003-09-12 00:00:00,28.0151
2003-09-15 00:00:00,28.0152
2003-09-16 00:00:00,28.1216
2003-09-17 00:00:00,27.9309
2003-09-18 00:00:00,27.4235
2003-09-19 00:00:00,26.6957
2003-09-22 00:00:00,25.8352
2003-09-23 00:00:00,24.9968
2003-09-24 00:00:00,24.3358
2003-09-25 00:00:00,23.863
2003-09-26 00:00:00,23.4999
2003-09-29 00:00:00,23.1836
2003-09-30 00:00:00,23.1543
2003-10-01 00:00:00,23.8968
2003-10-02 00:00:00,25.2325
2003-10-03 00:00:00,27.0497
2003-10-06 00:00:00,28.2824
2003-10-07 00:00:00,28.4379
2003-10-08 00:00:00,27.9157
2003-10-09 00:00:00,26.981
2003-10-10 00:00:00,25.8111
2003-10-13 00:00:00,24.6819
2003-10-14 00:00:00,23.8857
2003-10-15 00:00:00,23.3791
2003-10-16 00:00:00,22.8337
2003-10-17 00:00:00,22.1831
2003-10-20 00:00:00,21.5678
2003-10-21 00:00:00,21.1134
2003-10-22 00:00:00,20.7969
2003-10-23 00:00:00,20.5417
2003-10-24 00:00:00,20.4178
2003-10-27 00:00:00,20.5775
2003-10-28 00:00:00,20.8119
2003-10-29 00:00:00,20.796
2003-10-30 00:00:00,20.5483
2003-10-31 00:00:00,20.2291
2003-11-03 00:00:00,19.896
2003-11-04 00:00:00,19.541
2003-11-05 00:00:00,19.2152
2003-11-06 00:00:00,18.9742
2003-11-07 00:00:00,18.7666
2003-11-10 00:00:00,18.5242
2003-11-11 00:00:00,18.2562
2003-11-12 00:00:00,17.9714
2003-11-13 00:00:00,17.6693
2003-11-14 00:00:00,17.3769
2003-11-17 00:00:00,17.1752
2003-11-18 00:00:00,17.158
2003-11-19 00:00:00,17.2773
2003-11-20 00:00:00,17.5227
2003-11-21 00:00:00,18.0504
2003-11-24 00:00:00,19.035
2003-11-25 00:00:00,20.3888
2003-11-26 00:00:00,22.0594
2003-11-28 00:00:00,24.0186
2003-12-01 00:00:00,25.2931
2003-12-02 00:00:00,25.7512
2003-12-03 00:00:00,26.2925
2003-12-04 00:00:00,27.0635
2003-12-05 00:00:00,27.1511
2003-12-08 00:00:00,26.6146
2003-12-09 00:00:00,25.7868
2003-12-10 00:00:00,24.881
2003-12-11 00:00:00,23.9329
2003-12-12 00:00:00,22.9977
2003-12-15 00:00:00,22.1615
2003-12-16 00:00:00,21.3892
2003-12-17 00:00:00,20.614
2003-12-18 00:00:00,19.8419
2003-12-19 00:00:00,19.168
2003-12-22 00:00:00,18.6515
2003-12-23 00:00:00,18.3341
2003-12-24 00:00:00,18.2761
2003-12-26 00:00:00,18.3793
2003-12-29 00:00:00,18.4911
2003-12-30 00:00:00,18.5353
2003-12-31 00:00:00,18.4833
2004-01-02 00:00:00,18.3633
2004-01-05 00:00:00,18.2887
2004-01-06 00:00:00,18.3703
2004-01-07 00:00:00,18.5238
2004-01-08 00:00:00,18.5631
2004-01-09 00:00:00,18.5573
2004-01-12 00:00:00,18.7594
2004-01-13 00:00:00,19.3118
2004-01-14 00:00:00,20.3562
2004-01-15 00:00:00,21.7976
2004-01-16 00:00:00,23.5793
2004-01-20 00:00:00,25.6705
2004-01-21 00:00:00,27.7956
2004-01-22 00:00:00,28.52
2004-01-23 00:00:00,28.3521
2004-01-26 00:00:00,28.6844
2004-01-27 00:00:00,29.8759
2004-01-28 00:00:00,30.8848
2004-01-29 00:00:00,30.8435
2004-01-30 00:00:00,30.1458
2004-02-02 00:00:00,29.0527
2004-02-03 00:00:00,27.7358
2004-02-04 00:00:00,26.5486
2004-02-05 00:00:00,25.5123
2004-02-06 00:00:00,24.5644
2004-02-09 00:00:00,23.7041
2004-02-10 00:00:00,22.9355
2004-02-11 00:00:00,22.2429
2004-02-12 00:00:00,21.5906
2004-02-13 00:00:00,20.9841
2004-02-17 00:00:00,20.5191
2004-02-18 00:00:00,20.1874
2004-02-19 00:00:00,19.8098
2004-02-20 00:00:00,19.3422
2004-02-23 00:00:00,18.8074
2004-02-24 00:00:00,18.2726
2004-02-25 00:00:00,17.8033
2004-02-26 00:00:00,17.36
2004-02-27 00:00:00,16.9301
2004-03-01 00:00:00,16.5396
2004-03-02 00:00:00,16.1445
2004-03-03 00:00:00,15.7174
2004-03-04 00:00:00,15.2985
2004-03-05 00:00:00,14.9272
2004-03-08 00:00:00,14.5969
2004-03-09 00:00:00,14.3182
2004-03-10 00:00:00,14.1589
2004-03-11 00:00:00,14.3034
2004-03-12 00:00:00,14.8819
2004-03-15 00:00:00,15.7994
2004-03-16 00:00:00,16.997
2004-03-17 00:00:00,18.4405
2004-03-18 00:00:00,19.5381
2004-03-19 00:00:00,20.3944
2004-03-22 00:00:00,21.0464
2004-03-23 00:00:00,21.5383
2004-03-24 00:00:00,22.1923
2004-03-25 00:00:00,22.7656
2004-03-26 00:00:00,22.7956
2004-03-29 00:00:00,22.431
2004-03-30 00:00:00,21.9262
2004-03-31 00:00:00,21.3169
2004-04-01 00:00:00,20.6072
2004-04-02 00:00:00,19.9395
2004-04-05 00:00:00,19.4417
2004-04-06 00:00:00,18.9748
2004-04-07 00:00:00,18.4374
2004-04-08 00:00:00,17.9059
2004-04-12 00:00:00,17.516
2004-04-13 00:00:00,17.3147
2004-04-14 00:00:00,17.2069
2004-04-15 00:00:00,17.1278
2004-04-16 00:00:00,17.1122
2004-04-19 00:00:00,17.2142
2004-04-20 00:00:00,17.368
2004-04-21 00:00:00,17.4635
2004-04-22 00:00:00,17.4535
2004-04-23 00:00:00,17.3994
2004-04-26 00:00:00,17.4409
2004-04-27 00:00:00,17.4436
2004-04-28 00:00:00,17.2472
2004-04-29 00:00:00,17.112
2004-04-30 00:00:00,16.9668
2004-05-03 00:00:00,16.6391
2004-05-04 00:00:00,16.217
2004-05-05 00:00:00,15.8973
2004-05-06 00:00:00,15.8139
2004-05-07 00:00:00,16.0188
2004-05-10 00:00:00,16.3697
2004-05-11 00:00:00,16.7343
2004-05-12 00:00:00,17.1504
2004-05-13 00:00:00,17.6635
2004-05-14 00:00:00,18.2221
2004-05-17 00:00:00,18.7058
2004-05-18 00:00:00,18.9938
2004-05-19 00:00:00,19.0938
2004-05-20 00:00:00,19.174
2004-05-21 00:00:00,19.2501
2004-05-24 00:00:00,19.2418
2004-05-25 00:00:00,19.2399
2004-05-26 00:00:00,19.26
2004-05-27 00:00:00,19.2296
2004-05-28 00:00:00,19.1118
2004-06-01 00:00:00,18.9822
2004-06-02 00:00:00,19.0041
2004-06-03 00:00:00,18.9678
2004-06-04 00:00:00,18.7746
2004-06-07 00:00:00,18.363
2004-06-08 00:00:00,17.9362
2004-06-09 00:00:00,17.8668
2004-06-10 00:00:00,18.1913
2004-06-14 00:00:00,19.0069
2004-06-15 00:00:00,20.2353
2004-06-16 00:00:00,21.8084
2004-06-17 00:00:00,23.6874
2004-06-18 00:00:00,25.854
2004-06-21 00:00:00,26.8949
2004-06-22 00:00:00,28.5495
2004-06-23 00:00:00,28.9632
2004-06-24 00:00:00,28.5912
2004-06-25 00:00:00,27.7357
2004-06-28 00:00:00,26.5963
2004-06-29 00:00:00,26.2362
2004-06-30 00:00:00,26.2131
2004-07-01 00:00:00,26.1206
2004-07-02 00:00:00,25.867
2004-07-06 00:00:00,25.6112
2004-07-07 00:00:00,25.5215
2004-07-08 00:00:00,25.8553
2004-07-09 00:00:00,26.3617
2004-07-12 00:00:00,26.4831
2004-07-13 00:00:00,26.4775
2004-07-14 00:00:00,26.7962
2004-07-15 00:00:00,27.1965
2004-07-16 00:00:00,27.4594
2004-07-19 00:00:00,27.4968
2004-07-20 00:00:00,27.1791
2004-07-21 00:00:00,26.4844
2004-07-22 00:00:00,25.6756
2004-07-23 00:00:00,25.3807
2004-07-26 00:00:00,25.7767
2004-07-27 00:00:00,25.6108
2004-07-28 00:00:00,24.9492
2004-07-29 00:00:00,23.9918
2004-07-30 00:00:00,23.0194
2004-08-02 00:00:00,22.1763
2004-08-03 00:00:00,21.4685
2004-08-04 00:00:00,20.8471
2004-08-05 00:00:00,20.2956
2004-08-06 00:00:00,19.812
2004-08-09 00:00:00,19.3814
2004-08-10 00:00:00,19.0271
2004-08-11 00:00:00,18.788
2004-08-12 00:00:00,18.5706
2004-08-13 00:00:00,18.2657
2004-08-16 00:00:00,17.8874
2004-08-17 00:00:00,17.5026
2004-08-18 00:00:00,17.1965
2004-08-19 00:00:00,16.9941
2004-08-20 00:00:00,16.8285
2004-08-23 00:00:00,16.6607
2004-08-24 00:00:00,16.5206
2004-08-25 00:00:00,16.4136
2004-08-26 00:00:00,16.3529
2004-08-27 00:00:00,16.3779
2004-08-30 00:00:00,16.4265
2004-08-31 00:00:00,16.6904
2004-09-01 00:00:00,17.4356
2004-09-02 00:00:00,18.5602
2004-09-03 00:00:00,20.0015
2004-09-07 00:00:00,21.4608
2004-09-08 00:00:00,22.2505
2004-09-09 00:00:00,22.7062
2004-09-10 00:00:00,23.0605
2004-09-13 00:00:00,23.3845
2004-09-14 00:00:00,23.9585
2004-09-15 00:00:00,24.8641
2004-09-16 00:00:00,25.6539
2004-09-17 00:00:00,26.3162
2004-09-20 00:00:00,27.2276
2004-09-21 00:00:00,28.3112
2004-09-22 00:00:00,29.2901
2004-09-23 00:00:00,29.8339
2004-09-24 00:00:00,29.9661
2004-09-27 00:00:00,30.8035
2004-09-28 00:00:00,31.7741
2004-09-29 00:00:00,31.6895
2004-09-30 00:00:00,30.9463
2004-10-01 00:00:00,29.835
2004-10-04 00:00:00,29.0255
2004-10-05 00:00:00,28.581
2004-10-06 00:00:00,28.3396
2004-10-07 00:00:00,28.203
2004-10-08 00:00:00,28.0404
2004-10-11 00:00:00,27.6347
2004-10-12 00:00:00,27.1567
2004-10-13 00:00:00,26.8025
2004-10-14 00:00:00,26.2533
2004-10-15 00:00:00,25.5969
2004-10-18 00:00:00,25.8302
2004-10-19 00:00:00,26.8546
2004-10-20 00:00:00,26.9108
2004-10-21 00:00:00,26.3598
2004-10-22 00:00:00,25.4409
2004-10-25 00:00:00,24.3117
2004-10-26 00:00:00,24.1365
2004-10-27 00:00:00,23.5011
2004-10-28 00:00:00,22.5917
2004-10-29 00:00:00,21.7889
2004-11-01 00:00:00,21.2987
2004-11-02 00:00:00,21.138
2004-11-03 00:00:00,21.2314
2004-11-04 00:00:00,21.479
2004-11-05 00:00:00,21.8048
2004-11-08 00:00:00,22.1576
2004-11-09 00:00:00,22.483
2004-11-10 00:00:00,22.7729
2004-11-11 00:00:00,23.0213
2004-11-12 00:00:00,23.3171
2004-11-15 00:00:00,23.8259
2004-11-16 00:00:00,24.5645
2004-11-17 00:00:00,25.5183
2004-11-18 00:00:00,26.4895
2004-11-19 00:00:00,27.1013
2004-11-22 00:00:00,27.3643
2004-11-23 00:00:00,27.6005
2004-11-24 00:00:00,28.0186
2004-11-26 00:00:00,28.7652
2004-11-29 00:00:00,30.2646
2004-11-30 00:00:00,32.3685
2004-12-01 00:00:00,32.98
2004-12-02 00:00:00,32.6444
2004-12-03 00:00:00,33.4692
2004-12-06 00:00:00,33.2563
2004-12-07 00:00:00,32.3988
2004-12-08 00:00:00,31.1566
2004-12-09 00:00:00,29.7006
2004-12-10 00:00:00,28.3501
2004-12-13 00:00:00,27.38
2004-12-14 00:00:00,26.5915
2004-12-15 00:00:00,25.691
2004-12-16 00:00:00,24.7046
2004-12-17 00:00:00,23.7521
2004-12-20 00:00:00,22.887
2004-12-21 00:00:00,22.1395
2004-12-22 00:00:00,21.5079
2004-12-23 00:00:00,20.9742
2004-12-27 00:00:00,20.5219
2004-12-28 00:00:00,20.1405
2004-12-29 00:00:00,19.8511
2004-12-30 00:00:00,19.6491
2004-12-31 00:00:00,19.4553
2005-01-03 00:00:00,19.2261
2005-01-04 00:00:00,18.9805
2005-01-05 00:00:00,18.7431
2005-01-06 00:00:00,18.5304
2005-01-07 00:00:00,18.3412
2005-01-10 00:00:00,18.1654
2005-01-11 00:00:00,18.0112
2005-01-12 00:00:00,17.9056
2005-01-13 00:00:00,17.9623
2005-01-14 00:00:00,18.3375
2005-01-18 00:00:00,18.8057
2005-01-19 00:00:00,19.3002
2005-01-20 00:00:00,19.7408
2005-01-21 00:00:00,19.9765
2005-01-24 00:00:00,20.3985
2005-01-25 00:00:00,21.3827
2005-01-26 00:00:00,22.8137
2005-01-27 00:00:00,24.0368
2005-01-28 00:00:00,24.8882
2005-01-31 00:00:00,25.8389
2005-02-01 00:00:00,27.3923
2005-02-02 00:00:00,29.4411
2005-02-03 00:00:00,31.8961
2005-02-04 00:00:00,34.4069
2005-02-07 00:00:00,36.7818
2005-02-08 00:00:00,37.4669
2005-02-09 00:00:00,37.0795
2005-02-10 00:00:00,36.4505
2005-02-11 00:00:00,35.263
2005-02-14 00:00:00,33.7518
2005-02-15 00:00:00,32.3637
2005-02-16 00:00:00,31.1696
2005-02-17 00:00:00,30.2313
2005-02-18 00:00:00,29.792
2005-02-22 00:00:00,29.9561
2005-02-23 00:00:00,31.0655
2005-02-24 00:00:00,32.9084
2005-02-25 00:00:00,33.831
2005-02-28 00:00:00,33.6715
2005-03-01 00:00:00,32.9654
2005-03-02 00:00:00,32.1283
2005-03-03 00:00:00,30.9048
2005-03-04 00:00:00,29.466
2005-03-07 00:00:00,28.3406
2005-03-08 00:00:00,28.4464
2005-03-09 00:00:00,29.4631
2005-03-10 00:00:00,29.7128
2005-03-11 00:00:00,29.2219
2005-03-14 00:00:00,28.2783
2005-03-15 00:00:00,27.2848
2005-03-16 00:00:00,26.4282
2005-03-17 00:00:00,25.6686
2005-03-18 00:00:00,24.999
2005-03-21 00:00:00,24.4388
2005-03-22 00:00:00,24.0099
2005-03-23 00:00:00,23.7189
2005-03-24 00:00:00,23.5528
2005-03-28 00:00:00,23.4891
2005-03-29 00:00:00,23.5033
2005-03-30 00:00:00,23.5702
2005-03-31 00:00:00,23.6635
2005-04-01 00:00:00,23.7635
2005-04-04 00:00:00,23.8597
2005-04-05 00:00:00,23.9507
2005-04-06 00:00:00,24.0354
2005-04-07 00:00:00,24.1095
2005-04-08 00:00:00,24.1712
2005-04-11 00:00:00,24.219
2005-04-12 00:00:00,24.2533
2005-04-13 00:00:00,24.2886
2005-04-14 00:00:00,24.3403
2005-04-15 00:00:00,24.4108
2005-04-18 00:00:00,24.4812
2005-04-19 00:00:00,24.5037
2005-04-20 00:00:00,24.4524
2005-04-21 00:00:00,24.2477
2005-04-22 00:00:00,23.9902
2005-04-25 00:00:00,23.7257
2005-04-26 00:00:00,23.1865
2005-04-27 00:00:00,22.3756
2005-04-28 00:00:00,21.5624
2005-04-29 00:00:00,20.9533
2005-05-02 00:00:00,20.5432
2005-05-03 00:00:00,20.2366
2005-05-04 00:00:00,19.9975
2005-05-05 00:00:00,19.8249
2005-05-06 00:00:00,19.7108
2005-05-09 00:00:00,19.6727
2005-05-10 00:00:00,19.7406
2005-05-11 00:00:00,19.9083
2005-05-12 00:00:00,20.1373
2005-05-13 00:00:00,20.3806
2005-05-16 00:00:00,20.5562
2005-05-17 00:00:00,20.601
2005-05-18 00:00:00,20.5335
2005-05-19 00:00:00,20.4278
2005-05-20 00:00:00,20.2921
2005-05-23 00:00:00,20.0302
2005-05-24 00:00:00,19.5978
2005-05-25 00:00:00,19.062
2005-05-26 00:00:00,18.4714
2005-05-27 00:00:00,17.9221
2005-05-31 00:00:00,17.4665
2005-06-01 00:00:00,17.049
2005-06-02 00:00:00,16.7234
2005-06-03 00:00:00,16.5667
2005-06-06 00:00:00,16.5328
2005-06-07 00:00:00,16.6039
2005-06-08 00:00:00,16.8187
2005-06-09 00:00:00,17.1144
2005-06-10 00:00:00,17.3639
2005-06-13 00:00:00,17.6187
2005-06-14 00:00:00,17.9837
2005-06-15 00:00:00,18.3304
2005-06-16 00:00:00,18.6044
2005-06-17 00:00:00,18.8573
2005-06-20 00:00:00,19.0217
2005-06-21 00:00:00,19.0723
2005-06-22 00:00:00,19.058
2005-06-23 00:00:00,19.0748
2005-06-24 00:00:00,19.2078
2005-06-27 00:00:00,19.4259
2005-06-28 00:00:00,19.5011
2005-06-29 00:00:00,19.3519
2005-06-30 00:00:00,19.0699
2005-07-01 00:00:00,18.6999
2005-07-05 00:00:00,18.3051
2005-07-06 00:00:00,17.9894
2005-07-07 00:00:00,17.7468
2005-07-08 00:00:00,17.4772
2005-07-11 00:00:00,17.1368
2005-07-12 00:00:00,16.7461
2005-07-13 00:00:00,16.3912
2005-07-14 00:00:00,16.1146
2005-07-15 00:00:00,15.8317
2005-07-18 00:00:00,15.5156
2005-07-19 00:00:00,15.2694
2005-07-20 00:00:00,15.2618
2005-07-21 00:00:00,15.7599
2005-07-22 00:00:00,16.647
2005-07-25 00:00:00,17.8501
2005-07-26 00:00:00,19.3259
2005-07-27 00:00:00,20.7117
2005-07-28 00:00:00,21.6842
2005-07-29 00:00:00,22.5927
2005-08-01 00:00:00,23.3511
2005-08-02 00:00:00,23.9286
2005-08-03 00:00:00,24.5339
2005-08-04 00:00:00,25.1143
2005-08-05 00:00:00,25.4377
2005-08-08 00:00:00,25.6945
2005-08-09 00:00:00,26.1014
2005-08-10 00:00:00,26.3088
2005-08-11 00:00:00,26.1056
2005-08-12 00:00:00,25.6681
2005-08-15 00:00:00,25.1297
2005-08-16 00:00:00,24.4817
2005-08-17 00:00:00,23.7899
2005-08-18 00:00:00,23.2529
2005-08-19 00:00:00,22.8406
2005-08-22 00:00:00,22.4415
2005-08-23 00:00:00,22.1708
2005-08-24 00:00:00,21.7801
2005-08-25 00:00:00,21.1332
2005-08-26 00:00:00,20.4958
2005-08-29 00:00:00,20.1108
2005-08-30 00:00:00,19.9084
2005-08-31 00:00:00,19.6874
2005-09-01 00:00:00,19.4058
2005-09-02 00:00:00,19.1037
2005-09-06 00:00:00,18.8016
2005-09-07 00:00:00,18.5072
2005-09-08 00:00:00,18.2258
2005-09-09 00:00:00,17.9689
2005-09-12 00:00:00,17.7457
2005-09-13 00:00:00,17.5686
2005-09-14 00:00:00,17.5841
2005-09-15 00:00:00,18.1758
2005-09-16 00:00:00,19.2116
2005-09-19 00:00:00,19.8309
2005-09-20 00:00:00,20.0749
2005-09-21 00:00:00,20.2158
2005-09-22 00:00:00,20.7131
2005-09-23 00:00:00,21.7631
2005-09-26 00:00:00,23.2531
2005-09-27 00:00:00,24.5122
2005-09-28 00:00:00,25.4831
2005-09-29 00:00:00,25.9845
2005-09-30 00:00:00,25.8828
2005-10-03 00:00:00,25.4971
2005-10-04 00:00:00,24.7951
2005-10-05 00:00:00,23.9161
2005-10-06 00:00:00,23.3957
2005-10-07 00:00:00,23.7841
2005-10-10 00:00:00,24.0527
2005-10-11 00:00:00,23.8006
2005-10-12 00:00:00,23.7511
2005-10-13 00:00:00,24.4984
2005-10-14 00:00:00,24.4324
2005-10-17 00:00:00,25.1901
2005-10-18 00:00:00,25.9875
2005-10-19 00:00:00,25.9205
2005-10-20 00:00:00,25.314
2005-10-21 00:00:00,24.3832
2005-10-24 00:00:00,23.8094
2005-10-25 00:00:00,23.2815
2005-10-26 00:00:00,22.444
2005-10-27 00:00:00,21.4311
2005-10-28 00:00:00,20.5248
2005-10-31 00:00:00,19.8873
2005-11-01 00:00:00,19.4697
2005-11-02 00:00:00,19.2441
2005-11-03 00:00:00,19.1942
2005-11-04 00:00:00,19.3312
2005-11-07 00:00:00,19.8287
2005-11-08 00:00:00,20.6393
2005-11-09 00:00:00,21.83
2005-11-10 00:00:00,23.013
2005-11-11 00:00:00,23.6171
2005-11-14 00:00:00,23.4946
2005-11-15 00:00:00,22.915
2005-11-16 00:00:00,22.5055
2005-11-17 00:00:00,22.5648
2005-11-18 00:00:00,22.8102
2005-11-21 00:00:00,22.9482
2005-11-22 00:00:00,22.9185
2005-11-23 00:00:00,22.6816
2005-11-25 00:00:00,22.3013
2005-11-28 00:00:00,21.908
2005-11-29 00:00:00,21.5329
2005-11-30 00:00:00,21.3205
2005-12-01 00:00:00,21.7018
2005-12-02 00:00:00,22.699
2005-12-05 00:00:00,24.183
2005-12-06 00:00:00,25.8868
2005-12-07 00:00:00,27.9968
2005-12-08 00:00:00,30.4758
2005-12-09 00:00:00,31.3633
2005-12-12 00:00:00,31.2356
2005-12-13 00:00:00,30.4754
2005-12-14 00:00:00,30.7055
2005-12-15 00:00:00,30.1808
2005-12-16 00:00:00,29.6115
2005-12-19 00:00:00,29.2175
2005-12-20 00:00:00,28.7324
2005-12-21 00:00:00,28.0982
2005-12-22 00:00:00,27.6475
2005-12-23 00:00:00,27.673
2005-12-27 00:00:00,27.6079
2005-12-28 00:00:00,27.052
2005-12-29 00:00:00,26.1251
2005-12-30 00:00:00,25.119
2006-01-03 00:00:00,24.2354
2006-01-04 00:00:00,23.4176
2006-01-05 00:00:00,22.5739
2006-01-06 00:00:00,21.7311
2006-01-09 00:00:00,21.0141
2006-01-10 00:00:00,20.5074
2006-01-11 00:00:00,20.1626
2006-01-12 00:00:00,19.9516
2006-01-13 00:00:00,19.69
2006-01-17 00:00:00,19.3029
2006-01-18 00:00:00,19.102
2006-01-19 00:00:00,19.2417
2006-01-20 00:00:00,19.7604
2006-01-23 00:00:00,20.3673
2006-01-24 00:00:00,20.5181
2006-01-25 00:00:00,20.3438
2006-01-26 00:00:00,20.1605
2006-01-27 00:00:00,20.1177
2006-01-30 00:00:00,20.1305
2006-01-31 00:00:00,20.0064
2006-02-01 00:00:00,19.6729
2006-02-02 00:00:00,19.2642
2006-02-03 00:00:00,18.9124
2006-02-06 00:00:00,18.6459
2006-02-07 00:00:00,18.5043
2006-02-08 00:00:00,18.5519
2006-02-09 00:00:00,18.7861
2006-02-10 00:00:00,19.1215
2006-02-13 00:00:00,19.4992
2006-02-14 00:00:00,19.8561
2006-02-15 00:00:00,20.111
2006-02-16 00:00:00,20.1355
2006-02-17 00:00:00,19.9083
2006-02-21 00:00:00,19.646
2006-02-22 00:00:00,19.4656
2006-02-23 00:00:00,19.3441
2006-02-24 00:00:00,19.3648
2006-02-27 00:00:00,19.5591
2006-02-28 00:00:00,19.6926
2006-03-01 00:00:00,19.6598
2006-03-02 00:00:00,19.5045
2006-03-03 00:00:00,19.3034
2006-03-06 00:00:00,19.0982
2006-03-07 00:00:00,18.89
2006-03-08 00:00:00,18.7257
2006-03-09 00:00:00,18.6461
2006-03-10 00:00:00,18.5279
2006-03-13 00:00:00,18.3051
2006-03-14 00:00:00,18.1276
2006-03-15 00:00:00,18.147
2006-03-16 00:00:00,18.3162
2006-03-17 00:00:00,18.4884
2006-03-20 00:00:00,18.5851
2006-03-21 00:00:00,18.7237
2006-03-22 00:00:00,19.1775
2006-03-23 00:00:00,19.933
2006-03-24 00:00:00,20.5193
2006-03-27 00:00:00,20.7117
2006-03-28 00:00:00,20.5201
2006-03-29 00:00:00,20.0584
2006-03-30 00:00:00,19.4614
2006-03-31 00:00:00,18.7617
2006-04-03 00:00:00,18.0773
2006-04-04 00:00:00,17.5254
2006-04-05 00:00:00,17.0981
2006-04-06 00:00:00,16.8662
2006-04-07 00:00:00,16.91
2006-04-10 00:00:00,17.016
2006-04-11 00:00:00,17.0583
2006-04-12 00:00:00,17.2367
2006-04-13 00:00:00,17.6658
2006-04-17 00:00:00,18.4247
2006-04-18 00:00:00,19.3792
2006-04-19 00:00:00,19.9312
2006-04-20 00:00:00,20.1515
2006-04-21 00:00:00,20.3211
2006-04-24 00:00:00,20.4198
2006-04-25 00:00:00,20.3089
2006-04-26 00:00:00,19.9711
2006-04-27 00:00:00,19.4813
2006-04-28 00:00:00,18.9697
2006-05-01 00:00:00,18.5246
2006-05-02 00:00:00,18.1085
2006-05-03 00:00:00,17.6821
2006-05-04 00:00:00,17.3096
2006-05-05 00:00:00,17.0775
2006-05-08 00:00:00,16.989
2006-05-09 00:00:00,16.9832
2006-05-10 00:00:00,16.9734
2006-05-11 00:00:00,17.0124
2006-05-12 00:00:00,17.2274
2006-05-15 00:00:00,17.54
2006-05-16 00:00:00,17.8222
2006-05-17 00:00:00,18.1304
2006-05-18 00:00:00,18.5488
2006-05-19 00:00:00,19.0687
2006-05-22 00:00:00,19.8218
2006-05-23 00:00:00,20.4885
2006-05-24 00:00:00,20.8666
2006-05-25 00:00:00,21.2002
2006-05-26 00:00:00,21.5163
2006-05-30 00:00:00,21.8281
2006-05-31 00:00:00,22.2578
