date,LEAD SINE,SINE
2002-03-07 00:00:00,0.9453,0.4377
2002-03-06 00:00:00,0.8262,0.1859
2002-03-05 00:00:00,0.6342,-0.0983
2002-03-04 00:00:00,0.3846,-0.3807
2002-03-01 00:00:00,-0.0151,-0.7177
2002-02-28 00:00:00,-0.2616,-0.8675
2002-02-27 00:00:00,-0.4898,-0.9628
2002-02-26 00:00:00,-0.775,-0.9949
2002-02-25 00:00:00,-0.8914,-0.9508
2002-02-22 00:00:00,-0.9389,-0.9073
2002-02-21 00:00:00,-0.9974,-0.7566
2002-02-20 00:00:00,-0.9927,-0.6164
2002-02-19 00:00:00,-0.9756,-0.5345
2002-02-15 00:00:00,-0.9657,-0.4993
2002-02-14 00:00:00,-0.9501,-0.4513
2002-02-13 00:00:00,-0.9354,-0.4115
2002-02-12 00:00:00,-0.9187,-0.3704
2002-02-11 00:00:00,-0.8965,-0.3207
2002-02-08 00:00:00,-0.868,-0.2627
2002-02-07 00:00:00,-0.8252,-0.1841
2002-02-06 00:00:00,-0.7917,-0.1279
2002-02-05 00:00:00,-0.7708,-0.0945
2002-02-04 00:00:00,-0.7478,-0.0594
2002-02-01 00:00:00,-0.6796,0.0382
2002-01-31 00:00:00,-0.5152,0.2418
2002-01-30 00:00:00,-0.2381,0.5184
2002-01-29 00:00:00,0.3539,0.9116
2002-01-28 00:00:00,0.6725,0.9989
2002-01-25 00:00:00,0.9086,0.9378
2002-01-24 00:00:00,0.9725,0.5231
2002-01-23 00:00:00,0.7356,0.0412
2002-01-22 00:00:00,0.3206,-0.4431
2002-01-18 00:00:00,-0.0931,-0.7699
2002-01-17 00:00:00,-0.4572,-0.9522
2002-01-16 00:00:00,-0.7304,-0.9994
2002-01-15 00:00:00,-0.9189,-0.9287
2002-01-14 00:00:00,-0.9956,-0.7704
2002-01-11 00:00:00,-0.9766,-0.5386
2002-01-10 00:00:00,-0.8658,-0.2585
2002-01-09 00:00:00,-0.6676,0.0544
2002-01-08 00:00:00,-0.4137,0.3512
2002-01-07 00:00:00,-0.1316,0.6079
2002-01-04 00:00:00,0.3551,0.9121
2002-01-03 00:00:00,0.6414,0.996
2002-01-02 00:00:00,0.8665,0.9657
2001-12-31 00:00:00,0.9918,0.6109
2001-12-28 00:00:00,0.6393,-0.0917
2001-12-27 00:00:00,0.2359,-0.5203
2001-12-26 00:00:00,-0.3384,-0.9047
2001-12-24 00:00:00,-0.7308,-0.9994
2001-12-21 00:00:00,-0.9244,-0.9234
2001-12-20 00:00:00,-0.9819,-0.8282
2001-12-19 00:00:00,-1.0,-0.7055
2001-12-18 00:00:00,-0.9845,-0.5721
2001-12-17 00:00:00,-0.9406,-0.4251
2001-12-14 00:00:00,-0.889,-0.3048
2001-12-13 00:00:00,-0.8206,-0.1761
2001-12-12 00:00:00,-0.719,-0.0169
2001-12-11 00:00:00,-0.6557,0.0702
2001-12-10 00:00:00,-0.6138,0.1243
2001-12-07 00:00:00,-0.5964,0.1458
2001-12-06 00:00:00,-0.6011,0.1401
2001-12-05 00:00:00,-0.6035,0.137
2001-12-04 00:00:00,-0.5955,0.147
2001-12-03 00:00:00,-0.544,0.2086
2001-11-30 00:00:00,-0.4896,0.2704
2001-11-29 00:00:00,-0.4998,0.259
2001-11-28 00:00:00,-0.7245,-0.0249
2001-11-27 00:00:00,-0.8313,-0.1947
2001-11-26 00:00:00,-0.8015,-0.1439
2001-11-23 00:00:00,-0.6797,0.038
2001-11-21 00:00:00,-0.6017,0.1393
2001-11-20 00:00:00,-0.5332,0.2212
2001-11-19 00:00:00,-0.6324,0.1005
2001-11-16 00:00:00,-0.6717,0.0489
2001-11-15 00:00:00,-0.9046,-0.3382
2001-11-14 00:00:00,-0.979,-0.5482
2001-11-13 00:00:00,-0.9904,-0.6027
2001-11-12 00:00:00,-0.9771,-0.5403
2001-11-09 00:00:00,-0.9613,-0.4849
2001-11-08 00:00:00,-0.9234,-0.3816
2001-11-07 00:00:00,-0.9221,-0.3783
2001-11-06 00:00:00,-0.926,-0.3878
2001-11-05 00:00:00,-0.9232,-0.3811
2001-11-02 00:00:00,-0.8389,-0.2084
2001-11-01 00:00:00,-0.7156,-0.0121
2001-10-31 00:00:00,-0.5937,0.1492
2001-10-30 00:00:00,-0.362,0.4032
2001-10-29 00:00:00,-0.1859,0.5633
2001-10-26 00:00:00,-0.0092,0.7006
2001-10-25 00:00:00,0.0623,0.7498
2001-10-24 00:00:00,0.3539,0.9116
2001-10-23 00:00:00,0.6097,0.9916
2001-10-22 00:00:00,0.7508,0.998
2001-10-19 00:00:00,0.8615,0.9682
2001-10-18 00:00:00,0.9385,0.9077
2001-10-17 00:00:00,0.9839,0.8222
2001-10-16 00:00:00,0.9969,0.7605
2001-10-15 00:00:00,0.9996,0.7259
2001-10-12 00:00:00,0.9955,0.6373
2001-10-11 00:00:00,0.9648,0.4961
2001-10-10 00:00:00,0.932,0.4027
2001-10-09 00:00:00,0.8998,0.3278
2001-10-08 00:00:00,0.8671,0.2609
2001-10-05 00:00:00,0.828,0.1891
2001-10-04 00:00:00,0.7563,0.0722
2001-10-03 00:00:00,0.7225,0.022
2001-10-02 00:00:00,0.701,-0.0087
2001-10-01 00:00:00,0.6706,-0.0503
2001-09-28 00:00:00,0.5737,-0.1735
2001-09-27 00:00:00,0.4804,-0.2804
2001-09-26 00:00:00,0.3821,-0.3833
2001-09-25 00:00:00,0.2862,-0.4752
2001-09-24 00:00:00,0.2189,-0.5352
2001-09-21 00:00:00,0.1436,-0.5983
2001-09-20 00:00:00,0.0793,-0.6488
2001-09-19 00:00:00,-0.025,-0.7246
2001-09-18 00:00:00,-0.009,-0.7134
2001-09-17 00:00:00,0.4167,-0.3481
2001-09-10 00:00:00,0.9994,0.6813
2001-09-07 00:00:00,0.9937,0.7818
2001-09-06 00:00:00,0.9958,0.7688
2001-09-05 00:00:00,0.9979,0.7515
2001-09-04 00:00:00,0.9975,0.655
2001-08-31 00:00:00,0.9843,0.5714
2001-08-30 00:00:00,0.9622,0.4878
2001-08-29 00:00:00,0.9269,0.39
2001-08-28 00:00:00,0.8915,0.3101
2001-08-27 00:00:00,0.7466,0.0575
2001-08-24 00:00:00,0.5391,-0.2144
2001-08-23 00:00:00,0.332,-0.4323
2001-08-22 00:00:00,0.1215,-0.6159
2001-08-21 00:00:00,-0.1266,-0.7909
2001-08-20 00:00:00,-0.3635,-0.9158
2001-08-17 00:00:00,-0.6118,-0.9919
2001-08-16 00:00:00,-0.9745,-0.8478
2001-08-15 00:00:00,0.3257,0.8989
2001-08-14 00:00:00,0.3217,0.897
2001-08-13 00:00:00,0.6722,0.9988
2001-08-10 00:00:00,0.8113,0.9871
2001-08-09 00:00:00,0.8888,0.9526
2001-08-08 00:00:00,0.9545,0.8858
2001-08-07 00:00:00,0.9929,0.786
2001-08-06 00:00:00,0.9951,0.6339
2001-08-03 00:00:00,0.9398,0.423
2001-08-02 00:00:00,0.8223,0.179
2001-08-01 00:00:00,0.6181,-0.1189
2001-07-31 00:00:00,0.4582,-0.3045
2001-07-30 00:00:00,0.3278,-0.4363
2001-07-27 00:00:00,0.1974,-0.5536
2001-07-26 00:00:00,0.0745,-0.6525
2001-07-25 00:00:00,-0.0126,-0.716
2001-07-24 00:00:00,-0.0801,-0.7615
2001-07-23 00:00:00,-0.108,-0.7794
2001-07-20 00:00:00,-0.1465,-0.803
2001-07-19 00:00:00,-0.3119,-0.8924
2001-07-18 00:00:00,-0.6277,-0.9943
2001-07-17 00:00:00,-0.7743,-0.995
2001-07-16 00:00:00,-0.7142,-0.9999
2001-07-13 00:00:00,-0.8443,-0.9759
2001-07-12 00:00:00,-0.9324,-0.9148
2001-07-11 00:00:00,-0.9871,-0.8111
2001-07-10 00:00:00,-0.9997,-0.725
2001-07-09 00:00:00,-0.9726,-0.5235
2001-07-06 00:00:00,-0.8967,-0.3211
2001-07-05 00:00:00,-0.7747,-0.1006
2001-07-03 00:00:00,-0.6186,0.1182
2001-07-02 00:00:00,-0.448,0.3154
2001-06-29 00:00:00,-0.3394,0.4252
2001-06-28 00:00:00,-0.124,0.614
2001-06-27 00:00:00,0.1062,0.7782
2001-06-26 00:00:00,0.3484,0.9092
2001-06-25 00:00:00,0.6356,0.9953
2001-06-22 00:00:00,0.94,0.906
2001-06-21 00:00:00,0.9958,0.7692
2001-06-20 00:00:00,0.9957,0.7695
2001-06-19 00:00:00,0.9895,0.8018
2001-06-18 00:00:00,0.9894,0.8023
2001-06-15 00:00:00,0.9973,0.7574
2001-06-14 00:00:00,0.9996,0.6872
2001-06-13 00:00:00,0.9899,0.5996
2001-06-12 00:00:00,0.929,0.3951
2001-06-11 00:00:00,0.8479,0.2247
2001-06-08 00:00:00,0.7299,0.0327
2001-06-07 00:00:00,0.5678,-0.1806
2001-06-06 00:00:00,0.4344,-0.3298
2001-06-05 00:00:00,0.3839,-0.3815
2001-06-04 00:00:00,0.556,-0.1946
2001-06-01 00:00:00,0.708,0.0013
2001-05-31 00:00:00,0.8864,0.2994
2001-05-30 00:00:00,0.8959,0.3193
2001-05-29 00:00:00,0.8712,0.269
2001-05-25 00:00:00,0.7141,0.0099
2001-05-24 00:00:00,0.5898,-0.154
2001-05-23 00:00:00,0.2564,-0.5022
2001-05-22 00:00:00,-0.2781,-0.8759
2001-05-21 00:00:00,-0.6427,-0.9962
2001-05-18 00:00:00,-0.7975,-0.9905
2001-05-17 00:00:00,-0.9353,-0.9116
2001-05-16 00:00:00,-0.9631,-0.8713
2001-05-15 00:00:00,-0.9941,-0.7799
2001-05-14 00:00:00,-1.0,-0.7125
2001-05-11 00:00:00,-0.9957,-0.6382
2001-05-10 00:00:00,-0.9793,-0.5495
2001-05-09 00:00:00,-0.9533,-0.4604
2001-05-08 00:00:00,-0.911,-0.3525
2001-05-07 00:00:00,-0.881,-0.2884
2001-05-04 00:00:00,-0.8546,-0.2371
2001-05-03 00:00:00,-0.8337,-0.199
2001-05-02 00:00:00,-0.8094,-0.1571
2001-05-01 00:00:00,-0.7993,-0.1402
2001-04-30 00:00:00,-0.7858,-0.1184
2001-04-27 00:00:00,-0.7701,-0.0935
2001-04-26 00:00:00,-0.729,-0.0315
2001-04-25 00:00:00,-0.668,0.0538
2001-04-24 00:00:00,-0.5255,0.23
2001-04-23 00:00:00,-0.1484,0.5944
2001-04-20 00:00:00,0.1359,0.7966
2001-04-19 00:00:00,0.4565,0.9519
2001-04-18 00:00:00,0.7727,0.9952
2001-04-17 00:00:00,0.9952,0.7728
2001-04-16 00:00:00,0.9395,0.4221
2001-04-12 00:00:00,0.552,-0.1993
2001-04-11 00:00:00,0.0051,-0.7035
2001-04-10 00:00:00,-0.4155,-0.937
2001-04-09 00:00:00,-0.7191,-0.9999
2001-04-06 00:00:00,-0.9616,-0.8741
2001-04-05 00:00:00,-0.9996,-0.6867
2001-04-04 00:00:00,-0.8776,-0.2815
2001-04-03 00:00:00,-0.6308,0.1026
2001-04-02 00:00:00,-0.2699,0.49
2001-03-30 00:00:00,-0.1344,0.6057
2001-03-29 00:00:00,-0.2065,0.5458
2001-03-28 00:00:00,-0.4061,0.359
2001-03-27 00:00:00,-0.7665,-0.0878
2001-03-26 00:00:00,-0.8246,-0.1831
2001-03-23 00:00:00,-0.7745,-0.1003
2001-03-22 00:00:00,-0.6841,0.032
2001-03-21 00:00:00,-0.3535,0.4115
2001-03-20 00:00:00,-0.0855,0.644
2001-03-19 00:00:00,0.18,0.8228
2001-03-16 00:00:00,0.5415,0.9774
2001-03-15 00:00:00,0.7827,0.9936
2001-03-14 00:00:00,0.8251,0.9829
2001-03-13 00:00:00,0.9522,0.8893
2001-03-12 00:00:00,0.9998,0.7204
2001-03-09 00:00:00,0.9979,0.6599
2001-03-08 00:00:00,0.9158,0.3635
2001-03-07 00:00:00,0.7433,0.0526
2001-03-06 00:00:00,0.4826,-0.2781
2001-03-05 00:00:00,0.3595,-0.4056
2001-03-02 00:00:00,-0.1016,-0.7753
2001-03-01 00:00:00,-0.3291,-0.9004
2001-02-28 00:00:00,-0.5228,-0.9725
2001-02-27 00:00:00,-0.7584,-0.9972
2001-02-26 00:00:00,-0.8573,-0.9702
2001-02-23 00:00:00,-0.9281,-0.9196
2001-02-22 00:00:00,-0.9741,-0.8486
2001-02-21 00:00:00,-0.9961,-0.7669
2001-02-20 00:00:00,-0.9999,-0.7165
2001-02-16 00:00:00,-0.9907,-0.6044
2001-02-15 00:00:00,-0.9653,-0.498
2001-02-14 00:00:00,-0.9385,-0.4196
2001-02-13 00:00:00,-0.9152,-0.3623
2001-02-12 00:00:00,-0.8999,-0.3279
2001-02-09 00:00:00,-0.8724,-0.2713
2001-02-08 00:00:00,-0.8326,-0.1971
2001-02-07 00:00:00,-0.7867,-0.1197
2001-02-06 00:00:00,-0.7515,-0.0648
2001-02-05 00:00:00,-0.7156,-0.0121
2001-02-02 00:00:00,-0.6771,0.0416
2001-02-01 00:00:00,-0.6215,0.1145
2001-01-31 00:00:00,-0.5484,0.2036
2001-01-30 00:00:00,-0.5058,0.2523
2001-01-29 00:00:00,-0.5022,0.2564
2001-01-26 00:00:00,-0.4553,0.3077
2001-01-25 00:00:00,-0.4384,0.3255
2001-01-24 00:00:00,-0.4286,0.3358
2001-01-23 00:00:00,-0.3399,0.4247
2001-01-22 00:00:00,-0.2563,0.5023
2001-01-19 00:00:00,-0.0117,0.6988
2001-01-18 00:00:00,0.2637,0.8685
2001-01-17 00:00:00,0.4499,0.9496
2001-01-16 00:00:00,0.616,0.9926
2001-01-12 00:00:00,0.6809,0.9993
2001-01-11 00:00:00,0.8049,0.9887
2001-01-10 00:00:00,0.8542,0.9717
2001-01-09 00:00:00,0.8983,0.9459
2001-01-08 00:00:00,0.9782,0.8384
2001-01-05 00:00:00,0.9987,0.7416
2001-01-04 00:00:00,0.9897,0.5988
2001-01-03 00:00:00,0.976,0.5361
2001-01-02 00:00:00,0.9615,0.4856
2000-12-29 00:00:00,0.9483,0.4462
2000-12-28 00:00:00,0.9192,0.3715
2000-12-27 00:00:00,0.8843,0.2951
2000-12-26 00:00:00,0.8235,0.1812
2000-12-22 00:00:00,0.7784,0.1065
2000-12-21 00:00:00,0.7527,0.0667
2000-12-20 00:00:00,0.7522,0.0659
2000-12-19 00:00:00,0.7346,0.0397
2000-12-18 00:00:00,0.7176,0.015
2000-12-15 00:00:00,0.6959,-0.0157
2000-12-14 00:00:00,0.6556,-0.0703
2000-12-13 00:00:00,0.622,-0.1138
2000-12-12 00:00:00,0.577,-0.1695
2000-12-11 00:00:00,0.5496,-0.2022
2000-12-08 00:00:00,0.5731,-0.1743
2000-12-07 00:00:00,0.5921,-0.1512
2000-12-06 00:00:00,0.7188,0.0167
2000-12-05 00:00:00,0.8191,0.1736
2000-12-04 00:00:00,0.8569,0.2415
2000-12-01 00:00:00,0.8586,0.2446
2000-11-30 00:00:00,0.8005,0.1423
2000-11-29 00:00:00,0.6883,-0.0263
2000-11-28 00:00:00,0.2898,-0.4719
2000-11-27 00:00:00,0.0131,-0.6978
2000-11-24 00:00:00,-0.3994,-0.9307
2000-11-22 00:00:00,-0.7196,-0.9998
2000-11-21 00:00:00,-0.9475,-0.8961
2000-11-20 00:00:00,-0.9449,-0.4368
2000-11-17 00:00:00,-0.544,0.2086
2000-11-16 00:00:00,-0.1446,0.5974
2000-11-15 00:00:00,0.4351,0.9443
2000-11-14 00:00:00,0.7455,0.9984
2000-11-13 00:00:00,0.8437,0.9762
2000-11-10 00:00:00,0.891,0.9511
2000-11-09 00:00:00,0.9144,0.9329
2000-11-08 00:00:00,0.9264,0.9213
2000-11-07 00:00:00,0.9485,0.8948
2000-11-06 00:00:00,0.9452,0.8992
2000-11-03 00:00:00,0.9616,0.8741
2000-11-02 00:00:00,0.9516,0.8901
2000-11-01 00:00:00,0.9637,0.8702
2000-10-31 00:00:00,0.9778,0.8396
2000-10-30 00:00:00,0.9901,0.7994
2000-10-27 00:00:00,0.9928,0.7868
2000-10-26 00:00:00,0.9993,0.7338
2000-10-25 00:00:00,0.999,0.6752
2000-10-24 00:00:00,0.9812,0.5572
2000-10-23 00:00:00,0.9555,0.467
2000-10-20 00:00:00,0.9155,0.3628
2000-10-19 00:00:00,0.8369,0.2047
2000-10-18 00:00:00,0.7739,0.0995
2000-10-17 00:00:00,0.6747,-0.0448
2000-10-16 00:00:00,0.5995,-0.1421
2000-10-13 00:00:00,0.4978,-0.2613
2000-10-12 00:00:00,0.3942,-0.3711
2000-10-11 00:00:00,0.3136,-0.4497
2000-10-10 00:00:00,0.2886,-0.4729
2000-10-09 00:00:00,0.2056,-0.5467
2000-10-06 00:00:00,0.1555,-0.5886
2000-10-05 00:00:00,0.1044,-0.6294
2000-10-04 00:00:00,0.035,-0.6819
2000-10-03 00:00:00,-0.0633,-0.7505
2000-10-02 00:00:00,-0.0489,-0.7408
2000-09-29 00:00:00,0.0045,-0.7039
2000-09-28 00:00:00,-0.0847,-0.7645
2000-09-27 00:00:00,-0.4755,-0.9583
2000-09-26 00:00:00,-0.7689,-0.9958
2000-09-25 00:00:00,-0.9295,-0.9181
2000-09-22 00:00:00,-0.9922,-0.79
2000-09-21 00:00:00,-0.9879,-0.5891
2000-09-20 00:00:00,-0.9475,-0.444
2000-09-19 00:00:00,-0.8584,-0.2442
2000-09-18 00:00:00,-0.7927,-0.1295
2000-09-15 00:00:00,-0.672,0.0485
2000-09-14 00:00:00,-0.6163,0.1211
2000-09-13 00:00:00,-0.5076,0.2503
2000-09-12 00:00:00,-0.3436,0.4211
2000-09-11 00:00:00,-0.1443,0.5977
2000-09-08 00:00:00,0.0073,0.7122
2000-09-07 00:00:00,0.1612,0.8119
2000-09-06 00:00:00,0.317,0.8948
2000-09-05 00:00:00,0.3921,0.9278
2000-09-01 00:00:00,0.3851,0.9249
2000-08-31 00:00:00,0.3831,0.9241
2000-08-30 00:00:00,0.47,0.9565
2000-08-29 00:00:00,0.639,0.9957
2000-08-28 00:00:00,0.7284,0.9995
2000-08-25 00:00:00,0.7555,0.9975
2000-08-24 00:00:00,0.8412,0.9772
2000-08-23 00:00:00,0.9138,0.9333
2000-08-22 00:00:00,0.9634,0.8707
2000-08-21 00:00:00,0.994,0.7802
2000-08-18 00:00:00,1.0,0.7073
2000-08-17 00:00:00,0.9964,0.6447
2000-08-16 00:00:00,0.987,0.5844
2000-08-15 00:00:00,0.9806,0.5549
2000-08-14 00:00:00,0.9687,0.5095
2000-08-11 00:00:00,0.9604,0.482
2000-08-10 00:00:00,0.9348,0.4099
2000-08-09 00:00:00,0.9019,0.3323
2000-08-08 00:00:00,0.8446,0.2187
2000-08-07 00:00:00,0.7571,0.0733
2000-08-04 00:00:00,0.6182,-0.1187
2000-08-03 00:00:00,0.4365,-0.3275
2000-08-02 00:00:00,0.0955,-0.6363
2000-08-01 00:00:00,-0.1435,-0.8013
2000-07-31 00:00:00,-0.3972,-0.9298
2000-07-28 00:00:00,-0.6352,-0.9953
2000-07-27 00:00:00,-0.836,-0.9791
2000-07-26 00:00:00,-0.9685,-0.861
2000-07-25 00:00:00,-0.9666,-0.5021
2000-07-24 00:00:00,-0.3585,0.4066
2000-07-21 00:00:00,0.3608,0.9146
2000-07-20 00:00:00,0.6543,0.9974
2000-07-19 00:00:00,0.8043,0.9889
2000-07-18 00:00:00,0.9023,0.9428
2000-07-17 00:00:00,0.9649,0.8681
2000-07-14 00:00:00,0.9956,0.77
2000-07-13 00:00:00,0.9976,0.6563
2000-07-12 00:00:00,0.9736,0.5272
2000-07-11 00:00:00,0.8991,0.3263
2000-07-10 00:00:00,0.8248,0.1834
2000-07-07 00:00:00,0.7305,0.0337
2000-07-06 00:00:00,0.5685,-0.1797
2000-07-05 00:00:00,0.4349,-0.3292
2000-07-03 00:00:00,0.2907,-0.471
2000-06-30 00:00:00,0.2042,-0.5478
2000-06-29 00:00:00,0.0436,-0.6756
2000-06-28 00:00:00,-0.0598,-0.7481
2000-06-27 00:00:00,-0.1829,-0.8245
2000-06-26 00:00:00,-0.3869,-0.9256
2000-06-23 00:00:00,-0.6207,-0.9933
2000-06-22 00:00:00,-0.8769,-0.9599
2000-06-21 00:00:00,-0.9951,-0.634
2000-06-20 00:00:00,-0.4848,0.2757
2000-06-19 00:00:00,-0.1177,0.619
2000-06-16 00:00:00,0.5072,0.968
2000-06-15 00:00:00,0.722,0.9998
2000-06-14 00:00:00,0.924,0.9238
2000-06-13 00:00:00,0.9797,0.8345
2000-06-12 00:00:00,0.9993,0.7336
2000-06-09 00:00:00,0.9899,0.5999
2000-06-08 00:00:00,0.9626,0.4891
2000-06-07 00:00:00,0.9318,0.4021
2000-06-06 00:00:00,0.9024,0.3333
2000-06-05 00:00:00,0.868,0.2626
2000-06-02 00:00:00,0.814,0.1649
2000-06-01 00:00:00,0.7644,0.0847
2000-05-31 00:00:00,0.7251,0.0258
2000-05-30 00:00:00,0.7489,0.0609
2000-05-26 00:00:00,0.7815,0.1114
2000-05-25 00:00:00,0.7945,0.1325
2000-05-24 00:00:00,0.8368,0.2045
2000-05-23 00:00:00,0.8652,0.2572
2000-05-22 00:00:00,0.8916,0.3102
2000-05-19 00:00:00,0.8688,0.2643
2000-05-18 00:00:00,0.8557,0.2391
2000-05-17 00:00:00,0.7632,0.0828
2000-05-16 00:00:00,0.6477,-0.0808
2000-05-15 00:00:00,0.5097,-0.2479
2000-05-12 00:00:00,0.3612,-0.404
2000-05-11 00:00:00,0.1399,-0.6012
2000-05-10 00:00:00,-0.1307,-0.7934
2000-05-09 00:00:00,-0.4179,-0.9379
2000-05-08 00:00:00,-0.7065,-1.0
2000-05-05 00:00:00,-0.9994,-0.7317
2000-05-04 00:00:00,-0.6478,0.0807
2000-05-03 00:00:00,0.3242,0.8982
2000-05-02 00:00:00,0.6322,0.9949
2000-05-01 00:00:00,0.8958,0.9477
