date,CCI
2003-03-05 00:00:00,-2.3108
2003-03-06 00:00:00,-43.7353
2003-03-07 00:00:00,-47.7515
2003-03-10 00:00:00,-78.2892
2003-03-11 00:00:00,-136.2958
2003-03-12 00:00:00,-147.4916
2003-03-13 00:00:00,-34.0633
2003-03-14 00:00:00,47.9809
2003-03-17 00:00:00,81.1893
2003-03-18 00:00:00,100.3546
2003-03-19 00:00:00,94.9811
2003-03-20 00:00:00,49.1198
2003-03-21 00:00:00,99.6331
2003-03-24 00:00:00,-63.5188
2003-03-25 00:00:00,-33.4029
2003-03-26 00:00:00,-80.2545
2003-03-27 00:00:00,-49.4052
2003-03-28 00:00:00,-39.3199
2003-03-31 00:00:00,-127.4501
2003-04-01 00:00:00,-129.7013
2003-04-02 00:00:00,-18.4842
2003-04-03 00:00:00,-23.3
2003-04-04 00:00:00,-27.0716
2003-04-07 00:00:00,11.2428
2003-04-08 00:00:00,-35.5069
2003-04-09 00:00:00,-96.8681
2003-04-10 00:00:00,-87.6547
2003-04-11 00:00:00,-296.7993
2003-04-14 00:00:00,-218.8167
2003-04-15 00:00:00,-208.663
2003-04-16 00:00:00,-193.439
2003-04-17 00:00:00,-187.5801
2003-04-21 00:00:00,-143.2358
2003-04-22 00:00:00,-86.346
2003-04-23 00:00:00,-61.9947
2003-04-24 00:00:00,-75.5731
2003-04-25 00:00:00,-63.8434
2003-04-28 00:00:00,-13.7819
2003-04-29 00:00:00,13.1683
2003-04-30 00:00:00,42.1921
2003-05-01 00:00:00,61.2153
2003-05-02 00:00:00,92.0726
2003-05-05 00:00:00,248.3462
2003-05-06 00:00:00,304.4026
2003-05-07 00:00:00,262.9713
2003-05-08 00:00:00,204.0167
2003-05-09 00:00:00,173.7236
2003-05-12 00:00:00,149.3358
2003-05-13 00:00:00,126.0764
2003-05-14 00:00:00,110.5334
2003-05-15 00:00:00,99.323
2003-05-16 00:00:00,89.3589
2003-05-19 00:00:00,68.6396
2003-05-20 00:00:00,49.911
2003-05-21 00:00:00,45.8431
2003-05-22 00:00:00,50.4731
2003-05-23 00:00:00,51.4936
2003-05-27 00:00:00,62.5613
2003-05-28 00:00:00,50.2111
2003-05-29 00:00:00,34.9419
2003-05-30 00:00:00,1.1217
2003-06-02 00:00:00,-54.4953
2003-06-03 00:00:00,-142.3756
2003-06-04 00:00:00,-119.7774
2003-06-05 00:00:00,-105.359
2003-06-06 00:00:00,-119.1918
2003-06-09 00:00:00,-185.9589
2003-06-10 00:00:00,-128.7427
2003-06-11 00:00:00,-92.7229
2003-06-12 00:00:00,-23.8905
2003-06-13 00:00:00,-48.3266
2003-06-16 00:00:00,42.1518
2003-06-17 00:00:00,84.134
2003-06-18 00:00:00,180.4035
2003-06-19 00:00:00,175.2755
2003-06-20 00:00:00,156.0753
2003-06-23 00:00:00,131.2351
2003-06-24 00:00:00,111.1628
2003-06-25 00:00:00,101.6708
2003-06-26 00:00:00,92.9022
2003-06-27 00:00:00,61.7198
2003-06-30 00:00:00,64.5298
2003-07-01 00:00:00,56.1254
2003-07-02 00:00:00,74.9123
2003-07-03 00:00:00,68.0957
2003-07-07 00:00:00,105.5588
2003-07-08 00:00:00,141.5102
2003-07-09 00:00:00,139.0459
2003-07-10 00:00:00,87.0861
2003-07-11 00:00:00,105.7598
2003-07-14 00:00:00,136.5707
2003-07-15 00:00:00,74.7263
2003-07-16 00:00:00,63.0071
2003-07-17 00:00:00,183.9427
2003-07-18 00:00:00,174.0413
2003-07-21 00:00:00,123.9623
2003-07-22 00:00:00,131.1514
2003-07-23 00:00:00,115.185
2003-07-24 00:00:00,107.5557
2003-07-25 00:00:00,133.034
2003-07-28 00:00:00,115.6735
2003-07-29 00:00:00,68.4993
2003-07-30 00:00:00,24.113
2003-07-31 00:00:00,86.7696
2003-08-01 00:00:00,65.8292
2003-08-04 00:00:00,77.3153
2003-08-05 00:00:00,17.1454
2003-08-06 00:00:00,-113.7273
2003-08-07 00:00:00,-111.0078
2003-08-08 00:00:00,-114.6093
2003-08-11 00:00:00,-119.4569
2003-08-12 00:00:00,-123.7275
2003-08-13 00:00:00,-72.6503
2003-08-14 00:00:00,-58.3927
2003-08-15 00:00:00,-85.8434
2003-08-18 00:00:00,-34.2483
2003-08-19 00:00:00,-17.4193
2003-08-20 00:00:00,58.9685
2003-08-21 00:00:00,134.4745
2003-08-22 00:00:00,98.6827
2003-08-25 00:00:00,48.0913
2003-08-26 00:00:00,56.9474
2003-08-27 00:00:00,96.165
2003-08-28 00:00:00,164.8012
2003-08-29 00:00:00,195.9412
2003-09-02 00:00:00,184.1354
2003-09-03 00:00:00,172.3659
2003-09-04 00:00:00,142.0868
2003-09-05 00:00:00,108.1674
2003-09-08 00:00:00,95.1634
2003-09-09 00:00:00,68.2243
2003-09-10 00:00:00,55.6402
2003-09-11 00:00:00,61.2013
2003-09-12 00:00:00,79.4571
2003-09-15 00:00:00,42.5828
2003-09-16 00:00:00,38.1245
2003-09-17 00:00:00,3.8575
2003-09-18 00:00:00,50.3806
2003-09-19 00:00:00,55.8789
2003-09-22 00:00:00,-16.422
2003-09-23 00:00:00,-18.1528
2003-09-24 00:00:00,-169.4673
2003-09-25 00:00:00,-314.3616
2003-09-26 00:00:00,-239.936
2003-09-29 00:00:00,-139.2005
2003-09-30 00:00:00,-156.6174
2003-10-01 00:00:00,-137.4209
2003-10-02 00:00:00,-127.2122
2003-10-03 00:00:00,-35.3984
2003-10-06 00:00:00,23.5839
2003-10-07 00:00:00,94.5753
2003-10-08 00:00:00,110.5706
2003-10-09 00:00:00,119.0499
2003-10-10 00:00:00,137.6291
2003-10-13 00:00:00,161.2089
2003-10-14 00:00:00,160.9742
2003-10-15 00:00:00,152.2376
2003-10-16 00:00:00,49.8998
2003-10-17 00:00:00,32.6646
2003-10-20 00:00:00,34.8048
2003-10-21 00:00:00,38.8986
2003-10-22 00:00:00,23.0049
2003-10-23 00:00:00,20.0946
2003-10-24 00:00:00,-8.563
2003-10-27 00:00:00,-7.3675
2003-10-28 00:00:00,38.1661
2003-10-29 00:00:00,63.8386
2003-10-30 00:00:00,19.4329
2003-10-31 00:00:00,-33.2201
2003-11-03 00:00:00,-33.3178
2003-11-04 00:00:00,-66.1134
2003-11-05 00:00:00,-61.4182
2003-11-06 00:00:00,-43.3145
2003-11-07 00:00:00,-74.3409
2003-11-10 00:00:00,-164.3122
2003-11-11 00:00:00,-240.2631
2003-11-12 00:00:00,-142.0997
2003-11-13 00:00:00,-99.0814
2003-11-14 00:00:00,-162.2379
2003-11-17 00:00:00,-208.5626
2003-11-18 00:00:00,-209.8765
2003-11-19 00:00:00,-189.0513
2003-11-20 00:00:00,-152.3039
2003-11-21 00:00:00,-147.3125
2003-11-24 00:00:00,-81.6713
2003-11-25 00:00:00,-79.4545
2003-11-26 00:00:00,-80.8383
2003-11-28 00:00:00,-64.719
2003-12-01 00:00:00,-8.4168
2003-12-02 00:00:00,5.6387
2003-12-03 00:00:00,-18.5239
2003-12-04 00:00:00,-36.0237
2003-12-05 00:00:00,-42.8215
2003-12-08 00:00:00,-44.6986
2003-12-09 00:00:00,-59.5237
2003-12-10 00:00:00,-107.2193
2003-12-11 00:00:00,-10.603
2003-12-12 00:00:00,12.4311
2003-12-15 00:00:00,-69.3051
2003-12-16 00:00:00,-140.0944
2003-12-17 00:00:00,-169.8783
2003-12-18 00:00:00,-134.9391
2003-12-19 00:00:00,-139.9966
2003-12-22 00:00:00,-163.8327
2003-12-23 00:00:00,-122.0855
2003-12-24 00:00:00,-53.8063
2003-12-26 00:00:00,11.1448
2003-12-29 00:00:00,61.8618
2003-12-30 00:00:00,100.27
2003-12-31 00:00:00,111.8533
2004-01-02 00:00:00,115.7673
2004-01-05 00:00:00,176.6754
2004-01-06 00:00:00,162.2137
2004-01-07 00:00:00,170.6218
2004-01-08 00:00:00,201.9845
2004-01-09 00:00:00,172.4594
2004-01-12 00:00:00,160.6114
2004-01-13 00:00:00,168.8483
2004-01-14 00:00:00,136.86
2004-01-15 00:00:00,63.8702
2004-01-16 00:00:00,51.2773
2004-01-20 00:00:00,36.0252
2004-01-21 00:00:00,35.072
2004-01-22 00:00:00,12.0943
2004-01-23 00:00:00,12.6051
2004-01-26 00:00:00,30.6885
2004-01-27 00:00:00,42.6835
2004-01-28 00:00:00,9.1549
2004-01-29 00:00:00,-23.3872
2004-01-30 00:00:00,-26.4672
2004-02-02 00:00:00,-67.3509
2004-02-03 00:00:00,-97.6782
2004-02-04 00:00:00,-147.4776
2004-02-05 00:00:00,-70.0583
2004-02-06 00:00:00,-25.0082
2004-02-09 00:00:00,-20.118
2004-02-10 00:00:00,16.2352
2004-02-11 00:00:00,179.9964
2004-02-12 00:00:00,245.3519
2004-02-13 00:00:00,124.3236
2004-02-17 00:00:00,98.0724
2004-02-18 00:00:00,86.1782
2004-02-19 00:00:00,9.4112
2004-02-20 00:00:00,-76.187
2004-02-23 00:00:00,-104.2854
2004-02-24 00:00:00,-64.7083
2004-02-25 00:00:00,-15.4018
2004-02-26 00:00:00,45.2788
2004-02-27 00:00:00,128.4956
2004-03-01 00:00:00,161.8847
2004-03-02 00:00:00,120.1388
2004-03-03 00:00:00,107.9531
2004-03-04 00:00:00,185.8784
2004-03-05 00:00:00,285.4651
2004-03-08 00:00:00,213.8946
2004-03-09 00:00:00,202.7125
2004-03-10 00:00:00,203.9316
2004-03-11 00:00:00,154.9369
2004-03-12 00:00:00,130.7957
2004-03-15 00:00:00,84.6092
2004-03-16 00:00:00,49.4393
2004-03-17 00:00:00,50.5465
2004-03-18 00:00:00,32.5501
2004-03-19 00:00:00,40.8381
2004-03-22 00:00:00,20.4063
2004-03-23 00:00:00,1.3117
2004-03-24 00:00:00,-7.1913
2004-03-25 00:00:00,53.686
2004-03-26 00:00:00,87.057
2004-03-29 00:00:00,124.4078
2004-03-30 00:00:00,117.2928
2004-03-31 00:00:00,75.2336
2004-04-01 00:00:00,38.1763
2004-04-02 00:00:00,85.5352
2004-04-05 00:00:00,117.45
2004-04-06 00:00:00,85.0624
2004-04-07 00:00:00,43.5775
2004-04-08 00:00:00,66.1686
2004-04-12 00:00:00,89.125
2004-04-13 00:00:00,33.3964
2004-04-14 00:00:00,-22.0086
2004-04-15 00:00:00,171.585
2004-04-16 00:00:00,156.8065
2004-04-19 00:00:00,89.396
2004-04-20 00:00:00,46.0331
2004-04-21 00:00:00,22.454
2004-04-22 00:00:00,4.5762
2004-04-23 00:00:00,-20.954
2004-04-26 00:00:00,-77.8416
2004-04-27 00:00:00,-103.0492
2004-04-28 00:00:00,-144.7049
2004-04-29 00:00:00,-132.5127
2004-04-30 00:00:00,-175.8566
2004-05-03 00:00:00,-148.5458
2004-05-04 00:00:00,-128.1259
2004-05-05 00:00:00,-81.0781
2004-05-06 00:00:00,-76.4624
2004-05-07 00:00:00,-26.5899
2004-05-10 00:00:00,-77.8944
2004-05-11 00:00:00,-19.3145
2004-05-12 00:00:00,-16.3852
2004-05-13 00:00:00,22.8292
2004-05-14 00:00:00,-0.999
2004-05-17 00:00:00,-26.3522
2004-05-18 00:00:00,34.887
2004-05-19 00:00:00,2.8584
2004-05-20 00:00:00,-1.0618
2004-05-21 00:00:00,65.787
2004-05-24 00:00:00,152.2039
2004-05-25 00:00:00,232.7089
2004-05-26 00:00:00,235.366
2004-05-27 00:00:00,169.7857
2004-05-28 00:00:00,127.7279
2004-06-01 00:00:00,100.091
2004-06-02 00:00:00,153.0726
2004-06-03 00:00:00,124.1728
2004-06-04 00:00:00,132.5824
2004-06-07 00:00:00,165.658
2004-06-08 00:00:00,191.4133
2004-06-09 00:00:00,172.1459
2004-06-10 00:00:00,167.3586
2004-06-14 00:00:00,114.0873
2004-06-15 00:00:00,132.8101
2004-06-16 00:00:00,184.9681
2004-06-17 00:00:00,175.0163
2004-06-18 00:00:00,157.4372
2004-06-21 00:00:00,128.6688
2004-06-22 00:00:00,120.4958
2004-06-23 00:00:00,133.1264
2004-06-24 00:00:00,110.3144
2004-06-25 00:00:00,103.5911
2004-06-28 00:00:00,74.9516
2004-06-29 00:00:00,43.5867
2004-06-30 00:00:00,44.5071
2004-07-01 00:00:00,28.924
2004-07-02 00:00:00,-55.1875
2004-07-06 00:00:00,-45.1237
2004-07-07 00:00:00,-77.7565
2004-07-08 00:00:00,-101.0125
2004-07-09 00:00:00,-104.3039
2004-07-12 00:00:00,-140.7384
2004-07-13 00:00:00,-137.7157
2004-07-14 00:00:00,-118.5185
2004-07-15 00:00:00,57.7982
2004-07-16 00:00:00,34.7003
2004-07-19 00:00:00,13.8559
2004-07-20 00:00:00,17.7496
2004-07-21 00:00:00,15.6085
2004-07-22 00:00:00,-1.1776
2004-07-23 00:00:00,-26.0172
2004-07-26 00:00:00,-7.8946
2004-07-27 00:00:00,71.1936
2004-07-28 00:00:00,51.9613
2004-07-29 00:00:00,93.4626
2004-07-30 00:00:00,85.6703
2004-08-02 00:00:00,25.0775
2004-08-03 00:00:00,5.9372
2004-08-04 00:00:00,25.2338
2004-08-05 00:00:00,17.772
2004-08-06 00:00:00,-100.4269
2004-08-09 00:00:00,-111.5096
2004-08-10 00:00:00,-43.4058
2004-08-11 00:00:00,-96.9531
2004-08-12 00:00:00,-116.8989
2004-08-13 00:00:00,-69.1857
2004-08-16 00:00:00,-40.2363
2004-08-17 00:00:00,-64.226
2004-08-18 00:00:00,7.3523
2004-08-19 00:00:00,-36.6841
2004-08-20 00:00:00,-60.8989
2004-08-23 00:00:00,-32.3601
2004-08-24 00:00:00,59.0611
2004-08-25 00:00:00,162.1177
2004-08-26 00:00:00,287.929
2004-08-27 00:00:00,250.6598
2004-08-30 00:00:00,189.0607
2004-08-31 00:00:00,162.1664
2004-09-01 00:00:00,165.5545
2004-09-02 00:00:00,138.597
2004-09-03 00:00:00,117.0327
2004-09-07 00:00:00,113.7042
2004-09-08 00:00:00,113.7787
2004-09-09 00:00:00,88.3535
2004-09-10 00:00:00,83.4441
2004-09-13 00:00:00,70.9512
2004-09-14 00:00:00,53.0202
2004-09-15 00:00:00,44.9974
2004-09-16 00:00:00,79.6525
2004-09-17 00:00:00,116.6512
2004-09-20 00:00:00,142.656
2004-09-21 00:00:00,180.5635
2004-09-22 00:00:00,122.1277
2004-09-23 00:00:00,108.3551
2004-09-24 00:00:00,110.6878
2004-09-27 00:00:00,95.2721
2004-09-28 00:00:00,113.5704
2004-09-29 00:00:00,131.8343
2004-09-30 00:00:00,137.1973
2004-10-01 00:00:00,122.5545
2004-10-04 00:00:00,117.4032
2004-10-05 00:00:00,121.0356
2004-10-06 00:00:00,168.1991
2004-10-07 00:00:00,133.6228
2004-10-08 00:00:00,80.9787
2004-10-11 00:00:00,41.099
2004-10-12 00:00:00,6.2539
2004-10-13 00:00:00,85.5399
2004-10-14 00:00:00,358.4354
2004-10-15 00:00:00,289.6048
2004-10-18 00:00:00,255.6861
2004-10-19 00:00:00,212.5361
2004-10-20 00:00:00,156.8333
2004-10-21 00:00:00,137.9828
2004-10-22 00:00:00,109.2559
2004-10-25 00:00:00,96.8575
2004-10-26 00:00:00,88.4467
2004-10-27 00:00:00,109.6891
2004-10-28 00:00:00,122.1051
2004-10-29 00:00:00,128.2298
2004-11-01 00:00:00,119.2821
2004-11-02 00:00:00,120.709
2004-11-03 00:00:00,139.0603
2004-11-04 00:00:00,125.9722
2004-11-05 00:00:00,100.7895
2004-11-08 00:00:00,99.8433
2004-11-09 00:00:00,82.012
2004-11-10 00:00:00,87.143
2004-11-11 00:00:00,85.767
2004-11-12 00:00:00,86.8695
2004-11-15 00:00:00,73.7456
2004-11-16 00:00:00,65.862
2004-11-17 00:00:00,61.9278
2004-11-18 00:00:00,62.9568
2004-11-19 00:00:00,75.8766
2004-11-22 00:00:00,269.9571
2004-11-23 00:00:00,283.4496
2004-11-24 00:00:00,271.3335
2004-11-26 00:00:00,218.947
2004-11-29 00:00:00,219.7938
2004-11-30 00:00:00,160.9779
2004-12-01 00:00:00,129.9131
2004-12-02 00:00:00,91.0312
2004-12-03 00:00:00,51.5996
2004-12-06 00:00:00,68.7852
2004-12-07 00:00:00,50.9979
2004-12-08 00:00:00,35.5407
2004-12-09 00:00:00,34.7167
2004-12-10 00:00:00,58.0853
2004-12-13 00:00:00,51.137
2004-12-14 00:00:00,52.2576
2004-12-15 00:00:00,43.4117
2004-12-16 00:00:00,78.3685
2004-12-17 00:00:00,42.6916
2004-12-20 00:00:00,-59.255
2004-12-21 00:00:00,-92.4406
2004-12-22 00:00:00,-63.4123
2004-12-23 00:00:00,-58.8889
2004-12-27 00:00:00,-64.7919
2004-12-28 00:00:00,-69.7252
2004-12-29 00:00:00,-14.3966
2004-12-30 00:00:00,19.9947
2004-12-31 00:00:00,9.2085
2005-01-03 00:00:00,-60.5299
2005-01-04 00:00:00,-19.0096
2005-01-05 00:00:00,19.571
2005-01-06 00:00:00,-14.7408
2005-01-07 00:00:00,246.872
2005-01-10 00:00:00,258.1795
2005-01-11 00:00:00,60.8586
2005-01-12 00:00:00,1.9904
2005-01-13 00:00:00,261.184
2005-01-14 00:00:00,183.3902
2005-01-18 00:00:00,143.4374
2005-01-19 00:00:00,124.4071
2005-01-20 00:00:00,106.7498
2005-01-21 00:00:00,99.115
2005-01-24 00:00:00,94.4141
2005-01-25 00:00:00,103.0529
2005-01-26 00:00:00,96.4062
2005-01-27 00:00:00,93.7906
2005-01-28 00:00:00,108.7581
2005-01-31 00:00:00,161.9445
2005-02-01 00:00:00,170.7425
2005-02-02 00:00:00,194.0842
2005-02-03 00:00:00,152.0996
2005-02-04 00:00:00,137.9202
2005-02-07 00:00:00,120.1567
2005-02-08 00:00:00,131.3288
2005-02-09 00:00:00,103.2736
2005-02-10 00:00:00,67.4088
2005-02-11 00:00:00,102.1371
2005-02-14 00:00:00,141.9914
2005-02-15 00:00:00,188.001
2005-02-16 00:00:00,188.2254
2005-02-17 00:00:00,162.4167
2005-02-18 00:00:00,118.998
2005-02-22 00:00:00,95.6097
2005-02-23 00:00:00,98.6204
2005-02-24 00:00:00,101.9075
2005-02-25 00:00:00,95.3787
2005-02-28 00:00:00,-408.5551
2005-03-01 00:00:00,-304.8719
2005-03-02 00:00:00,-223.3738
2005-03-03 00:00:00,-174.7535
2005-03-04 00:00:00,-138.47
2005-03-07 00:00:00,-114.1501
2005-03-08 00:00:00,-103.1447
2005-03-09 00:00:00,-93.858
2005-03-10 00:00:00,-82.2978
2005-03-11 00:00:00,-72.5117
2005-03-14 00:00:00,-65.8977
2005-03-15 00:00:00,-58.9135
2005-03-16 00:00:00,-52.6732
2005-03-17 00:00:00,-46.6949
2005-03-18 00:00:00,-40.5093
2005-03-21 00:00:00,-35.0335
2005-03-22 00:00:00,-33.3379
2005-03-23 00:00:00,-32.9936
2005-03-24 00:00:00,-27.5828
2005-03-28 00:00:00,23.9828
2005-03-29 00:00:00,-2.2848
2005-03-30 00:00:00,31.2279
2005-03-31 00:00:00,5.7797
2005-04-01 00:00:00,-36.7415
2005-04-04 00:00:00,-53.8574
2005-04-05 00:00:00,6.8117
2005-04-06 00:00:00,48.7635
2005-04-07 00:00:00,95.2091
2005-04-08 00:00:00,140.1255
2005-04-11 00:00:00,39.6904
2005-04-12 00:00:00,26.6671
2005-04-13 00:00:00,-96.8566
2005-04-14 00:00:00,-335.5987
2005-04-15 00:00:00,-325.6117
2005-04-18 00:00:00,-254.1117
2005-04-19 00:00:00,-154.0152
2005-04-20 00:00:00,-140.4807
2005-04-21 00:00:00,-104.7174
2005-04-22 00:00:00,-110.5392
2005-04-25 00:00:00,-77.1408
2005-04-26 00:00:00,-70.7429
2005-04-27 00:00:00,-77.5227
2005-04-28 00:00:00,-75.2661
2005-04-29 00:00:00,-66.2922
2005-05-02 00:00:00,-49.9517
2005-05-03 00:00:00,-47.2298
2005-05-04 00:00:00,-31.3025
2005-05-05 00:00:00,-26.8223
2005-05-06 00:00:00,-7.4256
2005-05-09 00:00:00,2.6307
2005-05-10 00:00:00,-4.4906
2005-05-11 00:00:00,-190.6911
2005-05-12 00:00:00,-189.6999
2005-05-13 00:00:00,-149.0284
2005-05-16 00:00:00,-89.7109
2005-05-17 00:00:00,-92.0121
2005-05-18 00:00:00,7.5501
2005-05-19 00:00:00,90.8863
2005-05-20 00:00:00,120.1286
2005-05-23 00:00:00,229.9115
2005-05-24 00:00:00,212.5851
2005-05-25 00:00:00,181.8083
2005-05-26 00:00:00,176.3994
2005-05-27 00:00:00,159.3372
2005-05-31 00:00:00,117.2504
2005-06-01 00:00:00,110.4139
2005-06-02 00:00:00,85.7316
2005-06-03 00:00:00,18.8986
2005-06-06 00:00:00,11.543
2005-06-07 00:00:00,-28.9764
2005-06-08 00:00:00,-29.3767
2005-06-09 00:00:00,-15.138
2005-06-10 00:00:00,-69.8347
2005-06-13 00:00:00,-81.8337
2005-06-14 00:00:00,-91.5424
2005-06-15 00:00:00,-56.9831
2005-06-16 00:00:00,-28.4478
2005-06-17 00:00:00,-2.2648
2005-06-20 00:00:00,-28.9082
2005-06-21 00:00:00,-21.3407
2005-06-22 00:00:00,15.0085
2005-06-23 00:00:00,55.5389
2005-06-24 00:00:00,9.7226
2005-06-27 00:00:00,-40.1121
2005-06-28 00:00:00,-29.6217
2005-06-29 00:00:00,-82.3441
2005-06-30 00:00:00,-61.3668
2005-07-01 00:00:00,-70.7269
2005-07-05 00:00:00,25.8088
2005-07-06 00:00:00,26.7649
2005-07-07 00:00:00,5.3786
2005-07-08 00:00:00,64.0705
2005-07-11 00:00:00,75.5126
2005-07-12 00:00:00,70.8348
2005-07-13 00:00:00,71.9472
2005-07-14 00:00:00,316.7504
2005-07-15 00:00:00,256.3303
2005-07-18 00:00:00,223.3677
2005-07-19 00:00:00,205.2415
2005-07-20 00:00:00,188.6803
2005-07-21 00:00:00,153.1257
2005-07-22 00:00:00,136.6835
2005-07-25 00:00:00,119.4622
2005-07-26 00:00:00,99.1017
2005-07-27 00:00:00,85.8771
2005-07-28 00:00:00,81.1738
2005-07-29 00:00:00,60.5461
2005-08-01 00:00:00,43.6435
2005-08-02 00:00:00,52.2854
2005-08-03 00:00:00,47.8864
2005-08-04 00:00:00,27.6998
2005-08-05 00:00:00,27.1697
2005-08-08 00:00:00,23.2182
2005-08-09 00:00:00,63.161
2005-08-10 00:00:00,75.444
2005-08-11 00:00:00,83.6534
2005-08-12 00:00:00,238.3803
2005-08-15 00:00:00,395.5156
2005-08-16 00:00:00,234.8173
2005-08-17 00:00:00,192.1812
2005-08-18 00:00:00,122.773
2005-08-19 00:00:00,92.721
2005-08-22 00:00:00,74.9933
2005-08-23 00:00:00,56.8798
2005-08-24 00:00:00,68.2959
2005-08-25 00:00:00,60.0522
2005-08-26 00:00:00,42.3555
2005-08-29 00:00:00,33.3292
2005-08-30 00:00:00,61.9029
2005-08-31 00:00:00,72.3703
2005-09-01 00:00:00,57.602
2005-09-02 00:00:00,47.2458
2005-09-06 00:00:00,168.713
2005-09-07 00:00:00,203.6208
2005-09-08 00:00:00,244.697
2005-09-09 00:00:00,251.4245
2005-09-12 00:00:00,208.6126
2005-09-13 00:00:00,152.1165
2005-09-14 00:00:00,102.4698
2005-09-15 00:00:00,79.6658
2005-09-16 00:00:00,102.0513
2005-09-19 00:00:00,131.0776
2005-09-20 00:00:00,145.1325
2005-09-21 00:00:00,103.8165
2005-09-22 00:00:00,82.4204
2005-09-23 00:00:00,102.6103
2005-09-26 00:00:00,125.7018
2005-09-27 00:00:00,110.8219
2005-09-28 00:00:00,36.7885
2005-09-29 00:00:00,43.5608
2005-09-30 00:00:00,82.6836
2005-10-03 00:00:00,127.6147
2005-10-04 00:00:00,120.556
2005-10-05 00:00:00,65.9071
2005-10-06 00:00:00,-10.9034
2005-10-07 00:00:00,-58.9417
2005-10-10 00:00:00,-81.5653
2005-10-11 00:00:00,-58.0014
2005-10-12 00:00:00,-179.8265
2005-10-13 00:00:00,0.7229
2005-10-14 00:00:00,82.3122
2005-10-17 00:00:00,58.8568
2005-10-18 00:00:00,19.0783
2005-10-19 00:00:00,70.84
2005-10-20 00:00:00,167.4996
2005-10-21 00:00:00,158.8758
2005-10-24 00:00:00,152.1761
2005-10-25 00:00:00,133.9814
2005-10-26 00:00:00,141.2614
2005-10-27 00:00:00,93.3707
2005-10-28 00:00:00,51.5538
2005-10-31 00:00:00,106.4554
2005-11-01 00:00:00,115.7455
2005-11-02 00:00:00,145.3937
2005-11-03 00:00:00,181.9061
2005-11-04 00:00:00,145.8768
2005-11-07 00:00:00,135.0676
2005-11-08 00:00:00,102.122
2005-11-09 00:00:00,108.663
2005-11-10 00:00:00,96.1451
2005-11-11 00:00:00,114.4074
2005-11-14 00:00:00,96.0778
2005-11-15 00:00:00,107.397
2005-11-16 00:00:00,149.9436
2005-11-17 00:00:00,147.6377
2005-11-18 00:00:00,132.3758
2005-11-21 00:00:00,117.9607
2005-11-22 00:00:00,139.8813
2005-11-23 00:00:00,153.4233
2005-11-25 00:00:00,165.7531
2005-11-28 00:00:00,165.1374
2005-11-29 00:00:00,118.6562
2005-11-30 00:00:00,96.8618
2005-12-01 00:00:00,140.668
2005-12-02 00:00:00,147.3781
2005-12-05 00:00:00,126.4133
2005-12-06 00:00:00,145.778
2005-12-07 00:00:00,126.1935
2005-12-08 00:00:00,111.0068
2005-12-09 00:00:00,109.5896
2005-12-12 00:00:00,113.8537
2005-12-13 00:00:00,102.1587
2005-12-14 00:00:00,39.0939
2005-12-15 00:00:00,39.2052
2005-12-16 00:00:00,19.6772
2005-12-19 00:00:00,17.8279
2005-12-20 00:00:00,15.7932
2005-12-21 00:00:00,55.8831
2005-12-22 00:00:00,80.9888
2005-12-23 00:00:00,56.6617
2005-12-27 00:00:00,83.0478
2005-12-28 00:00:00,51.8908
2005-12-29 00:00:00,-47.0736
2005-12-30 00:00:00,-93.1194
2006-01-03 00:00:00,47.1923
2006-01-04 00:00:00,114.6576
2006-01-05 00:00:00,62.4407
2006-01-06 00:00:00,139.5685
2006-01-09 00:00:00,145.7694
2006-01-10 00:00:00,252.7265
2006-01-11 00:00:00,316.0785
2006-01-12 00:00:00,249.4801
2006-01-13 00:00:00,201.558
2006-01-17 00:00:00,155.212
2006-01-18 00:00:00,99.0817
2006-01-19 00:00:00,43.9194
2006-01-20 00:00:00,-0.4895
2006-01-23 00:00:00,2.9359
2006-01-24 00:00:00,-11.7249
2006-01-25 00:00:00,-51.3518
2006-01-26 00:00:00,-81.2876
2006-01-27 00:00:00,-95.914
2006-01-30 00:00:00,-65.0135
2006-01-31 00:00:00,-51.1998
2006-02-01 00:00:00,-47.6858
2006-02-02 00:00:00,-88.5667
2006-02-03 00:00:00,-107.5622
2006-02-06 00:00:00,-145.6963
2006-02-07 00:00:00,-140.9745
2006-02-08 00:00:00,-123.603
2006-02-09 00:00:00,-136.9424
2006-02-10 00:00:00,-129.4787
2006-02-13 00:00:00,-126.8643
2006-02-14 00:00:00,-94.0985
2006-02-15 00:00:00,-60.3086
2006-02-16 00:00:00,-21.9998
2006-02-17 00:00:00,-18.2454
2006-02-21 00:00:00,-27.2029
2006-02-22 00:00:00,-2.4625
2006-02-23 00:00:00,46.7991
2006-02-24 00:00:00,44.2046
2006-02-27 00:00:00,29.9579
2006-02-28 00:00:00,-8.2119
2006-03-01 00:00:00,-24.9917
2006-03-02 00:00:00,4.0083
2006-03-03 00:00:00,-29.2602
2006-03-06 00:00:00,-115.9082
2006-03-07 00:00:00,-99.6634
2006-03-08 00:00:00,-92.1067
2006-03-09 00:00:00,-123.5149
2006-03-10 00:00:00,-151.5017
2006-03-13 00:00:00,-81.5081
2006-03-14 00:00:00,-50.7304
2006-03-15 00:00:00,-53.4584
2006-03-16 00:00:00,-86.6847
2006-03-17 00:00:00,-88.0758
2006-03-20 00:00:00,-88.4434
