date,DX
2003-04-09 00:00:00,1.1699
2003-04-10 00:00:00,1.1699
2003-04-11 00:00:00,32.6897
2003-04-14 00:00:00,32.6897
2003-04-15 00:00:00,36.2381
2003-04-16 00:00:00,42.3196
2003-04-17 00:00:00,45.2146
2003-04-21 00:00:00,45.2146
2003-04-22 00:00:00,29.7063
2003-04-23 00:00:00,29.3681
2003-04-24 00:00:00,35.8799
2003-04-25 00:00:00,35.8799
2003-04-28 00:00:00,22.9778
2003-04-29 00:00:00,16.8319
2003-04-30 00:00:00,11.271
2003-05-01 00:00:00,10.1096
2003-05-02 00:00:00,4.3756
2003-05-05 00:00:00,35.873
2003-05-06 00:00:00,45.6918
2003-05-07 00:00:00,48.4607
2003-05-08 00:00:00,48.4607
2003-05-09 00:00:00,51.1398
2003-05-12 00:00:00,53.7474
2003-05-13 00:00:00,55.4407
2003-05-14 00:00:00,55.4407
2003-05-15 00:00:00,55.5191
2003-05-16 00:00:00,50.2292
2003-05-19 00:00:00,44.249
2003-05-20 00:00:00,32.6288
2003-05-21 00:00:00,32.6288
2003-05-22 00:00:00,36.4514
2003-05-23 00:00:00,37.1777
2003-05-27 00:00:00,42.2703
2003-05-28 00:00:00,42.2703
2003-05-29 00:00:00,35.3621
2003-05-30 00:00:00,25.8426
2003-06-02 00:00:00,19.62
2003-06-03 00:00:00,13.9186
2003-06-04 00:00:00,15.9429
2003-06-05 00:00:00,15.9429
2003-06-06 00:00:00,21.0835
2003-06-09 00:00:00,9.1395
2003-06-10 00:00:00,13.5402
2003-06-11 00:00:00,17.2527
2003-06-12 00:00:00,23.0985
2003-06-13 00:00:00,15.6598
2003-06-16 00:00:00,20.7038
2003-06-17 00:00:00,24.1364
2003-06-18 00:00:00,36.4708
2003-06-19 00:00:00,37.8811
2003-06-20 00:00:00,37.8811
2003-06-23 00:00:00,34.0759
2003-06-24 00:00:00,33.3014
2003-06-25 00:00:00,33.0317
2003-06-26 00:00:00,32.7491
2003-06-27 00:00:00,26.5237
2003-06-30 00:00:00,26.5237
2003-07-01 00:00:00,24.1773
2003-07-02 00:00:00,28.0403
2003-07-03 00:00:00,30.5787
2003-07-07 00:00:00,39.9446
2003-07-08 00:00:00,43.9853
2003-07-09 00:00:00,43.9853
2003-07-10 00:00:00,28.5607
2003-07-11 00:00:00,29.4871
2003-07-14 00:00:00,35.3684
2003-07-15 00:00:00,23.4462
2003-07-16 00:00:00,22.1593
2003-07-17 00:00:00,35.5891
2003-07-18 00:00:00,38.3019
2003-07-21 00:00:00,35.6839
2003-07-22 00:00:00,37.6691
2003-07-23 00:00:00,36.5599
2003-07-24 00:00:00,43.0774
2003-07-25 00:00:00,43.8643
2003-07-28 00:00:00,43.8643
2003-07-29 00:00:00,33.9017
2003-07-30 00:00:00,24.5552
2003-07-31 00:00:00,31.0672
2003-08-01 00:00:00,31.0672
2003-08-04 00:00:00,21.7518
2003-08-05 00:00:00,17.3617
2003-08-06 00:00:00,4.1808
2003-08-07 00:00:00,2.5641
2003-08-08 00:00:00,3.3535
2003-08-11 00:00:00,1.4078
2003-08-12 00:00:00,0.3035
2003-08-13 00:00:00,11.286
2003-08-14 00:00:00,11.286
2003-08-15 00:00:00,4.6619
2003-08-18 00:00:00,11.4026
2003-08-19 00:00:00,12.1716
2003-08-20 00:00:00,26.0268
2003-08-21 00:00:00,32.0409
2003-08-22 00:00:00,24.3918
2003-08-25 00:00:00,20.9621
2003-08-26 00:00:00,23.3985
2003-08-27 00:00:00,29.2787
2003-08-28 00:00:00,38.2801
2003-08-29 00:00:00,44.5993
2003-09-02 00:00:00,45.0691
2003-09-03 00:00:00,48.901
2003-09-04 00:00:00,48.901
2003-09-05 00:00:00,39.6489
2003-09-08 00:00:00,39.6489
2003-09-09 00:00:00,30.8879
2003-09-10 00:00:00,30.6414
2003-09-11 00:00:00,33.031
2003-09-12 00:00:00,37.4425
2003-09-15 00:00:00,32.4566
2003-09-16 00:00:00,32.4566
2003-09-17 00:00:00,23.4467
2003-09-18 00:00:00,32.0492
2003-09-19 00:00:00,32.8307
2003-09-22 00:00:00,20.4372
2003-09-23 00:00:00,19.5166
2003-09-24 00:00:00,2.9919
2003-09-25 00:00:00,10.5888
2003-09-26 00:00:00,12.0697
2003-09-29 00:00:00,7.4335
2003-09-30 00:00:00,10.7
2003-10-01 00:00:00,14.4817
2003-10-02 00:00:00,14.4817
2003-10-03 00:00:00,4.5154
2003-10-06 00:00:00,11.3791
2003-10-07 00:00:00,24.5053
2003-10-08 00:00:00,25.8961
2003-10-09 00:00:00,27.3057
2003-10-10 00:00:00,28.8401
2003-10-13 00:00:00,35.0273
2003-10-14 00:00:00,38.1411
2003-10-15 00:00:00,40.6018
2003-10-16 00:00:00,5.284
2003-10-17 00:00:00,5.284
2003-10-20 00:00:00,4.6134
2003-10-21 00:00:00,5.3747
2003-10-22 00:00:00,4.3519
2003-10-23 00:00:00,2.9988
2003-10-24 00:00:00,2.3332
2003-10-27 00:00:00,1.7173
2003-10-28 00:00:00,10.725
2003-10-29 00:00:00,12.3914
2003-10-30 00:00:00,4.9369
2003-10-31 00:00:00,3.5525
2003-11-03 00:00:00,3.5525
2003-11-04 00:00:00,0.4525
2003-11-05 00:00:00,1.5078
2003-11-06 00:00:00,1.1614
2003-11-07 00:00:00,4.5881
2003-11-10 00:00:00,14.1443
2003-11-11 00:00:00,19.1734
2003-11-12 00:00:00,6.4151
2003-11-13 00:00:00,6.4151
2003-11-14 00:00:00,15.5717
2003-11-17 00:00:00,19.8293
2003-11-18 00:00:00,26.8857
2003-11-19 00:00:00,27.8879
2003-11-20 00:00:00,19.6404
2003-11-21 00:00:00,22.6915
2003-11-24 00:00:00,10.502
2003-11-25 00:00:00,10.502
2003-11-26 00:00:00,15.427
2003-11-28 00:00:00,15.427
2003-12-01 00:00:00,2.1207
2003-12-02 00:00:00,1.3325
2003-12-03 00:00:00,8.0557
2003-12-04 00:00:00,10.7584
2003-12-05 00:00:00,11.3359
2003-12-08 00:00:00,15.9184
2003-12-09 00:00:00,12.6622
2003-12-10 00:00:00,18.871
2003-12-11 00:00:00,5.7429
2003-12-12 00:00:00,5.7429
2003-12-15 00:00:00,14.7464
2003-12-16 00:00:00,15.555
2003-12-17 00:00:00,18.5373
2003-12-18 00:00:00,17.5442
2003-12-19 00:00:00,21.4247
2003-12-22 00:00:00,26.2525
2003-12-23 00:00:00,24.9421
2003-12-24 00:00:00,11.9017
2003-12-26 00:00:00,6.0747
2003-12-29 00:00:00,1.7188
2003-12-30 00:00:00,3.9288
2003-12-31 00:00:00,4.4217
2004-01-02 00:00:00,8.0627
2004-01-05 00:00:00,17.6671
2004-01-06 00:00:00,18.0894
2004-01-07 00:00:00,23.7171
2004-01-08 00:00:00,34.1681
2004-01-09 00:00:00,38.1335
2004-01-12 00:00:00,38.1335
2004-01-13 00:00:00,45.7387
2004-01-14 00:00:00,43.8988
2004-01-15 00:00:00,19.472
2004-01-16 00:00:00,19.472
2004-01-20 00:00:00,13.4561
2004-01-21 00:00:00,15.5694
2004-01-22 00:00:00,11.36
2004-01-23 00:00:00,11.36
2004-01-26 00:00:00,15.7166
2004-01-27 00:00:00,18.227
2004-01-28 00:00:00,11.113
2004-01-29 00:00:00,7.2607
2004-01-30 00:00:00,8.3252
2004-02-02 00:00:00,2.3204
2004-02-03 00:00:00,0.9346
2004-02-04 00:00:00,4.1877
2004-02-05 00:00:00,9.0869
2004-02-06 00:00:00,9.0869
2004-02-09 00:00:00,9.0869
2004-02-10 00:00:00,13.1779
2004-02-11 00:00:00,23.6148
2004-02-12 00:00:00,25.1306
2004-02-13 00:00:00,10.341
2004-02-17 00:00:00,10.341
2004-02-18 00:00:00,9.4106
2004-02-19 00:00:00,1.7518
2004-02-20 00:00:00,4.942
2004-02-23 00:00:00,9.8724
2004-02-24 00:00:00,4.8643
2004-02-25 00:00:00,2.066
2004-02-26 00:00:00,2.7162
2004-02-27 00:00:00,15.255
2004-03-01 00:00:00,18.9217
2004-03-02 00:00:00,17.0182
2004-03-03 00:00:00,13.76
2004-03-04 00:00:00,26.7651
2004-03-05 00:00:00,45.7456
2004-03-08 00:00:00,45.7456
2004-03-09 00:00:00,48.6063
2004-03-10 00:00:00,53.8984
2004-03-11 00:00:00,53.8984
2004-03-12 00:00:00,53.8984
2004-03-15 00:00:00,37.397
2004-03-16 00:00:00,24.0151
2004-03-17 00:00:00,24.0151
2004-03-18 00:00:00,21.1596
2004-03-19 00:00:00,29.1168
2004-03-22 00:00:00,24.7492
2004-03-23 00:00:00,24.2914
2004-03-24 00:00:00,24.2914
2004-03-25 00:00:00,34.578
2004-03-26 00:00:00,38.017
2004-03-29 00:00:00,42.4734
2004-03-30 00:00:00,42.4734
2004-03-31 00:00:00,35.7774
2004-04-01 00:00:00,30.3221
2004-04-02 00:00:00,35.7562
2004-04-05 00:00:00,39.0898
2004-04-06 00:00:00,38.9174
2004-04-07 00:00:00,30.2481
2004-04-08 00:00:00,32.8431
2004-04-12 00:00:00,33.7085
2004-04-13 00:00:00,22.8751
2004-04-14 00:00:00,14.8857
2004-04-15 00:00:00,35.7207
2004-04-16 00:00:00,35.7207
2004-04-19 00:00:00,26.5578
2004-04-20 00:00:00,23.0343
2004-04-21 00:00:00,20.5482
2004-04-22 00:00:00,17.1387
2004-04-23 00:00:00,16.3394
2004-04-26 00:00:00,15.6472
2004-04-27 00:00:00,11.3244
2004-04-28 00:00:00,6.5893
2004-04-29 00:00:00,1.8967
2004-04-30 00:00:00,4.1492
2004-05-03 00:00:00,4.1492
2004-05-04 00:00:00,7.1394
2004-05-05 00:00:00,4.2856
2004-05-06 00:00:00,5.084
2004-05-07 00:00:00,6.1748
2004-05-10 00:00:00,2.0435
2004-05-11 00:00:00,5.4107
2004-05-12 00:00:00,3.2575
2004-05-13 00:00:00,7.9578
2004-05-14 00:00:00,1.7929
2004-05-17 00:00:00,0.5836
2004-05-18 00:00:00,3.6622
2004-05-19 00:00:00,1.6352
2004-05-20 00:00:00,1.6352
2004-05-21 00:00:00,1.3061
2004-05-24 00:00:00,10.8149
2004-05-25 00:00:00,18.0569
2004-05-26 00:00:00,21.044
2004-05-27 00:00:00,18.0247
2004-05-28 00:00:00,17.6814
2004-06-01 00:00:00,14.3549
2004-06-02 00:00:00,25.6492
2004-06-03 00:00:00,25.6492
2004-06-04 00:00:00,28.4515
2004-06-07 00:00:00,35.6226
2004-06-08 00:00:00,39.6356
2004-06-09 00:00:00,41.8743
2004-06-10 00:00:00,43.9802
2004-06-14 00:00:00,30.5734
2004-06-15 00:00:00,34.7746
2004-06-16 00:00:00,49.8989
2004-06-17 00:00:00,49.8989
2004-06-18 00:00:00,51.4938
2004-06-21 00:00:00,46.0556
2004-06-22 00:00:00,46.0556
2004-06-23 00:00:00,50.7334
2004-06-24 00:00:00,50.7334
2004-06-25 00:00:00,50.7334
2004-06-28 00:00:00,36.0442
2004-06-29 00:00:00,23.2419
2004-06-30 00:00:00,23.2419
2004-07-01 00:00:00,23.2419
2004-07-02 00:00:00,5.0318
2004-07-06 00:00:00,2.2995
2004-07-07 00:00:00,9.2378
2004-07-08 00:00:00,11.0247
2004-07-09 00:00:00,11.0247
2004-07-12 00:00:00,21.4908
2004-07-13 00:00:00,21.4908
2004-07-14 00:00:00,16.3883
2004-07-15 00:00:00,19.0241
2004-07-16 00:00:00,19.0241
2004-07-19 00:00:00,14.1859
2004-07-20 00:00:00,13.0294
2004-07-21 00:00:00,17.1259
2004-07-22 00:00:00,14.0221
2004-07-23 00:00:00,7.7936
2004-07-26 00:00:00,7.7936
2004-07-27 00:00:00,18.8083
2004-07-28 00:00:00,14.2764
2004-07-29 00:00:00,17.5855
2004-07-30 00:00:00,19.03
2004-08-02 00:00:00,9.2849
2004-08-03 00:00:00,9.2849
2004-08-04 00:00:00,12.917
2004-08-05 00:00:00,14.5378
2004-08-06 00:00:00,1.9965
2004-08-09 00:00:00,1.9965
2004-08-10 00:00:00,8.3163
2004-08-11 00:00:00,7.3727
2004-08-12 00:00:00,7.3727
2004-08-13 00:00:00,11.4561
2004-08-16 00:00:00,15.4699
2004-08-17 00:00:00,11.9491
2004-08-18 00:00:00,18.4477
2004-08-19 00:00:00,16.8092
2004-08-20 00:00:00,16.8092
2004-08-23 00:00:00,19.4678
2004-08-24 00:00:00,25.5502
2004-08-25 00:00:00,34.7102
2004-08-26 00:00:00,46.4439
2004-08-27 00:00:00,46.4439
2004-08-30 00:00:00,45.8715
2004-08-31 00:00:00,47.1224
2004-09-01 00:00:00,52.3623
2004-09-02 00:00:00,52.3623
2004-09-03 00:00:00,52.9092
2004-09-07 00:00:00,54.2658
2004-09-08 00:00:00,56.1377
2004-09-09 00:00:00,49.3637
2004-09-10 00:00:00,49.3637
2004-09-13 00:00:00,46.8922
2004-09-14 00:00:00,37.6448
2004-09-15 00:00:00,37.6448
2004-09-16 00:00:00,46.5098
2004-09-17 00:00:00,50.1173
2004-09-20 00:00:00,53.3239
2004-09-21 00:00:00,57.5816
2004-09-22 00:00:00,47.2552
2004-09-23 00:00:00,47.2552
2004-09-24 00:00:00,50.0454
2004-09-27 00:00:00,44.8821
2004-09-28 00:00:00,46.7507
2004-09-29 00:00:00,50.0294
2004-09-30 00:00:00,52.2554
2004-10-01 00:00:00,52.2554
2004-10-04 00:00:00,52.2554
2004-10-05 00:00:00,55.0466
2004-10-06 00:00:00,60.4594
2004-10-07 00:00:00,61.2259
2004-10-08 00:00:00,50.0588
2004-10-11 00:00:00,39.5558
2004-10-12 00:00:00,31.2458
2004-10-13 00:00:00,39.3957
2004-10-14 00:00:00,62.8966
2004-10-15 00:00:00,62.8966
2004-10-18 00:00:00,67.8342
2004-10-19 00:00:00,69.0498
2004-10-20 00:00:00,61.9627
2004-10-21 00:00:00,63.2645
2004-10-22 00:00:00,59.5765
2004-10-25 00:00:00,60.0515
2004-10-26 00:00:00,60.6526
2004-10-27 00:00:00,67.0416
2004-10-28 00:00:00,70.2113
2004-10-29 00:00:00,71.9506
2004-11-01 00:00:00,72.0557
2004-11-02 00:00:00,73.4856
2004-11-03 00:00:00,76.6052
2004-11-04 00:00:00,76.6052
2004-11-05 00:00:00,53.6189
2004-11-08 00:00:00,54.8146
2004-11-09 00:00:00,50.4596
2004-11-10 00:00:00,52.9003
2004-11-11 00:00:00,53.0163
2004-11-12 00:00:00,53.7951
2004-11-15 00:00:00,48.8023
2004-11-16 00:00:00,48.8023
2004-11-17 00:00:00,46.0701
2004-11-18 00:00:00,46.0701
2004-11-19 00:00:00,51.5996
2004-11-22 00:00:00,68.2436
2004-11-23 00:00:00,68.2436
2004-11-24 00:00:00,72.3326
2004-11-26 00:00:00,73.0758
2004-11-29 00:00:00,77.4193
2004-11-30 00:00:00,74.6175
2004-12-01 00:00:00,68.5469
2004-12-02 00:00:00,56.7097
2004-12-03 00:00:00,38.2384
2004-12-06 00:00:00,41.3398
2004-12-07 00:00:00,42.54
2004-12-08 00:00:00,39.4148
2004-12-09 00:00:00,39.4148
2004-12-10 00:00:00,43.8296
2004-12-13 00:00:00,43.164
2004-12-14 00:00:00,43.164
2004-12-15 00:00:00,40.5695
2004-12-16 00:00:00,46.3673
2004-12-17 00:00:00,38.3579
2004-12-20 00:00:00,19.5547
2004-12-21 00:00:00,18.6895
2004-12-22 00:00:00,20.9111
2004-12-23 00:00:00,20.9111
2004-12-27 00:00:00,24.4023
2004-12-28 00:00:00,19.2905
2004-12-29 00:00:00,22.2483
2004-12-30 00:00:00,22.4532
2004-12-31 00:00:00,21.1759
2005-01-03 00:00:00,11.9263
2005-01-04 00:00:00,13.6725
2005-01-05 00:00:00,13.6725
2005-01-06 00:00:00,8.8882
2005-01-07 00:00:00,29.3945
2005-01-10 00:00:00,32.9932
2005-01-11 00:00:00,11.9913
2005-01-12 00:00:00,7.9606
2005-01-13 00:00:00,33.5103
2005-01-14 00:00:00,31.0826
2005-01-18 00:00:00,31.0826
2005-01-19 00:00:00,32.983
2005-01-20 00:00:00,31.576
2005-01-21 00:00:00,32.4625
2005-01-24 00:00:00,32.9611
2005-01-25 00:00:00,35.8953
2005-01-26 00:00:00,35.8953
2005-01-27 00:00:00,36.3901
2005-01-28 00:00:00,39.4569
2005-01-31 00:00:00,49.0036
2005-02-01 00:00:00,49.0036
2005-02-02 00:00:00,53.4545
2005-02-03 00:00:00,51.1189
2005-02-04 00:00:00,51.1189
2005-02-07 00:00:00,52.0621
2005-02-08 00:00:00,56.3475
2005-02-09 00:00:00,51.5018
2005-02-10 00:00:00,41.8442
2005-02-11 00:00:00,47.8686
2005-02-14 00:00:00,53.9974
2005-02-15 00:00:00,60.8559
2005-02-16 00:00:00,62.3966
2005-02-17 00:00:00,63.3193
2005-02-18 00:00:00,56.1997
2005-02-22 00:00:00,50.6687
2005-02-23 00:00:00,50.9543
2005-02-24 00:00:00,52.6104
2005-02-25 00:00:00,53.757
2005-02-28 00:00:00,46.5673
2005-03-01 00:00:00,46.5673
2005-03-02 00:00:00,46.6371
2005-03-03 00:00:00,49.1367
2005-03-04 00:00:00,49.1367
2005-03-07 00:00:00,48.49
2005-03-08 00:00:00,50.604
2005-03-09 00:00:00,51.7797
2005-03-10 00:00:00,51.7797
2005-03-11 00:00:00,50.7466
2005-03-14 00:00:00,51.0442
2005-03-15 00:00:00,49.8528
2005-03-16 00:00:00,45.8057
2005-03-17 00:00:00,43.8139
2005-03-18 00:00:00,41.8105
2005-03-21 00:00:00,39.8694
2005-03-22 00:00:00,40.1622
2005-03-23 00:00:00,41.2662
2005-03-24 00:00:00,41.2662
2005-03-28 00:00:00,41.3207
2005-03-29 00:00:00,43.1178
2005-03-30 00:00:00,43.1178
2005-03-31 00:00:00,43.5738
2005-04-01 00:00:00,45.6009
2005-04-04 00:00:00,46.4153
2005-04-05 00:00:00,41.3618
2005-04-06 00:00:00,38.2826
2005-04-07 00:00:00,33.2443
2005-04-08 00:00:00,29.5444
2005-04-11 00:00:00,34.0342
2005-04-12 00:00:00,34.0342
2005-04-13 00:00:00,38.3598
2005-04-14 00:00:00,46.4584
2005-04-15 00:00:00,49.526
2005-04-18 00:00:00,51.9058
2005-04-19 00:00:00,45.4753
2005-04-20 00:00:00,46.3766
2005-04-21 00:00:00,46.3766
2005-04-22 00:00:00,48.5674
2005-04-25 00:00:00,48.4397
2005-04-26 00:00:00,45.2213
2005-04-27 00:00:00,46.7346
2005-04-28 00:00:00,47.4116
2005-04-29 00:00:00,47.4636
2005-05-02 00:00:00,44.3058
2005-05-03 00:00:00,43.6121
2005-05-04 00:00:00,39.9916
2005-05-05 00:00:00,39.4286
2005-05-06 00:00:00,38.9244
2005-05-09 00:00:00,37.8749
2005-05-10 00:00:00,39.5572
2005-05-11 00:00:00,50.3972
2005-05-12 00:00:00,50.3972
2005-05-13 00:00:00,50.3972
2005-05-16 00:00:00,45.8493
2005-05-17 00:00:00,45.8493
2005-05-18 00:00:00,27.2031
2005-05-19 00:00:00,26.2324
2005-05-20 00:00:00,26.2324
2005-05-23 00:00:00,8.9577
2005-05-24 00:00:00,8.3335
2005-05-25 00:00:00,8.3335
2005-05-26 00:00:00,1.2626
2005-05-27 00:00:00,1.2626
2005-05-31 00:00:00,4.2697
2005-06-01 00:00:00,4.1144
2005-06-02 00:00:00,6.029
2005-06-03 00:00:00,18.1391
2005-06-06 00:00:00,19.3939
2005-06-07 00:00:00,25.7281
2005-06-08 00:00:00,25.7281
2005-06-09 00:00:00,19.2724
2005-06-10 00:00:00,26.727
2005-06-13 00:00:00,26.727
2005-06-14 00:00:00,27.1289
2005-06-15 00:00:00,16.1162
2005-06-16 00:00:00,9.353
2005-06-17 00:00:00,5.537
2005-06-20 00:00:00,8.319
2005-06-21 00:00:00,7.4425
2005-06-22 00:00:00,3.8168
2005-06-23 00:00:00,5.8121
2005-06-24 00:00:00,2.049
2005-06-27 00:00:00,9.3569
2005-06-28 00:00:00,9.3569
2005-06-29 00:00:00,16.5964
2005-06-30 00:00:00,16.5964
2005-07-01 00:00:00,16.7367
2005-07-05 00:00:00,5.6908
2005-07-06 00:00:00,5.6017
2005-07-07 00:00:00,8.8389
2005-07-08 00:00:00,3.9603
2005-07-11 00:00:00,0.5835
2005-07-12 00:00:00,0.5835
2005-07-13 00:00:00,0.3855
2005-07-14 00:00:00,26.5345
2005-07-15 00:00:00,26.5345
2005-07-18 00:00:00,29.6253
2005-07-19 00:00:00,35.6968
2005-07-20 00:00:00,38.5135
2005-07-21 00:00:00,39.6844
2005-07-22 00:00:00,39.6844
2005-07-25 00:00:00,41.1337
2005-07-26 00:00:00,36.5693
2005-07-27 00:00:00,28.4169
2005-07-28 00:00:00,28.4169
2005-07-29 00:00:00,16.775
2005-08-01 00:00:00,14.8776
2005-08-02 00:00:00,18.1443
2005-08-03 00:00:00,18.1443
2005-08-04 00:00:00,12.6689
2005-08-05 00:00:00,15.7514
2005-08-08 00:00:00,15.7514
2005-08-09 00:00:00,21.2282
2005-08-10 00:00:00,25.2257
2005-08-11 00:00:00,24.4281
2005-08-12 00:00:00,38.7914
2005-08-15 00:00:00,49.0361
2005-08-16 00:00:00,46.1081
2005-08-17 00:00:00,46.1081
2005-08-18 00:00:00,38.3292
2005-08-19 00:00:00,38.3292
2005-08-22 00:00:00,31.9272
2005-08-23 00:00:00,31.9272
2005-08-24 00:00:00,38.2594
2005-08-25 00:00:00,38.2594
2005-08-26 00:00:00,32.2459
2005-08-29 00:00:00,30.914
2005-08-30 00:00:00,36.0591
2005-08-31 00:00:00,37.6058
2005-09-01 00:00:00,35.0272
2005-09-02 00:00:00,35.0272
2005-09-06 00:00:00,47.5996
2005-09-07 00:00:00,50.1386
2005-09-08 00:00:00,53.4276
2005-09-09 00:00:00,58.3662
2005-09-12 00:00:00,59.3978
2005-09-13 00:00:00,55.6284
2005-09-14 00:00:00,43.8145
2005-09-15 00:00:00,42.068
2005-09-16 00:00:00,47.3225
2005-09-19 00:00:00,54.4203
2005-09-20 00:00:00,57.7053
2005-09-21 00:00:00,45.0283
2005-09-22 00:00:00,39.0351
2005-09-23 00:00:00,43.7059
2005-09-26 00:00:00,48.02
2005-09-27 00:00:00,48.02
2005-09-28 00:00:00,20.5859
2005-09-29 00:00:00,20.5859
2005-09-30 00:00:00,26.2396
2005-10-03 00:00:00,30.606
2005-10-04 00:00:00,34.3302
2005-10-05 00:00:00,26.4794
2005-10-06 00:00:00,11.9335
2005-10-07 00:00:00,9.6736
2005-10-10 00:00:00,7.7416
2005-10-11 00:00:00,7.7416
2005-10-12 00:00:00,8.9174
2005-10-13 00:00:00,11.7941
2005-10-14 00:00:00,13.6874
2005-10-17 00:00:00,12.9854
2005-10-18 00:00:00,9.869
2005-10-19 00:00:00,15.0583
2005-10-20 00:00:00,22.2436
2005-10-21 00:00:00,24.3434
2005-10-24 00:00:00,22.3865
2005-10-25 00:00:00,22.6712
2005-10-26 00:00:00,26.0497
2005-10-27 00:00:00,22.0188
2005-10-28 00:00:00,12.7877
2005-10-31 00:00:00,20.6832
2005-11-01 00:00:00,21.4558
2005-11-02 00:00:00,29.8213
2005-11-03 00:00:00,38.431
2005-11-04 00:00:00,35.0482
2005-11-07 00:00:00,36.6064
2005-11-08 00:00:00,28.7433
2005-11-09 00:00:00,32.03
2005-11-10 00:00:00,24.8025
2005-11-11 00:00:00,28.5851
2005-11-14 00:00:00,25.4464
2005-11-15 00:00:00,30.0445
2005-11-16 00:00:00,37.364
2005-11-17 00:00:00,40.0964
2005-11-18 00:00:00,40.0964
2005-11-21 00:00:00,34.9267
2005-11-22 00:00:00,40.5083
2005-11-23 00:00:00,44.4086
2005-11-25 00:00:00,48.9164
2005-11-28 00:00:00,52.8625
2005-11-29 00:00:00,40.0595
2005-11-30 00:00:00,40.0595
2005-12-01 00:00:00,48.1211
2005-12-02 00:00:00,50.5749
2005-12-05 00:00:00,50.5749
2005-12-06 00:00:00,55.8448
2005-12-07 00:00:00,54.1151
2005-12-08 00:00:00,50.1491
2005-12-09 00:00:00,51.2164
2005-12-12 00:00:00,53.128
2005-12-13 00:00:00,50.2735
2005-12-14 00:00:00,23.085
2005-12-15 00:00:00,23.085
2005-12-16 00:00:00,21.2952
2005-12-19 00:00:00,22.522
2005-12-20 00:00:00,22.522
2005-12-21 00:00:00,27.6456
2005-12-22 00:00:00,31.0781
2005-12-23 00:00:00,28.884
2005-12-27 00:00:00,32.5297
2005-12-28 00:00:00,27.8069
2005-12-29 00:00:00,14.8177
2005-12-30 00:00:00,8.2359
2006-01-03 00:00:00,18.7656
2006-01-04 00:00:00,23.6546
2006-01-05 00:00:00,19.0556
2006-01-06 00:00:00,26.0079
2006-01-09 00:00:00,27.8206
2006-01-10 00:00:00,41.8795
2006-01-11 00:00:00,48.4388
2006-01-12 00:00:00,51.6001
2006-01-13 00:00:00,51.6001
2006-01-17 00:00:00,47.0424
2006-01-18 00:00:00,35.2027
2006-01-19 00:00:00,19.5963
2006-01-20 00:00:00,7.3874
2006-01-23 00:00:00,7.3874
2006-01-24 00:00:00,6.4363
2006-01-25 00:00:00,3.4325
2006-01-26 00:00:00,8.1293
2006-01-27 00:00:00,10.9946
2006-01-30 00:00:00,0.7791
2006-01-31 00:00:00,0.7791
2006-02-01 00:00:00,1.2434
2006-02-02 00:00:00,8.4857
2006-02-03 00:00:00,11.9586
2006-02-06 00:00:00,24.7553
2006-02-07 00:00:00,24.9156
2006-02-08 00:00:00,26.7765
2006-02-09 00:00:00,30.6857
2006-02-10 00:00:00,34.7516
2006-02-13 00:00:00,34.7516
2006-02-14 00:00:00,27.8684
2006-02-15 00:00:00,20.5691
2006-02-16 00:00:00,14.2889
2006-02-17 00:00:00,14.2889
2006-02-21 00:00:00,17.4756
2006-02-22 00:00:00,13.3266
2006-02-23 00:00:00,7.2322
2006-02-24 00:00:00,8.1315
2006-02-27 00:00:00,10.3199
2006-02-28 00:00:00,19.6599
2006-03-01 00:00:00,19.9353
2006-03-02 00:00:00,17.2904
2006-03-03 00:00:00,21.4479
2006-03-06 00:00:00,29.8774
2006-03-07 00:00:00,29.8774
2006-03-08 00:00:00,28.1129
2006-03-09 00:00:00,33.0292
2006-03-10 00:00:00,37.0324
2006-03-13 00:00:00,26.552
2006-03-14 00:00:00,20.8972
2006-03-15 00:00:00,17.0845
2006-03-16 00:00:00,21.5001
2006-03-17 00:00:00,22.1794
2006-03-20 00:00:00,23.0648
2006-03-21 00:00:00,31.5368
2006-03-22 00:00:00,31.9186
2006-03-23 00:00:00,37.0326
2006-03-24 00:00:00,38.7254
2006-03-27 00:00:00,35.8098
2006-03-28 00:00:00,39.3185
2006-03-29 00:00:00,24.494
2006-03-30 00:00:00,20.0859
2006-03-31 00:00:00,18.333
2006-04-03 00:00:00,15.4155
2006-04-04 00:00:00,21.6364
2006-04-05 00:00:00,2.5066
2006-04-06 00:00:00,18.9345
2006-04-07 00:00:00,18.9345
2006-04-10 00:00:00,18.8428
2006-04-11 00:00:00,12.5413
2006-04-12 00:00:00,9.1422
2006-04-13 00:00:00,6.9779
2006-04-17 00:00:00,0.7139
2006-04-18 00:00:00,0.7139
2006-04-19 00:00:00,2.983
2006-04-20 00:00:00,14.6821
2006-04-21 00:00:00,14.6821
2006-04-24 00:00:00,9.9327
2006-04-25 00:00:00,9.9327
2006-04-26 00:00:00,16.6004
2006-04-27 00:00:00,22.2637
2006-04-28 00:00:00,27.0183
2006-05-01 00:00:00,27.7931
2006-05-02 00:00:00,29.2427
2006-05-03 00:00:00,29.2427
2006-05-04 00:00:00,32.4528
2006-05-05 00:00:00,32.4528
2006-05-08 00:00:00,37.6232
2006-05-09 00:00:00,30.1794
2006-05-10 00:00:00,23.712
2006-05-11 00:00:00,11.7886
2006-05-12 00:00:00,8.1146
2006-05-15 00:00:00,8.1146
