date,Real Middle Band,Real Upper Band,Real Lower Band
2012-09-25,639.0108,712.0775,565.9441
2012-09-24,637.5185,711.3568,563.6801
2012-09-21,635.4895,710.048,560.9309
2012-09-20,633.3962,707.6335,559.159
2012-09-19,631.285,705.1777,557.3923
2012-09-18,629.0961,702.2454,555.9467
2012-09-17,627.0992,698.7139,555.4846
2012-09-14,625.064,695.2267,554.9014
2012-09-13,623.3051,692.0161,554.594
2012-09-12,621.7122,689.2366,554.1878
2012-09-11,620.312,687.2723,553.3518
2012-09-10,618.871,686.0232,551.7189
2012-09-07,617.3509,684.5913,550.1104
2012-09-06,615.5462,681.7206,549.3718
2012-09-05,613.8777,678.8816,548.8738
2012-09-04,612.2267,676.4489,548.0045
2012-08-31,610.6492,673.2588,548.0396
2012-08-30,609.0906,670.8368,547.3443
2012-08-29,607.5504,668.3573,546.7435
2012-08-28,605.7065,665.0996,546.3133
2012-08-27,603.8646,661.3979,546.3314
2012-08-24,601.9531,657.3984,546.5079
2012-08-23,600.5283,653.9597,547.0969
2012-08-22,599.1373,650.3279,547.9467
2012-08-21,597.5273,645.8393,549.2152
2012-08-20,595.9644,642.6403,549.2885
2012-08-17,594.3006,638.0163,550.5849
2012-08-16,593.0081,634.8282,551.1879
2012-08-15,591.6852,632.9567,550.4138
2012-08-14,590.5261,631.2377,549.8145
2012-08-13,588.8376,630.9593,546.7159
2012-08-10,587.1729,630.5324,543.8134
2012-08-09,585.9125,629.5796,542.2454
2012-08-08,584.7865,628.2882,541.2848
2012-08-07,583.7592,626.8082,540.7101
2012-08-06,582.8558,625.0138,540.6977
2012-08-03,581.9886,622.9691,541.0081
2012-08-02,581.2133,621.3651,541.0615
2012-08-01,580.5531,620.2351,540.8711
2012-07-31,579.9309,619.1142,540.7477
2012-07-30,579.1724,617.6955,540.6493
2012-07-27,578.9523,617.2607,540.6438
2012-07-26,578.9659,617.2838,540.648
2012-07-25,579.0868,617.3981,540.7754
2012-07-24,579.2369,617.5532,540.9207
2012-07-23,579.2716,617.6699,540.8733
2012-07-20,579.3361,617.9118,540.7604
2012-07-19,579.4311,618.2794,540.5828
2012-07-18,578.5304,616.5994,540.4615
2012-07-17,577.9544,615.3679,540.541
2012-07-16,577.3884,614.0507,540.7261
2012-07-13,577.0639,613.013,541.1149
2012-07-12,577.1201,613.2535,540.9867
2012-07-11,577.3001,613.9693,540.6309
2012-07-10,576.8951,612.8873,540.9029
2012-07-09,576.8454,612.6725,541.0184
2012-07-06,576.9934,613.4983,540.4885
2012-07-05,577.3321,615.2523,539.4119
2012-07-03,577.6404,616.8936,538.3873
2012-07-02,578.2541,619.9261,536.5821
2012-06-29,578.9401,622.8253,535.0549
2012-06-28,579.6119,624.995,534.2288
2012-06-27,580.6164,627.6577,533.5752
2012-06-26,581.3519,629.3577,533.3461
2012-06-25,581.8107,629.977,533.6444
2012-06-22,582.4623,631.069,533.8556
2012-06-21,583.0543,632.4871,533.6214
2012-06-20,583.6678,633.7278,533.6077
2012-06-19,584.0217,634.4345,533.609
2012-06-18,584.1657,634.6657,533.6658
2012-06-15,584.3917,635.0397,533.7438
2012-06-14,584.8646,635.6501,534.0791
2012-06-13,585.4384,636.386,534.4908
2012-06-12,585.9207,636.9044,534.9371
2012-06-11,586.0776,636.998,535.1572
2012-06-08,586.3174,637.09,535.5448
2012-06-07,586.4717,637.2268,535.7167
2012-06-06,586.4114,637.245,535.5778
2012-06-05,586.0871,637.5426,534.6315
2012-06-04,585.7927,637.974,533.6115
2012-06-01,585.4211,638.5193,532.3229
2012-05-31,584.9161,639.4899,530.3422
2012-05-30,584.1249,640.4411,527.8088
2012-05-29,583.3581,641.1567,525.5594
2012-05-25,582.9066,641.4629,524.3503
2012-05-24,582.6096,641.7589,523.4602
2012-05-23,582.2282,642.109,522.3475
2012-05-22,581.6424,642.6456,520.6392
2012-05-21,581.1222,643.4754,518.7691
2012-05-18,580.4744,644.4259,516.5229
2012-05-17,580.2412,645.0183,515.4642
2012-05-16,579.9566,645.7543,514.1589
2012-05-15,579.4362,646.7735,512.0989
2012-05-14,578.5853,648.4705,508.7001
2012-05-11,577.6518,650.0513,505.2523
2012-05-10,576.5012,651.7001,501.3022
2012-05-09,575.4835,652.6067,498.3603
2012-05-08,574.3738,653.712,495.0356
2012-05-07,573.1278,655.1198,491.1359
2012-05-04,571.856,656.3636,487.3484
2012-05-03,570.3798,658.3219,482.4377
2012-05-02,568.4967,660.1394,476.8539
2012-05-01,566.4632,661.8039,471.1224
2012-04-30,564.4223,663.5032,465.3415
2012-04-27,562.2747,665.0829,459.4664
2012-04-26,559.8278,665.5883,454.0674
2012-04-25,557.3075,665.5625,449.0525
2012-04-24,554.691,665.2887,444.0933
2012-04-23,552.8077,666.7582,438.8571
2012-04-20,550.6898,667.8357,433.544
2012-04-19,548.5845,668.5586,428.6104
2012-04-18,545.8007,669.7255,421.8758
2012-04-17,542.7852,669.2553,416.315
2012-04-16,539.6285,668.6886,410.5684
2012-04-13,537.0888,668.8302,405.3474
2012-04-12,534.1535,667.5292,400.7778
2012-04-11,530.8523,665.0933,396.6113
2012-04-10,527.4125,662.28,392.5449
2012-04-09,523.9616,658.9082,389.0151
2012-04-05,520.4003,654.5837,386.2169
2012-04-04,516.893,650.0464,383.7396
2012-04-03,513.5167,645.875,381.1583
2012-04-02,510.068,640.952,379.184
2012-03-30,506.7246,636.5897,376.8596
2012-03-29,503.6228,633.3616,373.8841
2012-03-28,500.3123,629.1726,371.452
2012-03-27,496.7686,624.2166,369.3207
2012-03-26,493.2793,619.0986,367.46
2012-03-23,489.8736,614.2519,365.4954
2012-03-22,486.715,609.766,363.664
2012-03-21,483.4481,604.7609,362.1354
2012-03-20,480.049,599.2387,360.8593
2012-03-19,476.5571,593.0323,360.0818
2012-03-16,473.1379,586.7989,359.4769
2012-03-15,469.7486,581.9151,357.582
2012-03-14,466.3396,576.6371,356.042
2012-03-13,462.8289,570.5923,355.0655
2012-03-12,459.6971,565.9524,353.4418
2012-03-09,456.9772,561.9897,351.9648
2012-03-08,454.4217,558.1802,350.6633
2012-03-07,451.9489,554.3041,349.5937
2012-03-06,449.6151,551.064,348.1661
2012-03-05,447.2622,547.6634,346.8611
2012-03-02,444.8921,543.7729,346.0112
2012-03-01,442.3559,538.5881,346.1237
2012-02-29,439.7764,533.1772,346.3756
2012-02-28,437.2012,527.6099,346.7925
2012-02-27,434.6477,522.4334,346.862
2012-02-24,432.1051,518.0048,346.2053
2012-02-23,429.6669,513.454,345.8798
2012-02-22,427.1199,509.4861,344.7537
2012-02-21,424.6857,505.3664,344.005
2012-02-17,422.3801,500.4881,344.272
2012-02-16,420.1616,496.6284,343.6948
2012-02-15,418.0404,492.315,343.7658
2012-02-14,416.0361,488.0636,344.0085
2012-02-13,413.9579,482.1781,345.7377
2012-02-10,412.0617,476.5434,347.5801
2012-02-09,410.1591,471.5908,348.7274
2012-02-08,408.3499,466.1846,350.5152
2012-02-07,406.8256,462.1425,351.5086
2012-02-06,405.5997,458.5765,352.623
2012-02-03,404.6374,455.3889,353.8859
2012-02-02,403.6382,452.3347,354.9417
2012-02-01,402.7236,449.5432,355.9039
2012-01-31,401.8382,446.5415,357.135
2012-01-30,400.8537,443.2419,358.4655
2012-01-27,399.9121,440.0757,359.7484
2012-01-26,399.2037,437.4544,360.9531
2012-01-25,398.5424,434.9566,362.1282
2012-01-24,397.8429,432.0803,363.6055
2012-01-23,397.5127,431.2517,363.7737
2012-01-20,397.0188,429.8481,364.1894
2012-01-19,396.7766,429.1262,364.4269
2012-01-18,396.1953,427.5355,364.855
2012-01-17,395.6319,425.7777,365.4862
2012-01-13,395.1973,424.391,366.0035
2012-01-12,395.2378,424.5744,365.9011
2012-01-11,395.2144,424.4699,365.9589
2012-01-10,395.2053,424.4268,365.9837
2012-01-09,394.9584,423.4701,366.4467
2012-01-06,394.6328,422.3492,366.9163
2012-01-05,394.2643,421.067,367.4615
2012-01-04,393.7773,419.888,367.6665
2012-01-03,393.0499,419.3597,366.7401
2011-12-30,392.4856,418.6636,366.3076
2011-12-29,392.0398,418.2612,365.8183
2011-12-28,391.4961,417.9617,365.0305
2011-12-27,391.0288,417.6803,364.3772
2011-12-23,390.6086,417.0635,364.1536
2011-12-22,390.3959,416.6427,364.1491
2011-12-21,390.3703,416.5881,364.1524
2011-12-20,390.4172,416.6884,364.146
2011-12-19,390.5375,416.9746,364.1004
2011-12-16,390.9057,417.4835,364.3278
2011-12-15,391.2523,417.8479,364.6567
2011-12-14,391.8057,418.733,364.8783
2011-12-13,392.36,419.6746,365.0454
2011-12-12,392.7403,420.4789,365.0018
2011-12-09,392.8847,420.693,365.0763
2011-12-08,392.8737,420.6813,365.066
2011-12-07,392.851,420.6681,365.0339
2011-12-06,392.7765,420.6573,364.8957
2011-12-05,392.593,420.6638,364.5222
2011-12-02,392.3342,420.6699,363.9984
2011-12-01,392.2415,420.6474,363.8356
2011-11-30,392.1748,420.6396,363.71
2011-11-29,392.1338,420.663,363.6047
2011-11-28,392.148,420.6404,363.6556
2011-11-25,392.2298,420.5654,363.8943
2011-11-23,392.5842,419.9939,365.1745
2011-11-22,392.9675,419.566,366.369
2011-11-21,393.1918,419.4563,366.9274
2011-11-18,393.4347,419.062,367.8073
2011-11-17,393.4143,419.1022,367.7265
2011-11-16,393.3938,419.1347,367.653
2011-11-15,393.2077,419.3537,367.0616
2011-11-14,392.6678,420.44,364.8956
2011-11-11,392.2807,421.4045,363.1568
2011-11-10,391.9712,421.8002,362.1421
2011-11-09,391.8915,421.8176,361.9654
2011-11-08,391.6448,421.6989,361.5908
2011-11-07,391.2645,421.1477,361.3813
2011-11-04,390.8855,420.9061,360.8649
2011-11-03,390.4432,420.6808,360.2056
2011-11-02,389.7868,420.6036,358.97
2011-11-01,389.3968,420.4095,358.3841
2011-10-31,388.6752,420.9804,356.3699
2011-10-28,388.1558,420.4106,355.9011
2011-10-27,387.6962,419.7661,355.6263
2011-10-26,387.4942,419.2848,355.7035
2011-10-25,387.2993,418.9091,355.6896
2011-10-24,387.2823,418.8706,355.694
2011-10-21,387.0275,418.2598,355.7952
2011-10-20,387.01,418.2304,355.7896
2011-10-19,386.9647,418.1446,355.7848
2011-10-18,387.0445,418.3676,355.7214
2011-10-17,386.6488,416.7599,356.5378
2011-10-14,386.204,415.0956,357.3124
2011-10-13,385.6255,412.9758,358.2752
2011-10-12,385.2667,411.968,358.5653
2011-10-11,384.8443,411.2617,358.4269
2011-10-10,384.4028,410.6579,358.1478
2011-10-07,384.0047,410.7012,357.3082
2011-10-06,383.8042,411.0984,356.5099
2011-10-05,383.4817,411.5195,355.4438
2011-10-04,383.0733,412.1002,354.0465
2011-10-03,382.765,412.6159,352.9141
2011-09-30,382.5168,412.8784,352.1553
2011-09-29,382.1148,413.1601,351.0696
2011-09-28,381.468,413.3866,349.5494
2011-09-27,380.675,413.3646,347.9854
2011-09-26,379.7417,413.4377,346.0456
2011-09-23,378.6167,413.5917,343.6416
2011-09-22,377.4457,413.588,341.3034
2011-09-21,376.3363,413.4898,339.1829
2011-09-20,375.0013,412.6656,337.337
2011-09-19,373.5497,411.8826,335.2167
2011-09-16,372.2097,410.7448,333.6746
2011-09-15,370.9115,410.7721,331.0509
2011-09-14,369.7838,410.8942,328.6734
2011-09-13,368.5508,411.6362,325.4655
2011-09-12,367.4782,412.0875,322.8688
2011-09-09,366.5652,412.3439,320.7864
2011-09-08,365.7197,412.5233,318.9161
2011-09-07,364.858,412.1742,317.5418
2011-09-06,363.9025,411.9493,315.8557
2011-09-02,363.0052,411.84,314.1704
2011-09-01,362.2958,411.7013,312.8903
2011-08-31,361.4827,411.2329,311.7324
2011-08-30,360.6028,410.5372,310.6685
2011-08-29,359.737,409.404,310.07
2011-08-26,358.9615,408.1669,309.7561
2011-08-25,358.3369,407.2269,309.4469
2011-08-24,357.8667,406.6984,309.035
2011-08-23,357.3942,406.0563,308.7321
2011-08-22,356.791,405.5318,308.0502
2011-08-19,356.4337,405.4929,307.3745
2011-08-18,356.1129,405.4295,306.7962
2011-08-17,355.5485,405.1714,305.9257
2011-08-16,354.7812,404.2644,305.298
2011-08-15,354.0269,403.2995,304.7543
2011-08-12,353.3122,402.1008,304.5236
2011-08-11,352.6935,401.2061,304.1809
2011-08-10,352.0675,400.4489,303.6862
2011-08-09,351.561,400.0812,303.0409
2011-08-08,351.0025,399.2469,302.7582
2011-08-05,350.8919,399.1459,302.6378
2011-08-04,350.452,398.3491,302.5549
2011-08-03,349.9867,397.3684,302.605
2011-08-02,349.2372,395.3053,303.1691
2011-08-01,348.533,393.4307,303.6353
2011-07-29,347.6997,390.8071,304.5923
2011-07-28,347.0179,388.6665,305.3692
2011-07-27,346.2909,386.2755,306.3062
2011-07-26,345.519,383.6436,307.3945
2011-07-25,344.631,379.6784,309.5836
2011-07-22,343.7685,375.8962,311.6409
2011-07-21,343.0494,372.5328,313.5659
2011-07-20,342.4349,369.6544,315.2153
2011-07-19,341.87,366.6747,317.0653
2011-07-18,341.4341,364.6318,318.2364
2011-07-15,340.911,362.5273,319.2946
2011-07-14,340.46,361.1636,319.7563
2011-07-13,340.028,360.347,319.7089
2011-07-12,339.5186,359.538,319.4993
2011-07-11,339.1631,358.9147,319.4115
2011-07-08,338.8653,358.2485,319.4821
2011-07-07,338.4101,357.0836,319.7366
2011-07-06,337.9701,356.0878,319.8525
2011-07-05,337.6918,355.4633,319.9203
2011-07-01,337.5026,355.01,319.9953
2011-06-30,337.4156,354.8594,319.9718
2011-06-29,337.4693,354.9111,320.0275
2011-06-28,337.5885,355.0326,320.1443
2011-06-27,337.7435,355.2672,320.2197
2011-06-24,338.0179,355.6909,320.3449
2011-06-23,338.3892,356.0022,320.7763
2011-06-22,338.7181,356.5198,320.9163
2011-06-21,339.1819,356.7291,321.6347
2011-06-20,339.6192,357.0684,322.1701
2011-06-17,340.1134,356.4242,323.8026
2011-06-16,340.4289,355.9022,324.9556
2011-06-15,340.6962,355.6506,325.7419
2011-06-14,340.9054,355.4182,326.3926
2011-06-13,340.8759,355.4644,326.2874
2011-06-10,341.0099,355.2141,326.8057
2011-06-09,341.0784,355.0278,327.129
2011-06-08,341.3107,355.0768,327.5447
2011-06-07,341.6661,355.5771,327.7551
2011-06-06,341.9986,355.927,328.0701
2011-06-03,342.1424,356.0826,328.2022
2011-06-02,342.2929,356.4787,328.1071
2011-06-01,342.4539,357.0229,327.8848
2011-05-31,342.618,357.5389,327.6972
2011-05-27,342.8209,358.3385,327.3032
2011-05-26,343.19,359.2207,327.1594
2011-05-25,343.4754,359.5222,327.4286
2011-05-24,343.6842,359.7031,327.6653
2011-05-23,344.0345,359.9517,328.1174
2011-05-20,344.2639,360.0148,328.5129
2011-05-19,344.3915,359.9705,328.8126
2011-05-18,344.4264,359.9799,328.8728
2011-05-17,344.4054,359.9868,328.8239
2011-05-16,344.6457,360.1545,329.1369
2011-05-13,345.0624,360.6725,329.4523
2011-05-12,345.4395,361.6716,329.2074
2011-05-11,345.6617,362.3092,329.0142
2011-05-10,345.8609,362.8609,328.8609
2011-05-09,345.9842,363.1926,328.7758
2011-05-06,346.0999,363.443,328.7568
2011-05-05,346.2915,363.9072,328.6759
2011-05-04,346.4324,364.1949,328.6698
2011-05-03,346.4709,364.2705,328.6713
2011-05-02,346.4425,364.2364,328.6487
2011-04-29,346.3952,364.2057,328.5847
2011-04-28,346.2984,364.0897,328.507
2011-04-27,346.2697,364.0636,328.4758
2011-04-26,346.0892,363.9416,328.2368
2011-04-25,345.8505,363.8473,327.8538
2011-04-21,345.6872,363.5988,327.7756
2011-04-20,345.5731,363.4428,327.7035
2011-04-19,345.5563,363.4397,327.6728
2011-04-18,345.5495,363.445,327.6539
2011-04-15,345.464,363.6668,327.2611
2011-04-14,345.551,363.4563,327.6456
2011-04-13,345.658,363.3233,327.9927
2011-04-12,345.7333,363.2735,328.1931
2011-04-11,346.0013,363.2066,328.796
2011-04-08,346.2493,362.9938,329.5048
2011-04-07,346.4053,362.9025,329.9081
2011-04-06,346.4646,362.867,330.0623
2011-04-05,346.5382,362.828,330.2485
2011-04-04,346.492,362.8836,330.1005
2011-04-01,346.3677,363.0292,329.7062
2011-03-31,346.1917,363.1464,329.237
2011-03-30,345.9048,363.2708,328.5387
2011-03-29,345.5871,363.4328,327.7414
2011-03-28,345.1138,363.8487,326.3788
2011-03-25,344.6674,364.1352,325.1997
2011-03-24,344.2299,364.2327,324.2271
2011-03-23,343.9049,364.4747,323.3352
2011-03-22,343.6631,364.7827,322.5435
2011-03-21,343.3698,365.0982,321.6413
2011-03-18,343.1341,365.3355,320.9326
2011-03-17,343.0263,365.5294,320.5233
2011-03-16,342.8192,365.8499,319.7884
2011-03-15,342.6625,366.1628,319.1622
2011-03-14,342.2595,366.3773,318.1417
2011-03-11,341.7062,366.2806,317.1317
2011-03-10,341.1778,366.2041,316.1516
2011-03-09,340.7612,366.2362,315.2861
2011-03-08,340.2293,366.0346,314.424
2011-03-07,339.6293,365.6357,313.6229
2011-03-04,339.0568,365.165,312.9486
2011-03-03,338.3603,364.4261,312.2945
2011-03-02,337.7035,363.5849,311.8221
2011-03-01,337.1255,363.2411,311.0098
2011-02-28,336.6061,362.9701,310.2422
2011-02-25,335.9926,362.4953,309.49
2011-02-24,335.3758,362.4339,308.3176
2011-02-23,334.9423,362.337,307.5476
2011-02-22,334.482,362.2705,306.6934
2011-02-18,334.085,362.3034,305.8667
2011-02-17,333.3879,362.0077,304.768
2011-02-16,332.6389,360.9623,304.3154
2011-02-15,331.6989,359.6534,303.7444
2011-02-14,330.841,358.4379,303.2442
2011-02-11,329.863,357.5324,302.1937
2011-02-10,328.942,356.6357,301.2484
2011-02-09,328.1503,355.5864,300.7142
2011-02-08,327.3148,354.0898,300.5398
2011-02-07,326.6724,352.5757,300.769
2011-02-04,326.1082,351.2544,300.962
2011-02-03,325.6012,350.3051,300.8973
2011-02-02,325.1875,349.5111,300.864
2011-02-01,324.7344,348.6245,300.8443
2011-01-31,324.2884,347.6393,300.9374
2011-01-28,323.8464,347.046,300.6468
2011-01-27,323.4007,346.6688,300.1326
2011-01-26,322.7502,345.949,299.5515
2011-01-25,322.0357,345.2317,298.8397
2011-01-24,321.433,344.4637,298.4024
2011-01-21,320.9394,343.845,298.0337
2011-01-20,320.6282,343.7178,297.5386
2011-01-19,320.2309,343.2977,297.164
2011-01-18,319.708,342.4843,296.9318
2011-01-14,319.1892,341.4459,296.9325
2011-01-13,318.5567,339.5701,297.5433
2011-01-12,317.9535,337.8669,298.0401
2011-01-11,317.5132,336.1966,298.8298
2011-01-10,317.0649,334.6709,299.4589
2011-01-07,316.3958,333.1206,299.671
2011-01-06,315.7961,332.2266,299.3657
2011-01-05,315.2096,331.5496,298.8697
2011-01-04,314.5656,330.9383,298.193
2011-01-03,313.9453,330.555,297.3356
2010-12-31,313.2728,330.5515,295.9941
2010-12-30,312.7166,330.8889,294.5444
2010-12-29,312.138,331.0746,293.2013
2010-12-28,311.3605,331.841,290.8799
2010-12-27,310.6446,332.0825,289.2067
2010-12-23,309.9625,332.1618,287.7631
2010-12-22,309.3586,332.0077,286.7095
2010-12-21,308.7203,331.7084,285.7322
2010-12-20,308.1696,331.2305,285.1088
2010-12-17,307.6714,330.7889,284.554
2010-12-16,307.1433,330.5009,283.7856
2010-12-15,306.5849,330.1676,283.0023
2010-12-14,305.9751,329.9898,281.9605
2010-12-13,305.3574,329.7707,280.9442
2010-12-10,304.5858,329.8015,279.37
2010-12-09,303.8526,329.7176,277.9876
2010-12-08,303.027,329.9494,276.1046
2010-12-07,302.1445,330.1026,274.1864
2010-12-06,301.2917,330.3381,272.2452
2010-12-03,300.346,330.5466,270.1454
2010-12-02,299.4398,330.7758,268.1038
2010-12-01,298.5193,330.8323,266.2063
2010-11-30,297.5428,331.1506,263.935
2010-11-29,296.6698,331.5168,261.8228
2010-11-26,295.5915,331.8472,259.3358
2010-11-24,294.5137,332.2136,256.8137
2010-11-23,293.3187,332.871,253.7665
2010-11-22,292.2149,333.6376,250.7922
2010-11-19,291.0192,334.0422,247.9963
2010-11-18,289.9117,334.647,245.1765
2010-11-17,288.8194,334.8738,242.765
2010-11-16,287.8099,335.4248,240.195
2010-11-15,286.8801,335.5496,238.2106
2010-11-12,285.9235,335.2229,236.6241
2010-11-11,284.9543,334.761,235.1476
2010-11-10,283.8946,333.6639,234.1252
2010-11-09,282.7936,332.4162,233.1709
2010-11-08,281.6529,331.3089,231.9969
2010-11-05,280.4942,329.8895,231.099
2010-11-04,279.4052,328.4011,230.4093
2010-11-03,278.2706,326.7644,229.7767
2010-11-02,277.3807,325.263,229.4984
2010-11-01,276.5872,323.898,229.2765
2010-10-29,275.8524,322.7942,228.9106
2010-10-28,275.1978,321.814,228.5815
2010-10-27,274.4934,320.5464,228.4405
2010-10-26,273.7284,319.0602,228.3967
2010-10-25,272.9584,317.4946,228.4222
2010-10-22,272.0986,315.8151,228.3821
2010-10-21,271.2759,314.1485,228.4033
2010-10-20,270.4666,312.2401,228.6931
2010-10-19,269.6924,310.1689,229.216
2010-10-18,268.8556,308.0625,229.6487
2010-10-15,267.8879,305.0056,230.7702
2010-10-14,266.9593,302.0758,231.8428
2010-10-13,266.1582,300.1887,232.1276
2010-10-12,265.354,298.4006,232.3074
2010-10-11,264.4713,296.7453,232.1974
2010-10-08,263.7137,295.1757,232.2516
2010-10-07,263.0033,293.6045,232.4021
2010-10-06,262.3951,292.3313,232.4589
2010-10-05,261.7719,290.9993,232.5445
2010-10-04,261.2443,289.6215,232.8671
2010-10-01,260.9273,288.9427,232.9119
2010-09-30,260.5202,287.9729,233.0674
2010-09-29,260.1021,286.8828,233.3213
2010-09-28,259.4564,285.4323,233.4805
2010-09-27,258.7911,283.9576,233.6245
2010-09-24,258.0797,281.924,234.2353
2010-09-23,257.3998,279.5675,235.2322
2010-09-22,256.854,277.4472,236.2608
2010-09-21,256.5298,275.7328,237.3269
2010-09-20,256.2453,274.2969,238.1938
2010-09-17,256.0082,272.9768,239.0396
2010-09-16,255.9348,272.6035,239.2662
2010-09-15,255.8895,272.3469,239.4321
2010-09-14,255.8887,272.3431,239.4342
2010-09-13,255.9889,272.8079,239.1699
2010-09-10,256.0694,273.1435,238.9953
2010-09-09,256.1334,273.3454,238.9214
2010-09-08,256.0771,273.2198,238.9343
2010-09-07,255.9331,272.9884,238.8777
2010-09-03,255.8614,272.9207,238.8021
2010-09-02,255.7237,272.8202,238.6272
2010-09-01,255.5742,272.9471,238.2014
2010-08-31,255.5576,272.9524,238.1627
2010-08-30,255.6882,272.8226,238.5539
2010-08-27,255.9127,272.6994,239.1259
2010-08-26,256.271,272.7369,239.8051
2010-08-25,256.6655,272.7088,240.6222
2010-08-24,256.9645,272.634,241.2949
2010-08-23,257.247,272.276,242.218
2010-08-20,257.3728,272.1405,242.6051
2010-08-19,257.2806,272.307,242.2542
2010-08-18,257.203,272.4284,241.9775
2010-08-17,257.0978,272.5219,241.6737
2010-08-16,256.937,272.7675,241.1065
2010-08-13,256.7723,273.1812,240.3634
2010-08-12,256.7596,273.1933,240.3259
2010-08-11,256.7691,273.192,240.3463
2010-08-10,256.8363,273.1838,240.4888
2010-08-09,256.7431,273.0946,240.3917
2010-08-06,256.6866,272.9918,240.3814
2010-08-05,256.72,273.061,240.3789
2010-08-04,256.6336,272.9231,240.3441
2010-08-03,256.4838,272.7023,240.2653
2010-08-02,256.0493,273.0394,239.0592
2010-07-30,255.7893,272.8934,238.6852
2010-07-29,255.7682,272.8682,238.6682
2010-07-28,255.7777,272.8835,238.6719
2010-07-27,255.8675,273.1371,238.598
2010-07-26,255.8177,273.0093,238.6261
2010-07-23,255.9737,273.4555,238.4919
2010-07-22,256.0014,273.5134,238.4893
2010-07-21,256.0516,273.6154,238.4879
2010-07-20,256.306,274.1963,238.4156
2010-07-19,256.6216,274.8543,238.389
2010-07-16,256.9698,275.1434,238.7961
2010-07-15,257.1251,275.2135,239.0367
